order_id,cliente_id,producto_id,fecha,cantidad,precio_unitario,descuento_pct,canal,ingreso_neto
ORD009308,CLI0497,PRD044,2023-09-09,4,194.96,0.0,App Móvil,779.84
ORD009309,CLI0116,PRD053,2023-05-07,5,290.91,0.0,Online,1454.55
ORD009310,CLI0189,PRD046,2024-03-14,3,38.12,0.0,Online,114.36
ORD009311,CLI0283,PRD022,2022-04-10,4,373.28,0.2,Tienda Física,1194.5
ORD009312,CLI0350,PRD051,2023-04-06,5,570.09,0.1,Tienda Física,2565.41
ORD009313,CLI0126,PRD061,2023-05-23,1,597.08,0.1,Marketplace,537.37
ORD009314,CLI0275,PRD039,2022-10-27,3,131.88,0.15,Tienda Física,336.29
ORD009315,CLI0418,PRD027,2022-02-19,2,340.37,0.0,App Móvil,680.74
ORD009316,CLI0382,PRD022,2022-02-24,5,373.28,0.15,Marketplace,1586.44
ORD009317,CLI0412,PRD039,2022-12-30,4,131.88,0.2,Online,422.02
ORD009318,CLI0445,PRD025,2023-08-12,4,523.4,0.05,Online,1988.92
ORD009319,CLI0431,PRD064,2023-08-20,1,120.71,0.15,Online,102.6
ORD009320,CLI0256,PRD059,2022-06-29,5,364.93,0.1,Marketplace,1642.19
ORD009321,CLI0488,PRD028,2023-12-08,1,141.52,0.0,Online,141.52
ORD009322,CLI0248,PRD079,2022-11-28,3,350.58,0.0,Tienda Física,1051.74
ORD009323,CLI0355,PRD059,2024-02-23,4,364.93,0.05,Tienda Física,1386.73
ORD009324,CLI0472,PRD015,2022-05-05,5,343.78,0.05,App Móvil,1632.95
ORD009325,CLI0022,PRD068,2023-11-29,2,461.98,0.0,Online,923.96
ORD009326,CLI0467,PRD063,2023-12-29,2,240.04,0.0,Online,480.08
ORD009327,CLI0411,PRD050,2023-11-23,1,441.75,0.0,Online,441.75
ORD009328,CLI0499,PRD024,2023-11-17,4,507.84,0.0,Tienda Física,2031.36
ORD009329,CLI0387,PRD068,2022-11-21,1,461.98,0.0,Online,461.98
ORD009330,CLI0079,PRD013,2023-09-03,4,283.15,0.0,Online,1132.6
ORD009331,CLI0151,PRD046,2023-05-10,1,38.12,0.0,Online,38.12
ORD009332,CLI0002,PRD068,2022-12-18,3,461.98,0.2,Online,1108.75
ORD009333,CLI0304,PRD068,2024-03-24,3,461.98,0.0,Marketplace,1385.94
ORD009334,CLI0219,PRD057,2022-10-09,3,320.2,0.15,Online,816.51
ORD009335,CLI0238,PRD003,2022-12-13,2,236.64,0.0,Online,473.28
ORD009336,CLI0367,PRD034,2023-12-27,1,426.71,0.0,Online,426.71
ORD009337,CLI0411,PRD069,2022-10-07,4,305.33,0.05,Online,1160.25
ORD009338,CLI0037,PRD062,2022-06-07,5,61.06,0.2,Tienda Física,244.24
ORD009339,CLI0459,PRD068,2022-10-29,2,461.98,0.05,Marketplace,877.76
ORD009340,CLI0187,PRD008,2023-10-22,3,479.3,0.15,Online,1222.22
ORD009341,CLI0377,PRD076,2023-12-09,1,591.83,0.0,App Móvil,591.83
ORD009342,CLI0291,PRD023,2022-05-01,1,456.42,0.0,App Móvil,456.42
ORD009343,CLI0222,PRD034,2023-06-17,2,426.71,0.15,Tienda Física,725.41
ORD009344,CLI0107,PRD068,2023-04-27,4,461.98,0.05,App Móvil,1755.52
ORD009345,CLI0095,PRD044,2023-07-22,4,194.96,0.0,Online,779.84
ORD009346,CLI0366,PRD059,2023-07-24,4,364.93,0.0,Online,1459.72
ORD009347,CLI0161,PRD053,2024-02-18,1,290.91,0.1,Tienda Física,261.82
ORD009348,CLI0115,PRD069,2022-11-15,1,305.33,0.0,Tienda Física,305.33
ORD009349,CLI0003,PRD017,2022-10-19,2,454.64,0.0,Online,909.28
ORD009350,CLI0421,PRD010,2023-05-12,2,266.02,0.0,Marketplace,532.04
ORD009351,CLI0198,PRD058,2022-12-20,3,267.22,0.0,Online,801.66
ORD009352,CLI0175,PRD069,2023-01-18,3,305.33,0.0,Marketplace,915.99
ORD009353,CLI0186,PRD075,2022-03-14,1,168.7,0.0,Online,168.7
ORD009354,CLI0300,PRD044,2022-06-04,5,194.96,0.05,App Móvil,926.06
ORD009355,CLI0241,PRD062,2024-01-23,4,61.06,0.0,Online,244.24
ORD009356,CLI0273,PRD043,2022-03-13,2,372.16,0.1,Tienda Física,669.89
ORD009357,CLI0139,PRD032,2023-05-21,4,125.04,0.05,Tienda Física,475.15
ORD009358,CLI0149,PRD004,2023-10-17,2,358.7,0.0,Tienda Física,717.4
ORD009359,CLI0432,PRD025,2022-01-13,1,523.4,0.05,App Móvil,497.23
ORD009360,CLI0220,PRD018,2022-07-30,4,311.99,0.0,Tienda Física,1247.96
ORD009361,CLI0487,PRD026,2022-11-28,1,36.31,0.0,Online,36.31
ORD009362,CLI0423,PRD028,2023-02-22,2,141.52,0.0,App Móvil,283.04
ORD009363,CLI0356,PRD069,2022-11-13,2,305.33,0.05,Tienda Física,580.13
ORD009364,CLI0275,PRD022,2023-07-07,5,373.28,0.0,Tienda Física,1866.4
ORD009365,CLI0419,PRD068,2022-08-02,3,461.98,0.1,Online,1247.35
ORD009366,CLI0028,PRD069,2022-01-27,4,305.33,0.0,Tienda Física,1221.32
ORD009367,CLI0250,PRD048,2022-01-02,5,40.26,0.0,App Móvil,201.3
ORD009368,CLI0357,PRD062,2022-11-15,5,61.06,0.0,Marketplace,305.3
ORD009369,CLI0055,PRD032,2022-11-21,4,125.04,0.0,Online,500.16
ORD009370,CLI0092,PRD004,2024-02-06,2,358.7,0.0,Online,717.4
ORD009371,CLI0033,PRD062,2022-02-17,3,61.06,0.0,Tienda Física,183.18
ORD009372,CLI0244,PRD056,2023-03-19,1,204.92,0.0,Tienda Física,204.92
ORD009373,CLI0271,PRD048,2023-05-08,3,40.26,0.05,Tienda Física,114.74
ORD009374,CLI0235,PRD075,2023-08-19,3,168.7,0.0,App Móvil,506.1
ORD009375,CLI0028,PRD062,2023-06-29,5,61.06,0.2,Marketplace,244.24
ORD009376,CLI0244,PRD046,2022-01-09,1,38.12,0.05,Marketplace,36.21
ORD009377,CLI0445,PRD006,2023-06-24,4,320.36,0.1,Online,1153.3
ORD009378,CLI0016,PRD070,2022-11-05,2,552.76,0.0,Online,1105.52
ORD009379,CLI0388,PRD079,2023-11-02,1,350.58,0.0,Online,350.58
ORD009380,CLI0137,PRD059,2022-07-04,3,364.93,0.0,Marketplace,1094.79
ORD009381,CLI0038,PRD064,2023-09-06,5,120.71,0.0,App Móvil,603.55
ORD009382,CLI0026,PRD050,2023-06-20,3,441.75,0.05,Online,1258.99
ORD009383,CLI0007,PRD024,2023-07-10,1,507.84,0.15,Online,431.66
ORD009384,CLI0208,PRD075,2022-06-25,2,168.7,0.0,Marketplace,337.4
ORD009385,CLI0249,PRD062,2023-07-22,4,61.06,0.0,Online,244.24
ORD009386,CLI0311,PRD053,2023-09-28,2,290.91,0.1,Tienda Física,523.64
ORD009387,CLI0041,PRD061,2023-02-04,2,597.08,0.0,Tienda Física,1194.16
ORD009388,CLI0328,PRD051,2022-11-12,2,570.09,0.1,Online,1026.16
ORD009389,CLI0370,PRD006,2022-06-18,1,320.36,0.1,Online,288.32
ORD009390,CLI0033,PRD059,2022-10-08,4,364.93,0.1,Marketplace,1313.75
ORD009391,CLI0338,PRD003,2023-10-26,2,236.64,0.0,Online,473.28
ORD009392,CLI0060,PRD022,2022-12-12,2,373.28,0.0,Tienda Física,746.56
ORD009393,CLI0220,PRD017,2023-08-23,2,454.64,0.05,App Móvil,863.82
ORD009394,CLI0331,PRD035,2023-10-01,4,134.55,0.0,Online,538.2
ORD009395,CLI0436,PRD075,2023-07-26,5,168.7,0.1,Online,759.15
ORD009396,CLI0266,PRD009,2023-07-26,4,49.35,0.0,App Móvil,197.4
ORD009397,CLI0218,PRD039,2023-06-08,3,131.88,0.0,Online,395.64
ORD009398,CLI0417,PRD064,2023-03-06,4,120.71,0.0,Online,482.84
ORD009399,CLI0109,PRD069,2022-07-11,2,305.33,0.05,Online,580.13
ORD009400,CLI0103,PRD062,2023-12-02,5,61.06,0.0,Marketplace,305.3
ORD009401,CLI0234,PRD078,2024-02-23,4,130.9,0.0,App Móvil,523.6
ORD009402,CLI0061,PRD062,2023-01-11,5,61.06,0.0,Online,305.3
ORD009403,CLI0012,PRD063,2024-01-21,2,240.04,0.05,Online,456.08
ORD009404,CLI0182,PRD046,2024-03-29,1,38.12,0.1,App Móvil,34.31
ORD009405,CLI0077,PRD029,2023-01-31,4,518.3,0.0,App Móvil,2073.2
ORD009406,CLI0319,PRD048,2023-09-15,2,40.26,0.0,Online,80.52
ORD009407,CLI0275,PRD064,2023-07-03,2,120.71,0.05,App Móvil,229.35
ORD009408,CLI0243,PRD059,2022-08-14,4,364.93,0.1,Online,1313.75
ORD009409,CLI0249,PRD065,2022-02-19,3,220.99,0.0,Online,662.97
ORD009410,CLI0050,PRD056,2022-12-30,4,204.92,0.0,Marketplace,819.68
ORD009411,CLI0202,PRD062,2023-11-08,2,61.06,0.1,Tienda Física,109.91
ORD009412,CLI0036,PRD017,2022-11-06,1,454.64,0.05,Online,431.91
ORD009413,CLI0178,PRD033,2023-11-07,3,213.33,0.0,Tienda Física,639.99
ORD009414,CLI0339,PRD053,2023-07-12,5,290.91,0.0,Tienda Física,1454.55
ORD009415,CLI0494,PRD004,2023-08-15,3,358.7,0.05,Marketplace,1022.29
ORD009416,CLI0149,PRD075,2022-10-04,5,168.7,0.0,Online,843.5
ORD009417,CLI0133,PRD024,2023-01-14,5,507.84,0.05,App Móvil,2412.24
ORD009418,CLI0335,PRD010,2022-06-29,5,266.02,0.1,App Móvil,1197.09
ORD009419,CLI0459,PRD059,2022-08-24,3,364.93,0.0,App Móvil,1094.79
ORD009420,CLI0148,PRD020,2022-04-05,2,523.58,0.0,App Móvil,1047.16
ORD009421,CLI0420,PRD053,2022-05-14,5,290.91,0.0,App Móvil,1454.55
ORD009422,CLI0158,PRD025,2022-07-21,3,523.4,0.1,Online,1413.18
ORD009423,CLI0320,PRD018,2023-05-10,2,311.99,0.15,Online,530.38
ORD009424,CLI0105,PRD062,2022-12-25,3,61.06,0.2,Marketplace,146.54
ORD009425,CLI0132,PRD042,2022-09-14,4,429.29,0.1,Online,1545.44
ORD009426,CLI0492,PRD053,2023-12-09,2,290.91,0.05,Online,552.73
ORD009427,CLI0195,PRD022,2023-03-13,5,373.28,0.15,Online,1586.44
ORD009428,CLI0009,PRD053,2024-01-11,2,290.91,0.0,Online,581.82
ORD009429,CLI0387,PRD046,2023-06-27,2,38.12,0.15,Online,64.8
ORD009430,CLI0064,PRD006,2022-01-17,1,320.36,0.0,Online,320.36
ORD009431,CLI0056,PRD062,2023-12-31,5,61.06,0.05,Online,290.04
ORD009432,CLI0419,PRD053,2023-12-08,5,290.91,0.0,Tienda Física,1454.55
ORD009433,CLI0175,PRD075,2023-06-27,2,168.7,0.0,Marketplace,337.4
ORD009434,CLI0070,PRD068,2023-03-24,3,461.98,0.0,Tienda Física,1385.94
ORD009435,CLI0488,PRD053,2022-12-30,4,290.91,0.0,Marketplace,1163.64
ORD009436,CLI0141,PRD006,2023-01-27,4,320.36,0.05,Online,1217.37
ORD009437,CLI0317,PRD063,2023-11-01,4,240.04,0.15,Online,816.14
ORD009438,CLI0132,PRD053,2023-03-01,2,290.91,0.1,Online,523.64
ORD009439,CLI0291,PRD068,2022-06-25,1,461.98,0.0,Tienda Física,461.98
ORD009440,CLI0349,PRD053,2022-03-03,5,290.91,0.1,Marketplace,1309.1
ORD009441,CLI0379,PRD003,2022-05-13,5,236.64,0.05,Online,1124.04
ORD009442,CLI0206,PRD068,2022-08-29,5,461.98,0.0,App Móvil,2309.9
ORD009443,CLI0308,PRD068,2022-11-24,1,461.98,0.15,App Móvil,392.68
ORD009444,CLI0421,PRD011,2023-12-23,4,423.52,0.0,Online,1694.08
ORD009445,CLI0421,PRD061,2022-08-16,2,597.08,0.1,Online,1074.74
ORD009446,CLI0374,PRD051,2022-11-04,2,570.09,0.0,Online,1140.18
ORD009447,CLI0200,PRD054,2022-07-30,3,299.34,0.15,Online,763.32
ORD009448,CLI0266,PRD075,2023-04-04,2,168.7,0.1,App Móvil,303.66
ORD009449,CLI0484,PRD025,2023-06-13,3,523.4,0.0,Online,1570.2
ORD009450,CLI0125,PRD003,2023-03-21,3,236.64,0.0,Marketplace,709.92
ORD009451,CLI0347,PRD022,2024-02-10,5,373.28,0.0,App Móvil,1866.4
ORD009452,CLI0397,PRD075,2024-03-27,5,168.7,0.0,Online,843.5
ORD009453,CLI0241,PRD022,2023-11-29,4,373.28,0.1,Online,1343.81
ORD009454,CLI0433,PRD061,2023-11-16,5,597.08,0.05,Tienda Física,2836.13
ORD009455,CLI0215,PRD067,2022-11-23,3,117.1,0.0,Tienda Física,351.3
ORD009456,CLI0419,PRD068,2023-05-10,1,461.98,0.0,Tienda Física,461.98
ORD009457,CLI0323,PRD003,2022-11-17,5,236.64,0.0,Online,1183.2
ORD009458,CLI0026,PRD003,2023-11-07,2,236.64,0.05,Marketplace,449.62
ORD009459,CLI0412,PRD079,2022-06-22,3,350.58,0.0,Online,1051.74
ORD009460,CLI0349,PRD051,2022-07-26,2,570.09,0.1,Tienda Física,1026.16
ORD009461,CLI0112,PRD008,2022-02-10,5,479.3,0.05,Online,2276.67
ORD009462,CLI0352,PRD005,2023-06-07,2,580.23,0.0,Tienda Física,1160.46
ORD009463,CLI0256,PRD068,2023-08-08,4,461.98,0.0,Online,1847.92
ORD009464,CLI0472,PRD075,2022-01-04,4,168.7,0.05,Online,641.06
ORD009465,CLI0153,PRD051,2023-02-26,3,570.09,0.15,Online,1453.73
ORD009466,CLI0132,PRD040,2022-11-28,3,186.0,0.0,Marketplace,558.0
ORD009467,CLI0030,PRD062,2023-11-10,1,61.06,0.0,Online,61.06
ORD009468,CLI0394,PRD004,2022-02-10,5,358.7,0.05,Online,1703.82
ORD009469,CLI0493,PRD075,2022-02-21,2,168.7,0.0,Tienda Física,337.4
ORD009470,CLI0345,PRD026,2023-06-16,2,36.31,0.0,Online,72.62
ORD009471,CLI0185,PRD019,2023-05-22,2,438.21,0.0,Marketplace,876.42
ORD009472,CLI0440,PRD031,2023-11-27,2,260.83,0.0,Online,521.66
ORD009473,CLI0127,PRD008,2023-05-23,4,479.3,0.05,Marketplace,1821.34
ORD009474,CLI0347,PRD043,2024-02-07,3,372.16,0.15,Online,949.01
ORD009475,CLI0299,PRD062,2022-11-02,5,61.06,0.15,Online,259.5
ORD009476,CLI0427,PRD050,2022-12-07,5,441.75,0.0,App Móvil,2208.75
ORD009477,CLI0486,PRD061,2024-03-08,2,597.08,0.0,Online,1194.16
ORD009478,CLI0180,PRD022,2022-04-24,5,373.28,0.0,App Móvil,1866.4
ORD009479,CLI0048,PRD044,2023-11-12,4,194.96,0.0,Tienda Física,779.84
ORD009480,CLI0079,PRD051,2022-01-13,5,570.09,0.05,Tienda Física,2707.93
ORD009481,CLI0370,PRD053,2023-02-01,1,290.91,0.0,Online,290.91
ORD009482,CLI0182,PRD019,2022-06-08,3,438.21,0.0,Online,1314.63
ORD009483,CLI0070,PRD068,2023-05-30,4,461.98,0.0,App Móvil,1847.92
ORD009484,CLI0408,PRD010,2023-11-13,2,266.02,0.0,Online,532.04
ORD009485,CLI0325,PRD010,2022-02-04,4,266.02,0.05,Online,1010.88
ORD009486,CLI0066,PRD025,2022-06-16,4,523.4,0.2,Online,1674.88
ORD009487,CLI0357,PRD059,2022-11-13,1,364.93,0.05,Online,346.68
ORD009488,CLI0319,PRD009,2022-09-02,5,49.35,0.0,Online,246.75
ORD009489,CLI0493,PRD003,2022-12-01,5,236.64,0.0,Online,1183.2
ORD009490,CLI0494,PRD049,2024-02-10,2,17.84,0.05,Online,33.9
ORD009491,CLI0488,PRD037,2022-04-17,1,534.5,0.15,Tienda Física,454.32
ORD009492,CLI0448,PRD017,2022-12-17,1,454.64,0.1,Tienda Física,409.18
ORD009493,CLI0397,PRD059,2023-01-01,1,364.93,0.0,Marketplace,364.93
ORD009494,CLI0336,PRD059,2022-09-28,1,364.93,0.05,Tienda Física,346.68
ORD009495,CLI0273,PRD012,2022-09-26,2,592.23,0.0,Online,1184.46
ORD009496,CLI0397,PRD023,2023-09-05,4,456.42,0.0,Online,1825.68
ORD009497,CLI0483,PRD040,2023-06-14,4,186.0,0.2,App Móvil,595.2
ORD009498,CLI0059,PRD079,2023-11-19,3,350.58,0.15,Online,893.98
ORD009499,CLI0069,PRD064,2022-12-10,4,120.71,0.0,App Móvil,482.84
ORD009500,CLI0250,PRD034,2023-06-05,1,426.71,0.1,Online,384.04
ORD009501,CLI0147,PRD078,2023-12-23,5,130.9,0.0,Tienda Física,654.5
ORD009502,CLI0266,PRD048,2023-12-05,1,40.26,0.0,App Móvil,40.26
ORD009503,CLI0156,PRD041,2024-01-07,2,583.66,0.15,Online,992.22
ORD009504,CLI0392,PRD076,2022-09-16,4,591.83,0.1,Tienda Física,2130.59
ORD009505,CLI0450,PRD062,2024-03-16,1,61.06,0.0,Online,61.06
ORD009506,CLI0142,PRD053,2023-11-21,3,290.91,0.1,Online,785.46
ORD009507,CLI0387,PRD056,2023-11-11,5,204.92,0.0,Online,1024.6
ORD009508,CLI0054,PRD078,2023-07-21,2,130.9,0.05,Online,248.71
ORD009509,CLI0399,PRD016,2024-03-14,4,89.04,0.2,Online,284.93
ORD009510,CLI0350,PRD037,2022-12-25,4,534.5,0.1,App Móvil,1924.2
ORD009511,CLI0356,PRD046,2023-10-03,1,38.12,0.05,App Móvil,36.21
ORD009512,CLI0247,PRD079,2023-08-19,1,350.58,0.0,App Móvil,350.58
ORD009513,CLI0054,PRD010,2023-09-23,1,266.02,0.1,Marketplace,239.42
ORD009514,CLI0422,PRD012,2023-10-13,1,592.23,0.2,Tienda Física,473.78
ORD009515,CLI0055,PRD047,2022-07-06,3,441.16,0.0,App Móvil,1323.48
ORD009516,CLI0241,PRD018,2022-11-16,2,311.99,0.0,Tienda Física,623.98
ORD009517,CLI0088,PRD062,2022-12-04,3,61.06,0.0,App Móvil,183.18
ORD009518,CLI0424,PRD039,2023-10-10,2,131.88,0.05,Tienda Física,250.57
ORD009519,CLI0288,PRD069,2023-09-06,2,305.33,0.0,App Móvil,610.66
ORD009520,CLI0254,PRD063,2023-11-28,1,240.04,0.05,Online,228.04
ORD009521,CLI0159,PRD049,2023-11-09,4,17.84,0.0,Tienda Física,71.36
ORD009522,CLI0392,PRD069,2023-05-27,1,305.33,0.2,Tienda Física,244.26
ORD009523,CLI0106,PRD011,2022-05-28,5,423.52,0.0,Online,2117.6
ORD009524,CLI0361,PRD053,2023-06-27,1,290.91,0.1,Tienda Física,261.82
ORD009525,CLI0485,PRD056,2023-12-20,5,204.92,0.2,Online,819.68
ORD009526,CLI0134,PRD025,2023-07-03,4,523.4,0.0,Tienda Física,2093.6
ORD009527,CLI0344,PRD006,2023-12-24,5,320.36,0.0,Tienda Física,1601.8
ORD009528,CLI0155,PRD051,2024-03-31,5,570.09,0.15,Tienda Física,2422.88
ORD009529,CLI0465,PRD051,2022-11-20,3,570.09,0.0,Tienda Física,1710.27
ORD009530,CLI0450,PRD059,2023-09-14,1,364.93,0.05,Online,346.68
ORD009531,CLI0157,PRD022,2023-03-29,4,373.28,0.0,Tienda Física,1493.12
ORD009532,CLI0116,PRD018,2022-12-31,4,311.99,0.0,Marketplace,1247.96
ORD009533,CLI0042,PRD078,2022-08-17,5,130.9,0.05,Online,621.78
ORD009534,CLI0349,PRD012,2022-08-23,2,592.23,0.05,App Móvil,1125.24
ORD009535,CLI0460,PRD080,2022-07-02,5,306.33,0.2,Online,1225.32
ORD009536,CLI0073,PRD062,2023-06-24,5,61.06,0.05,Tienda Física,290.04
ORD009537,CLI0409,PRD057,2022-05-30,4,320.2,0.0,Online,1280.8
ORD009538,CLI0378,PRD035,2022-12-21,2,134.55,0.05,App Móvil,255.64
ORD009539,CLI0236,PRD070,2023-03-12,2,552.76,0.0,Online,1105.52
ORD009540,CLI0112,PRD075,2022-12-24,1,168.7,0.0,App Móvil,168.7
ORD009541,CLI0327,PRD062,2023-12-07,5,61.06,0.0,Online,305.3
ORD009542,CLI0298,PRD062,2022-12-26,3,61.06,0.0,Online,183.18
ORD009543,CLI0406,PRD050,2022-03-29,2,441.75,0.0,Marketplace,883.5
ORD009544,CLI0283,PRD009,2024-03-23,1,49.35,0.0,Online,49.35
ORD009545,CLI0025,PRD080,2023-12-03,3,306.33,0.0,Online,918.99
ORD009546,CLI0102,PRD004,2023-07-15,1,358.7,0.1,Online,322.83
ORD009547,CLI0191,PRD050,2023-10-18,5,441.75,0.0,Online,2208.75
ORD009548,CLI0246,PRD040,2022-05-15,2,186.0,0.15,App Móvil,316.2
ORD009549,CLI0175,PRD065,2023-10-29,3,220.99,0.15,Online,563.52
ORD009550,CLI0440,PRD062,2022-07-19,4,61.06,0.15,Tienda Física,207.6
ORD009551,CLI0141,PRD056,2023-02-03,4,204.92,0.0,Online,819.68
ORD009552,CLI0341,PRD008,2022-06-26,1,479.3,0.0,App Móvil,479.3
ORD009553,CLI0181,PRD024,2023-10-16,1,507.84,0.0,Online,507.84
ORD009554,CLI0497,PRD010,2022-08-23,2,266.02,0.0,Online,532.04
ORD009555,CLI0459,PRD078,2022-08-31,4,130.9,0.0,App Móvil,523.6
ORD009556,CLI0393,PRD013,2022-04-25,5,283.15,0.0,Online,1415.75
ORD009557,CLI0383,PRD078,2023-09-11,5,130.9,0.05,Tienda Física,621.78
ORD009558,CLI0322,PRD012,2022-10-15,2,592.23,0.05,App Móvil,1125.24
ORD009559,CLI0294,PRD069,2023-03-06,4,305.33,0.0,Marketplace,1221.32
ORD009560,CLI0282,PRD053,2022-11-09,1,290.91,0.0,Online,290.91
ORD009561,CLI0014,PRD068,2023-11-03,1,461.98,0.05,App Móvil,438.88
ORD009562,CLI0469,PRD059,2022-08-03,3,364.93,0.05,App Móvil,1040.05
ORD009563,CLI0491,PRD064,2024-01-29,1,120.71,0.1,Marketplace,108.64
ORD009564,CLI0264,PRD062,2022-11-04,1,61.06,0.1,App Móvil,54.95
ORD009565,CLI0436,PRD026,2022-04-20,5,36.31,0.05,Online,172.47
ORD009566,CLI0202,PRD076,2022-08-17,5,591.83,0.0,Marketplace,2959.15
ORD009567,CLI0057,PRD059,2022-03-19,4,364.93,0.0,Online,1459.72
ORD009568,CLI0418,PRD022,2023-01-13,2,373.28,0.0,Online,746.56
ORD009569,CLI0255,PRD031,2022-08-28,1,260.83,0.0,Online,260.83
ORD009570,CLI0471,PRD051,2023-12-20,1,570.09,0.15,Tienda Física,484.58
ORD009571,CLI0107,PRD073,2023-03-05,3,250.92,0.05,Online,715.12
ORD009572,CLI0240,PRD068,2022-08-10,5,461.98,0.05,Online,2194.41
ORD009573,CLI0334,PRD029,2022-12-29,3,518.3,0.0,App Móvil,1554.9
ORD009574,CLI0069,PRD062,2022-07-10,5,61.06,0.05,Tienda Física,290.04
ORD009575,CLI0499,PRD003,2022-06-27,5,236.64,0.0,Tienda Física,1183.2
ORD009576,CLI0305,PRD034,2022-10-20,4,426.71,0.0,App Móvil,1706.84
ORD009577,CLI0086,PRD068,2022-04-25,1,461.98,0.05,Marketplace,438.88
ORD009578,CLI0371,PRD016,2022-07-05,2,89.04,0.0,Online,178.08
ORD009579,CLI0440,PRD038,2024-01-26,2,462.06,0.0,Online,924.12
ORD009580,CLI0187,PRD003,2023-07-21,3,236.64,0.0,Marketplace,709.92
ORD009581,CLI0305,PRD004,2024-01-08,4,358.7,0.0,Tienda Física,1434.8
ORD009582,CLI0374,PRD015,2022-09-04,5,343.78,0.0,Online,1718.9
ORD009583,CLI0073,PRD011,2023-12-08,5,423.52,0.05,Online,2011.72
ORD009584,CLI0266,PRD050,2022-11-22,3,441.75,0.0,Marketplace,1325.25
ORD009585,CLI0280,PRD075,2022-06-01,5,168.7,0.0,Tienda Física,843.5
ORD009586,CLI0151,PRD010,2023-11-16,5,266.02,0.0,App Móvil,1330.1
ORD009587,CLI0150,PRD070,2022-03-04,1,552.76,0.0,Tienda Física,552.76
ORD009588,CLI0315,PRD061,2022-12-10,4,597.08,0.1,Online,2149.49
ORD009589,CLI0376,PRD018,2023-11-22,3,311.99,0.1,App Móvil,842.37
ORD009590,CLI0195,PRD028,2023-06-13,5,141.52,0.05,Online,672.22
ORD009591,CLI0074,PRD020,2023-03-06,5,523.58,0.05,App Móvil,2487.0
ORD009592,CLI0394,PRD067,2022-11-18,1,117.1,0.1,Tienda Física,105.39
ORD009593,CLI0087,PRD062,2022-03-21,4,61.06,0.0,App Móvil,244.24
ORD009594,CLI0002,PRD031,2024-03-22,5,260.83,0.05,Tienda Física,1238.94
ORD009595,CLI0162,PRD006,2022-06-24,4,320.36,0.0,Online,1281.44
ORD009596,CLI0410,PRD018,2022-09-02,5,311.99,0.0,App Móvil,1559.95
ORD009597,CLI0379,PRD057,2022-08-12,4,320.2,0.1,App Móvil,1152.72
ORD009598,CLI0154,PRD010,2023-12-29,4,266.02,0.1,App Móvil,957.67
ORD009599,CLI0260,PRD051,2023-10-26,5,570.09,0.0,Tienda Física,2850.45
ORD009600,CLI0480,PRD056,2023-01-01,5,204.92,0.15,Online,870.91
ORD009601,CLI0360,PRD062,2024-02-14,1,61.06,0.05,Online,58.01
ORD009602,CLI0380,PRD013,2022-02-25,4,283.15,0.0,Online,1132.6
ORD009603,CLI0044,PRD048,2023-12-23,2,40.26,0.05,Marketplace,76.49
ORD009604,CLI0121,PRD048,2022-03-05,3,40.26,0.1,App Móvil,108.7
ORD009605,CLI0053,PRD068,2022-12-04,4,461.98,0.2,Tienda Física,1478.34
ORD009606,CLI0490,PRD048,2022-02-26,4,40.26,0.05,Tienda Física,152.99
ORD009607,CLI0172,PRD044,2024-03-30,1,194.96,0.0,Online,194.96
ORD009608,CLI0250,PRD013,2024-01-01,5,283.15,0.05,Tienda Física,1344.96
ORD009609,CLI0276,PRD062,2023-05-15,4,61.06,0.0,Marketplace,244.24
ORD009610,CLI0262,PRD056,2022-07-26,4,204.92,0.05,Tienda Física,778.7
ORD009611,CLI0027,PRD062,2022-09-24,4,61.06,0.2,Tienda Física,195.39
ORD009612,CLI0455,PRD059,2022-12-28,3,364.93,0.15,Online,930.57
ORD009613,CLI0191,PRD070,2022-11-05,2,552.76,0.0,Online,1105.52
ORD009614,CLI0460,PRD070,2022-01-23,3,552.76,0.0,Online,1658.28
ORD009615,CLI0383,PRD031,2023-07-13,2,260.83,0.0,Online,521.66
ORD009616,CLI0349,PRD018,2023-06-10,5,311.99,0.0,Tienda Física,1559.95
ORD009617,CLI0352,PRD075,2023-12-28,1,168.7,0.2,Marketplace,134.96
ORD009618,CLI0490,PRD062,2023-01-22,1,61.06,0.0,Online,61.06
ORD009619,CLI0152,PRD078,2022-11-14,4,130.9,0.1,App Móvil,471.24
ORD009620,CLI0165,PRD050,2023-02-27,4,441.75,0.0,Online,1767.0
ORD009621,CLI0336,PRD078,2022-07-09,3,130.9,0.05,Tienda Física,373.06
ORD009622,CLI0117,PRD013,2023-06-20,3,283.15,0.15,Tienda Física,722.03
ORD009623,CLI0402,PRD054,2023-11-01,1,299.34,0.05,Online,284.37
ORD009624,CLI0015,PRD050,2022-06-08,5,441.75,0.05,Online,2098.31
ORD009625,CLI0449,PRD003,2022-11-03,5,236.64,0.0,Online,1183.2
ORD009626,CLI0174,PRD019,2023-12-12,2,438.21,0.0,Online,876.42
ORD009627,CLI0003,PRD016,2023-02-21,1,89.04,0.05,App Móvil,84.59
ORD009628,CLI0302,PRD007,2023-03-21,3,547.23,0.0,Online,1641.69
ORD009629,CLI0138,PRD076,2023-09-13,2,591.83,0.05,Online,1124.48
