customer_id,signup_date,segment,age_group,region,country,city
101195,2026-02-08,Básico,25-34,Andina,Perú,Arequipa
101196,2025-08-14,Básico,45-54,Andina,Ecuador,Quito
101197,2023-06-05,Básico,25-34,Centroamérica,El Salvador,San Salvador
101198,2024-07-04,Básico,18-24,Caribe,Panamá,Ciudad de Panamá
101199,2024-06-16,Plus,35-44,Centroamérica,El Salvador,San Salvador
101200,2024-08-10,Básico,18-24,Pacífica,Chile,Santiago
101201,2024-09-02,Premium,25-34,Pacífica,Chile,Santiago
101202,2025-04-09,Premium,35-44,Cono Sur,Paraguay,Asunción
101203,2024-05-01,Básico,25-34,Centroamérica,El Salvador,San Salvador
101204,2023-11-01,Básico,25-34,Andina,Perú,Cusco
101205,2024-06-12,Plus,35-44,Andina,Perú,Lima
101206,2025-09-13,Premium,35-44,Pacífica,México,Guadalajara
101207,2023-12-26,Premium,45-54,Pacífica,México,Monterrey
101208,2023-01-25,Básico,35-44,Andina,Perú,Lima
101209,2026-02-01,Básico,25-34,Caribe,República Dominicana,Santiago
101210,2023-08-15,Básico,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101211,2024-11-27,Plus,45-54,Cono Sur,Argentina,Córdoba
101212,2025-07-13,Plus,25-34,Pacífica,Chile,Santiago
101213,2023-11-14,Básico,25-34,Caribe,Panamá,Ciudad de Panamá
101214,2024-01-28,Plus,45-54,Andina,Ecuador,Quito
101215,2023-11-20,Básico,45-54,Pacífica,Chile,Valparaíso
101216,2023-06-23,Plus,35-44,Caribe,Costa Rica,San José
101217,2023-06-26,Básico,18-24,Pacífica,México,Monterrey
101218,2023-08-04,Plus,18-24,Centroamérica,Guatemala,Ciudad de Guatemala
101219,2024-06-13,Plus,25-34,Andina,Perú,Cusco
101220,2024-09-05,Plus,45-54,Andina,Colombia,Barranquilla
101221,2023-01-19,Básico,25-34,Andina,Ecuador,Quito
101222,2025-09-04,Plus,18-24,Cono Sur,Paraguay,Asunción
101223,2025-02-19,Plus,25-34,Centroamérica,El Salvador,San Salvador
101224,2023-03-23,Básico,35-44,Andina,Perú,Cusco
101225,2025-08-31,Básico,35-44,Cono Sur,Uruguay,Montevideo
101226,2023-02-05,Plus,18-24,Pacífica,Chile,Santiago
101227,2024-10-09,Básico,18-24,Pacífica,México,CDMX
101228,2024-06-21,Básico,25-34,Cono Sur,Argentina,Rosario
101229,2024-08-02,Básico,18-24,Andina,Colombia,Medellín
101230,2026-01-09,Básico,35-44,Andina,Colombia,Cali
101231,2025-12-06,Básico,18-24,Pacífica,Chile,Valparaíso
101232,2023-11-19,Plus,35-44,Andina,Colombia,Bogotá
101233,2024-10-31,Básico,45-54,Centroamérica,Guatemala,Ciudad de Guatemala
101234,2026-01-12,Plus,55+,Andina,Perú,Arequipa
101235,2025-04-21,Básico,55+,Andina,Ecuador,Guayaquil
101236,2025-10-22,Básico,25-34,Andina,Perú,Arequipa
101237,2024-05-17,Básico,18-24,Caribe,Costa Rica,San José
101238,2023-11-24,Plus,25-34,Andina,Ecuador,Guayaquil
101239,2024-08-12,Premium,35-44,Andina,Ecuador,Quito
101240,2025-08-01,Básico,18-24,Cono Sur,Uruguay,Montevideo
101241,2025-12-08,Básico,25-34,Caribe,Costa Rica,San José
101242,2025-03-03,Básico,25-34,Caribe,Costa Rica,San José
101243,2025-03-27,Básico,25-34,Andina,Ecuador,Guayaquil
101244,2024-08-14,Plus,35-44,Caribe,Panamá,Ciudad de Panamá
101245,2024-01-05,Básico,35-44,Andina,Colombia,Bogotá
101246,2024-05-03,Premium,35-44,Pacífica,México,Monterrey
101247,2024-07-28,Plus,55+,Andina,Ecuador,Guayaquil
101248,2025-07-30,Básico,18-24,Cono Sur,Paraguay,Asunción
101249,2024-10-03,Plus,18-24,Cono Sur,Uruguay,Montevideo
101250,2025-07-05,Básico,25-34,Andina,Colombia,Barranquilla
101251,2023-02-01,Plus,35-44,Andina,Perú,Arequipa
101252,2025-05-24,Básico,35-44,Andina,Ecuador,Guayaquil
101253,2024-08-08,Plus,18-24,Pacífica,México,Guadalajara
101254,2026-02-26,Básico,55+,Andina,Perú,Lima
101255,2024-06-28,Básico,25-34,Cono Sur,Uruguay,Montevideo
101256,2024-07-06,Plus,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101257,2023-05-28,Básico,35-44,Cono Sur,Argentina,Rosario
101258,2025-07-20,Básico,55+,Pacífica,México,Guadalajara
101259,2025-03-21,Plus,35-44,Cono Sur,Argentina,Rosario
101260,2025-09-23,Básico,55+,Andina,Ecuador,Quito
101261,2023-04-18,Premium,25-34,Caribe,República Dominicana,Santiago
101262,2023-09-02,Plus,35-44,Caribe,Panamá,Ciudad de Panamá
101263,2025-10-09,Plus,45-54,Cono Sur,Uruguay,Montevideo
101264,2023-02-18,Básico,35-44,Pacífica,México,Guadalajara
101265,2024-08-09,Básico,25-34,Cono Sur,Paraguay,Asunción
101266,2024-04-12,Premium,55+,Andina,Perú,Cusco
101267,2025-12-21,Básico,18-24,Cono Sur,Uruguay,Montevideo
101268,2025-09-16,Básico,25-34,Pacífica,México,CDMX
101269,2025-11-01,Básico,45-54,Pacífica,México,Guadalajara
101270,2023-11-30,Básico,55+,Cono Sur,Argentina,Córdoba
101271,2024-11-09,Plus,55+,Caribe,Panamá,Ciudad de Panamá
101272,2025-03-19,Plus,45-54,Caribe,República Dominicana,Santiago
101273,2026-01-22,Plus,18-24,Pacífica,Chile,Santiago
101274,2023-01-09,Premium,55+,Andina,Perú,Arequipa
101275,2026-02-02,Básico,25-34,Caribe,República Dominicana,Santo Domingo
101276,2024-02-15,Básico,35-44,Andina,Colombia,Cali
101277,2023-05-29,Básico,25-34,Andina,Ecuador,Quito
101278,2024-12-11,Plus,45-54,Cono Sur,Uruguay,Montevideo
101279,2025-06-21,Básico,35-44,Pacífica,Chile,Santiago
101280,2023-05-30,Plus,45-54,Caribe,Costa Rica,San José
101281,2023-02-17,Básico,25-34,Caribe,Costa Rica,San José
101282,2025-11-01,Plus,25-34,Caribe,Costa Rica,San José
101283,2025-12-14,Plus,25-34,Pacífica,México,Guadalajara
101284,2023-06-30,Premium,18-24,Cono Sur,Paraguay,Asunción
101285,2025-11-10,Básico,35-44,Cono Sur,Uruguay,Montevideo
101286,2025-11-16,Premium,25-34,Caribe,República Dominicana,Santo Domingo
101287,2026-02-26,Básico,35-44,Caribe,Costa Rica,San José
101288,2023-09-07,Básico,18-24,Caribe,República Dominicana,Santiago
101289,2024-10-30,Básico,18-24,Pacífica,Chile,Valparaíso
101290,2026-02-22,Básico,35-44,Pacífica,México,CDMX
101291,2025-11-08,Plus,25-34,Centroamérica,El Salvador,San Salvador
101292,2024-11-29,Básico,25-34,Pacífica,Chile,Santiago
101293,2023-08-16,Básico,25-34,Caribe,Costa Rica,San José
101294,2023-04-08,Plus,25-34,Caribe,Costa Rica,San José
101295,2023-10-27,Plus,35-44,Caribe,Costa Rica,San José
101296,2023-03-17,Plus,18-24,Andina,Colombia,Barranquilla
101297,2023-08-14,Plus,25-34,Andina,Perú,Lima
101298,2023-03-28,Básico,35-44,Centroamérica,Guatemala,Ciudad de Guatemala
101299,2025-05-30,Plus,35-44,Caribe,Costa Rica,San José
101300,2024-11-12,Básico,35-44,Andina,Colombia,Barranquilla
101301,2024-08-21,Básico,25-34,Pacífica,México,Guadalajara
101302,2025-07-24,Básico,55+,Centroamérica,Guatemala,Ciudad de Guatemala
101303,2024-04-19,Plus,25-34,Andina,Perú,Arequipa
101304,2024-04-10,Básico,25-34,Cono Sur,Argentina,Buenos Aires
101305,2023-08-27,Plus,55+,Cono Sur,Paraguay,Asunción
101306,2024-05-28,Básico,35-44,Pacífica,Chile,Valparaíso
101307,2023-07-21,Básico,35-44,Centroamérica,El Salvador,San Salvador
101308,2024-11-11,Básico,45-54,Andina,Colombia,Bogotá
101309,2026-02-26,Básico,18-24,Cono Sur,Uruguay,Montevideo
101310,2024-09-07,Básico,45-54,Caribe,Costa Rica,San José
101311,2023-12-12,Plus,35-44,Cono Sur,Paraguay,Asunción
101312,2025-03-05,Básico,25-34,Pacífica,Chile,Santiago
101313,2025-08-05,Básico,25-34,Andina,Perú,Arequipa
101314,2024-06-28,Plus,18-24,Andina,Perú,Lima
101315,2023-10-17,Básico,55+,Centroamérica,Honduras,Tegucigalpa
101316,2025-04-04,Básico,18-24,Pacífica,México,Guadalajara
101317,2023-08-05,Básico,25-34,Andina,Colombia,Cali
101318,2026-02-25,Básico,35-44,Centroamérica,El Salvador,San Salvador
101319,2024-01-03,Básico,35-44,Cono Sur,Argentina,Buenos Aires
101320,2024-02-09,Plus,18-24,Pacífica,Chile,Valparaíso
101321,2025-04-19,Básico,45-54,Pacífica,México,Monterrey
101322,2023-01-15,Plus,35-44,Andina,Ecuador,Guayaquil
101323,2023-08-23,Básico,45-54,Cono Sur,Uruguay,Montevideo
101324,2023-05-26,Plus,18-24,Caribe,Costa Rica,San José
101325,2024-03-27,Plus,18-24,Cono Sur,Uruguay,Montevideo
101326,2024-10-01,Básico,35-44,Caribe,Panamá,Ciudad de Panamá
101327,2023-07-27,Básico,18-24,Pacífica,Chile,Valparaíso
101328,2024-02-02,Básico,35-44,Andina,Colombia,Medellín
101329,2025-06-10,Premium,18-24,Andina,Perú,Cusco
101330,2025-12-21,Premium,45-54,Centroamérica,Honduras,San Pedro Sula
101331,2023-01-17,Básico,45-54,Pacífica,México,Guadalajara
101332,2024-12-25,Plus,45-54,Pacífica,Chile,Santiago
101333,2023-01-30,Básico,55+,Cono Sur,Paraguay,Asunción
101334,2024-08-24,Básico,55+,Cono Sur,Uruguay,Montevideo
101335,2025-10-12,Plus,25-34,Cono Sur,Argentina,Córdoba
101336,2025-07-10,Básico,25-34,Andina,Ecuador,Guayaquil
101337,2023-09-26,Básico,45-54,Pacífica,México,Monterrey
101338,2023-10-26,Plus,55+,Cono Sur,Uruguay,Montevideo
101339,2025-06-23,Básico,55+,Caribe,Panamá,Ciudad de Panamá
101340,2025-08-04,Plus,45-54,Andina,Colombia,Medellín
101341,2023-11-21,Básico,25-34,Cono Sur,Uruguay,Montevideo
101342,2023-01-04,Básico,55+,Pacífica,México,CDMX
101343,2024-05-28,Básico,55+,Pacífica,Chile,Valparaíso
101344,2024-12-16,Premium,35-44,Cono Sur,Argentina,Buenos Aires
101345,2024-05-27,Básico,45-54,Pacífica,Chile,Santiago
101346,2025-12-15,Básico,35-44,Caribe,Panamá,Ciudad de Panamá
101347,2025-07-28,Plus,55+,Caribe,Panamá,Ciudad de Panamá
101348,2025-06-28,Premium,18-24,Caribe,República Dominicana,Santiago
101349,2023-01-24,Premium,45-54,Andina,Perú,Cusco
101350,2025-09-12,Plus,18-24,Cono Sur,Argentina,Buenos Aires
101351,2025-05-22,Básico,25-34,Cono Sur,Uruguay,Montevideo
101352,2024-04-03,Plus,18-24,Caribe,República Dominicana,Santo Domingo
101353,2024-11-11,Plus,25-34,Caribe,Panamá,Ciudad de Panamá
101354,2025-08-09,Premium,25-34,Cono Sur,Paraguay,Asunción
101355,2025-11-12,Plus,55+,Andina,Ecuador,Quito
101356,2024-09-28,Básico,35-44,Pacífica,México,Guadalajara
101357,2023-02-17,Básico,45-54,Pacífica,México,CDMX
101358,2024-12-15,Plus,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101359,2025-02-24,Básico,18-24,Andina,Perú,Arequipa
101360,2023-03-10,Básico,45-54,Centroamérica,Honduras,San Pedro Sula
101361,2025-08-01,Básico,35-44,Caribe,Costa Rica,San José
101362,2023-08-21,Plus,35-44,Pacífica,México,CDMX
101363,2025-10-25,Premium,45-54,Andina,Ecuador,Quito
101364,2024-09-28,Plus,45-54,Pacífica,Chile,Valparaíso
101365,2024-01-08,Premium,35-44,Pacífica,Chile,Santiago
101366,2023-03-09,Plus,55+,Andina,Colombia,Bogotá
101367,2023-01-21,Plus,35-44,Andina,Perú,Lima
101368,2025-05-06,Básico,35-44,Andina,Perú,Cusco
101369,2024-03-11,Plus,25-34,Caribe,República Dominicana,Santo Domingo
101370,2025-08-28,Básico,18-24,Andina,Ecuador,Quito
101371,2023-09-24,Básico,25-34,Cono Sur,Paraguay,Asunción
101372,2025-11-29,Básico,45-54,Caribe,Panamá,Ciudad de Panamá
101373,2025-12-23,Plus,35-44,Cono Sur,Argentina,Rosario
101374,2023-04-28,Plus,25-34,Cono Sur,Paraguay,Asunción
101375,2025-01-17,Premium,35-44,Andina,Ecuador,Quito
101376,2025-12-21,Premium,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101377,2024-01-09,Premium,25-34,Cono Sur,Argentina,Córdoba
101378,2023-03-20,Básico,55+,Pacífica,Chile,Santiago
101379,2025-10-08,Premium,25-34,Caribe,Panamá,Ciudad de Panamá
101380,2024-07-01,Plus,25-34,Caribe,República Dominicana,Santiago
101381,2023-02-01,Premium,25-34,Andina,Ecuador,Guayaquil
101382,2025-08-28,Básico,25-34,Pacífica,Chile,Valparaíso
101383,2025-02-23,Básico,35-44,Cono Sur,Uruguay,Montevideo
101384,2023-03-23,Premium,55+,Cono Sur,Argentina,Buenos Aires
101385,2023-10-26,Básico,35-44,Andina,Ecuador,Quito
101386,2023-01-22,Básico,35-44,Centroamérica,Guatemala,Ciudad de Guatemala
101387,2026-01-07,Básico,25-34,Caribe,Costa Rica,San José
101388,2023-01-29,Básico,35-44,Cono Sur,Uruguay,Montevideo
101389,2025-07-08,Básico,25-34,Andina,Ecuador,Guayaquil
101390,2024-08-13,Premium,18-24,Cono Sur,Argentina,Rosario
101391,2024-11-04,Premium,45-54,Cono Sur,Argentina,Buenos Aires
101392,2025-07-26,Premium,25-34,Andina,Ecuador,Guayaquil
101393,2025-10-30,Básico,25-34,Andina,Ecuador,Guayaquil
101394,2023-05-28,Básico,18-24,Cono Sur,Uruguay,Montevideo
101395,2023-01-21,Básico,45-54,Andina,Colombia,Cali
101396,2023-05-24,Básico,18-24,Pacífica,México,Guadalajara
101397,2025-02-27,Básico,25-34,Cono Sur,Uruguay,Montevideo
101398,2024-10-18,Plus,45-54,Pacífica,México,CDMX
101399,2023-04-07,Premium,25-34,Caribe,Costa Rica,San José
101400,2023-09-28,Básico,55+,Caribe,Costa Rica,San José
101401,2024-09-12,Básico,25-34,Andina,Ecuador,Quito
101402,2025-04-23,Básico,35-44,Cono Sur,Paraguay,Asunción
101403,2024-02-01,Básico,55+,Caribe,Panamá,Ciudad de Panamá
101404,2026-01-01,Básico,35-44,Andina,Colombia,Bogotá
101405,2026-02-20,Básico,35-44,Caribe,Panamá,Ciudad de Panamá
101406,2025-06-03,Básico,25-34,Cono Sur,Paraguay,Asunción
101407,2024-06-08,Básico,45-54,Andina,Ecuador,Quito
101408,2025-10-10,Plus,55+,Cono Sur,Uruguay,Montevideo
101409,2025-04-20,Básico,35-44,Centroamérica,El Salvador,San Salvador
101410,2024-08-23,Básico,55+,Cono Sur,Argentina,Rosario
101411,2024-05-27,Básico,35-44,Cono Sur,Uruguay,Montevideo
101412,2025-08-19,Básico,35-44,Cono Sur,Uruguay,Montevideo
101413,2024-10-05,Plus,25-34,Cono Sur,Paraguay,Asunción
101414,2023-07-31,Plus,35-44,Andina,Colombia,Cali
101415,2026-02-28,Premium,45-54,Cono Sur,Argentina,Rosario
101416,2023-03-20,Plus,35-44,Pacífica,Chile,Santiago
101417,2025-03-13,Básico,25-34,Pacífica,Chile,Valparaíso
101418,2025-01-27,Básico,35-44,Cono Sur,Uruguay,Montevideo
101419,2024-11-08,Básico,45-54,Cono Sur,Uruguay,Montevideo
101420,2023-03-02,Básico,55+,Centroamérica,El Salvador,San Salvador
101421,2024-07-22,Premium,18-24,Pacífica,México,CDMX
101422,2025-10-27,Básico,18-24,Caribe,República Dominicana,Santiago
101423,2023-10-04,Básico,25-34,Caribe,República Dominicana,Santo Domingo
101424,2025-03-09,Básico,18-24,Caribe,República Dominicana,Santo Domingo
101425,2025-09-18,Básico,55+,Caribe,República Dominicana,Santo Domingo
101426,2026-01-04,Premium,25-34,Andina,Ecuador,Guayaquil
101427,2024-08-19,Básico,35-44,Andina,Colombia,Medellín
101428,2023-12-29,Básico,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101429,2025-03-19,Básico,25-34,Caribe,Costa Rica,San José
101430,2024-07-15,Plus,55+,Cono Sur,Paraguay,Asunción
101431,2024-12-25,Básico,25-34,Pacífica,Chile,Santiago
101432,2025-05-06,Plus,18-24,Andina,Colombia,Medellín
101433,2025-03-31,Básico,25-34,Andina,Perú,Cusco
101434,2023-10-08,Básico,55+,Andina,Perú,Arequipa
101435,2025-05-22,Premium,55+,Cono Sur,Paraguay,Asunción
101436,2024-09-17,Básico,25-34,Andina,Perú,Lima
101437,2025-12-11,Básico,35-44,Pacífica,Chile,Santiago
101438,2025-01-31,Plus,18-24,Cono Sur,Uruguay,Montevideo
101439,2025-10-27,Básico,35-44,Cono Sur,Uruguay,Montevideo
101440,2026-02-04,Básico,18-24,Andina,Perú,Lima
101441,2026-02-22,Plus,45-54,Andina,Perú,Cusco
101442,2025-05-10,Básico,55+,Andina,Ecuador,Guayaquil
101443,2024-11-20,Básico,18-24,Andina,Ecuador,Quito
101444,2023-05-17,Básico,25-34,Andina,Colombia,Barranquilla
101445,2024-03-21,Plus,18-24,Pacífica,Chile,Santiago
101446,2024-07-03,Básico,25-34,Cono Sur,Paraguay,Asunción
101447,2025-06-20,Básico,18-24,Pacífica,Chile,Valparaíso
101448,2024-11-11,Plus,25-34,Pacífica,Chile,Santiago
101449,2024-05-22,Plus,55+,Andina,Colombia,Medellín
101450,2023-06-19,Premium,18-24,Cono Sur,Argentina,Córdoba
101451,2025-04-06,Básico,45-54,Pacífica,México,CDMX
101452,2024-05-13,Básico,18-24,Cono Sur,Paraguay,Asunción
101453,2023-02-11,Básico,35-44,Cono Sur,Paraguay,Asunción
101454,2023-11-25,Plus,25-34,Caribe,República Dominicana,Santiago
101455,2025-10-12,Básico,55+,Andina,Colombia,Barranquilla
101456,2023-05-18,Plus,25-34,Andina,Colombia,Barranquilla
101457,2024-04-14,Básico,18-24,Caribe,Panamá,Ciudad de Panamá
101458,2024-08-14,Plus,45-54,Cono Sur,Uruguay,Montevideo
101459,2023-04-07,Plus,35-44,Caribe,Costa Rica,San José
101460,2023-07-11,Básico,35-44,Centroamérica,El Salvador,San Salvador
101461,2025-12-22,Premium,18-24,Pacífica,Chile,Santiago
101462,2024-11-13,Premium,25-34,Andina,Ecuador,Guayaquil
101463,2023-08-31,Básico,45-54,Caribe,República Dominicana,Santo Domingo
101464,2023-07-15,Básico,35-44,Centroamérica,Guatemala,Ciudad de Guatemala
101465,2024-05-06,Plus,35-44,Centroamérica,Honduras,San Pedro Sula
101466,2025-04-15,Básico,25-34,Caribe,República Dominicana,Santiago
101467,2025-04-23,Básico,25-34,Andina,Perú,Arequipa
101468,2023-08-14,Básico,55+,Centroamérica,Honduras,Tegucigalpa
101469,2025-04-18,Premium,35-44,Andina,Colombia,Medellín
101470,2025-11-01,Básico,18-24,Cono Sur,Uruguay,Montevideo
101471,2023-09-19,Plus,55+,Andina,Perú,Arequipa
101472,2023-01-31,Básico,35-44,Andina,Ecuador,Guayaquil
101473,2026-01-12,Básico,25-34,Pacífica,Chile,Santiago
101474,2024-08-25,Premium,25-34,Pacífica,Chile,Valparaíso
101475,2025-06-15,Básico,35-44,Pacífica,México,Monterrey
101476,2024-01-05,Básico,25-34,Caribe,República Dominicana,Santo Domingo
101477,2023-12-12,Básico,35-44,Cono Sur,Paraguay,Asunción
101478,2023-09-17,Plus,35-44,Pacífica,Chile,Valparaíso
101479,2023-09-08,Básico,25-34,Pacífica,México,CDMX
101480,2024-06-28,Básico,55+,Caribe,Costa Rica,San José
101481,2023-05-03,Básico,25-34,Andina,Colombia,Barranquilla
101482,2025-08-30,Básico,25-34,Pacífica,Chile,Santiago
101483,2024-08-13,Básico,35-44,Andina,Ecuador,Guayaquil
101484,2025-11-23,Básico,35-44,Pacífica,México,CDMX
101485,2024-08-03,Básico,25-34,Andina,Colombia,Medellín
101486,2023-12-17,Básico,35-44,Cono Sur,Argentina,Córdoba
101487,2024-08-17,Plus,55+,Pacífica,México,Monterrey
101488,2023-06-28,Plus,45-54,Cono Sur,Paraguay,Asunción
101489,2025-08-09,Básico,45-54,Pacífica,Chile,Santiago
101490,2025-04-11,Básico,25-34,Andina,Perú,Cusco
101491,2023-06-19,Básico,25-34,Cono Sur,Paraguay,Asunción
101492,2024-11-03,Premium,35-44,Centroamérica,Guatemala,Ciudad de Guatemala
101493,2024-09-13,Básico,18-24,Cono Sur,Argentina,Rosario
101494,2023-08-21,Básico,45-54,Caribe,Costa Rica,San José
101495,2023-05-22,Básico,25-34,Pacífica,Chile,Valparaíso
101496,2025-05-28,Básico,25-34,Cono Sur,Paraguay,Asunción
101497,2023-11-01,Básico,25-34,Pacífica,Chile,Valparaíso
101498,2024-08-22,Básico,25-34,Caribe,Costa Rica,San José
101499,2023-10-14,Plus,25-34,Centroamérica,Guatemala,Ciudad de Guatemala
101500,2025-01-24,Plus,35-44,Centroamérica,El Salvador,San Salvador
101501,2023-02-26,Plus,35-44,Cono Sur,Argentina,Rosario
101502,2024-02-20,Plus,25-34,Caribe,República Dominicana,Santo Domingo
101503,2024-09-23,Básico,25-34,Caribe,Costa Rica,San José
101504,2024-05-22,Premium,45-54,Cono Sur,Uruguay,Montevideo
101505,2024-12-08,Plus,18-24,Pacífica,México,Monterrey
101506,2023-07-28,Plus,35-44,Centroamérica,Guatemala,Ciudad de Guatemala
101507,2024-05-25,Plus,35-44,Caribe,República Dominicana,Santo Domingo
101508,2025-05-23,Básico,35-44,Andina,Perú,Cusco
101509,2024-01-21,Básico,45-54,Centroamérica,El Salvador,San Salvador
101510,2023-07-01,Básico,35-44,Andina,Perú,Lima
101511,2025-09-06,Básico,55+,Andina,Ecuador,Guayaquil
101512,2025-06-17,Básico,45-54,Pacífica,México,Monterrey
101513,2025-02-24,Básico,25-34,Centroamérica,El Salvador,San Salvador
101514,2025-07-10,Básico,25-34,Cono Sur,Uruguay,Montevideo
101515,2025-06-18,Premium,25-34,Andina,Ecuador,Quito
101516,2025-05-12,Plus,25-34,Andina,Perú,Arequipa
101517,2024-08-11,Plus,35-44,Cono Sur,Paraguay,Asunción
101518,2023-01-23,Básico,25-34,Andina,Perú,Arequipa
101519,2024-11-20,Plus,25-34,Andina,Perú,Lima
101520,2023-11-12,Premium,25-34,Caribe,Panamá,Ciudad de Panamá
101521,2025-06-12,Plus,35-44,Pacífica,México,Guadalajara
101522,2024-06-24,Plus,35-44,Cono Sur,Paraguay,Asunción
101523,2025-11-11,Básico,55+,Centroamérica,El Salvador,San Salvador
101524,2024-11-18,Básico,25-34,Centroamérica,Honduras,San Pedro Sula
101525,2024-09-27,Plus,25-34,Andina,Colombia,Bogotá
101526,2025-11-27,Premium,55+,Caribe,Panamá,Ciudad de Panamá
101527,2024-07-02,Básico,35-44,Pacífica,Chile,Valparaíso
101528,2024-03-09,Básico,35-44,Andina,Colombia,Barranquilla
101529,2024-03-05,Básico,35-44,Andina,Colombia,Cali
101530,2025-10-07,Básico,18-24,Caribe,Panamá,Ciudad de Panamá
101531,2025-05-23,Premium,45-54,Andina,Ecuador,Guayaquil
101532,2023-07-08,Plus,35-44,Pacífica,México,Guadalajara
101533,2024-07-22,Básico,35-44,Centroamérica,Honduras,Tegucigalpa
101534,2024-03-04,Básico,35-44,Andina,Colombia,Cali
101535,2025-01-16,Básico,25-34,Pacífica,México,Monterrey
101536,2023-03-02,Básico,25-34,Cono Sur,Argentina,Buenos Aires
101537,2025-04-04,Básico,45-54,Centroamérica,El Salvador,San Salvador
101538,2025-05-07,Plus,35-44,Cono Sur,Paraguay,Asunción
101539,2023-09-19,Plus,18-24,Caribe,Costa Rica,San José
101540,2023-06-24,Básico,25-34,Cono Sur,Argentina,Rosario
101541,2024-12-25,Plus,55+,Andina,Colombia,Cali
101542,2023-10-24,Plus,25-34,Caribe,República Dominicana,Santiago
101543,2025-12-23,Básico,25-34,Andina,Ecuador,Quito
101544,2025-06-14,Plus,35-44,Pacífica,Chile,Santiago
101545,2026-01-08,Plus,45-54,Caribe,Costa Rica,San José
101546,2024-09-09,Plus,35-44,Andina,Colombia,Medellín
101547,2025-12-19,Básico,45-54,Centroamérica,Guatemala,Ciudad de Guatemala
101548,2023-01-17,Básico,18-24,Caribe,República Dominicana,Santiago
101549,2023-12-01,Básico,55+,Andina,Ecuador,Guayaquil
101550,2023-01-03,Básico,55+,Andina,Perú,Arequipa
101551,2025-02-21,Básico,35-44,Caribe,Panamá,Ciudad de Panamá
101552,2024-08-12,Plus,35-44,Caribe,Panamá,Ciudad de Panamá
101553,2023-11-29,Básico,25-34,Caribe,Panamá,Ciudad de Panamá
101554,2023-12-19,Básico,25-34,Andina,Perú,Cusco
101555,2025-01-13,Premium,25-34,Centroamérica,Honduras,San Pedro Sula
101556,2023-07-28,Básico,18-24,Cono Sur,Argentina,Córdoba
101557,2024-08-17,Básico,55+,Pacífica,Chile,Santiago
101558,2024-12-09,Plus,25-34,Centroamérica,Honduras,San Pedro Sula
101559,2023-10-05,Básico,35-44,Cono Sur,Argentina,Córdoba
101560,2023-09-21,Básico,25-34,Cono Sur,Uruguay,Montevideo
101561,2024-02-14,Plus,25-34,Pacífica,Chile,Valparaíso
101562,2024-11-14,Básico,25-34,Cono Sur,Paraguay,Asunción
101563,2023-10-21,Básico,25-34,Cono Sur,Argentina,Rosario
101564,2024-03-14,Básico,35-44,Cono Sur,Argentina,Buenos Aires
101565,2024-09-19,Plus,55+,Pacífica,México,Guadalajara
101566,2023-08-04,Básico,25-34,Andina,Colombia,Cali
101567,2024-10-19,Plus,55+,Andina,Perú,Arequipa
101568,2023-06-09,Básico,35-44,Pacífica,Chile,Santiago
101569,2023-06-14,Plus,35-44,Pacífica,Chile,Valparaíso
101570,2023-10-01,Básico,25-34,Caribe,Costa Rica,San José
101571,2023-11-27,Básico,18-24,Pacífica,México,Guadalajara
101572,2023-02-04,Básico,45-54,Pacífica,Chile,Valparaíso
101573,2026-01-15,Plus,35-44,Cono Sur,Paraguay,Asunción
101574,2023-12-22,Básico,25-34,Andina,Ecuador,Quito
101575,2025-07-18,Básico,45-54,Andina,Perú,Lima
101576,2025-11-07,Básico,25-34,Cono Sur,Uruguay,Montevideo
101577,2025-07-13,Básico,45-54,Cono Sur,Paraguay,Asunción
101578,2025-08-18,Plus,25-34,Cono Sur,Uruguay,Montevideo
101579,2023-04-26,Básico,55+,Cono Sur,Uruguay,Montevideo
101580,2024-03-05,Básico,25-34,Cono Sur,Uruguay,Montevideo
101581,2025-05-11,Básico,18-24,Caribe,Costa Rica,San José
101582,2024-10-27,Básico,35-44,Caribe,Costa Rica,San José
101583,2023-01-07,Básico,18-24,Andina,Colombia,Cali
101584,2024-10-17,Básico,55+,Pacífica,Chile,Valparaíso
101585,2025-07-18,Básico,35-44,Cono Sur,Paraguay,Asunción
101586,2025-08-15,Premium,25-34,Caribe,República Dominicana,Santiago
101587,2024-03-19,Básico,25-34,Pacífica,México,Monterrey
101588,2023-09-30,Plus,55+,Caribe,Costa Rica,San José
101589,2023-12-24,Básico,35-44,Andina,Ecuador,Quito
101590,2023-12-09,Básico,45-54,Andina,Colombia,Barranquilla
101591,2024-02-05,Básico,18-24,Andina,Perú,Lima
101592,2023-12-15,Básico,55+,Cono Sur,Uruguay,Montevideo
101593,2024-06-12,Plus,35-44,Caribe,Panamá,Ciudad de Panamá
101594,2023-02-17,Plus,35-44,Cono Sur,Paraguay,Asunción
101595,2023-11-14,Plus,25-34,Centroamérica,Honduras,San Pedro Sula
101596,2023-12-30,Plus,18-24,Andina,Perú,Arequipa
