order_item_id,order_id,order_date,customer_id,product_id,channel_id,quantity,unit_price,discount_pct,revenue,cost,profit,delivery_days,returned,rating
16343,508195,2025-03-28,101294,2054,18,2,74.79,0.0,149.58,87.95,61.63,6,0,3.7
16344,508196,2025-01-10,100820,2008,19,1,73.48,0.0,73.48,39.99,33.49,3,0,4.2
16345,508197,2024-12-19,100674,2004,18,1,26.97,0.1,26.97,16.79,10.18,6,0,4.4
16346,508197,2024-12-19,100674,2052,18,1,176.17,0.0,176.17,117.47,58.7,1,0,4.3
16347,508197,2024-12-19,100674,2023,18,3,161.03,0.0,483.09,321.38,161.71,6,0,4.1
16348,508198,2024-07-29,100693,2049,21,3,16.39,0.15,49.17,22.87,26.3,1,0,4.0
16349,508198,2024-07-29,100693,2008,21,1,69.58,0.1,69.58,43.38,26.2,4,0,3.8
16350,508199,2025-09-02,100717,2012,15,3,88.44,0.05,265.32,169.65,95.67,6,0,4.3
16351,508199,2025-09-02,100717,2007,15,2,23.53,0.1,47.06,25.01,22.05,2,0,4.2
16352,508199,2025-09-02,100717,2048,15,3,84.94,0.05,254.82,158.7,96.12,4,0,3.4
16353,508200,2025-02-11,100577,2005,16,3,65.49,0.0,196.47,114.79,81.68,6,0,4.1
16354,508200,2025-02-11,100577,2016,16,1,46.67,0.0,46.67,32.86,13.81,5,0,3.6
16355,508200,2025-02-11,100577,2027,16,1,60.96,0.0,60.96,37.88,23.08,1,0,2.6
16356,508201,2024-06-19,100621,2014,11,2,47.89,0.0,95.78,54.74,41.04,2,0,5.0
16357,508201,2024-06-19,100621,2050,11,2,33.95,0.0,67.9,43.89,24.01,4,0,4.5
16358,508202,2024-07-26,101136,2010,14,1,25.68,0.03,25.68,11.46,14.22,1,0,4.6
16359,508203,2024-12-12,100540,2039,11,2,227.39,0.0,454.78,334.82,119.96,9,0,3.7
16360,508203,2024-12-12,100540,2032,11,2,102.61,0.0,205.22,128.93,76.29,5,0,3.7
16361,508204,2025-10-28,100697,2048,19,2,85.91,0.0,171.82,96.11,75.71,1,0,3.0
16362,508204,2025-10-28,100697,2050,19,3,33.53,0.0,100.59,59.39,41.2,2,0,3.5
16363,508204,2025-10-28,100697,2043,19,1,19.95,0.0,19.95,10.51,9.44,4,0,4.0
16364,508205,2026-01-29,101418,2001,19,2,47.84,0.0,95.68,57.07,38.61,3,0,4.9
16365,508205,2026-01-29,101418,2021,19,2,30.88,0.0,61.76,37.19,24.57,6,0,4.5
16366,508205,2026-01-29,101418,2049,19,1,19.0,0.0,19.0,7.85,11.15,5,0,5.0
16367,508206,2024-11-03,100656,2012,12,3,100.03,0.0,300.09,179.43,120.66,6,0,5.0
16368,508206,2024-11-03,100656,2034,12,1,53.54,0.0,53.54,29.22,24.32,4,0,4.8
16369,508207,2024-11-08,100213,2059,19,1,4.84,0.0,4.84,2.51,2.33,6,0,3.8
16370,508207,2024-11-08,100213,2033,19,2,99.91,0.0,199.82,126.37,73.45,6,0,2.8
16371,508208,2024-04-11,100033,2048,13,3,83.06,0.0,249.18,143.63,105.55,1,0,4.9
16372,508208,2024-04-11,100033,2039,13,3,216.72,0.0,650.16,434.37,215.79,9,0,3.7
16373,508208,2024-04-11,100033,2023,13,1,164.4,0.0,164.4,103.54,60.86,1,0,3.8
16374,508209,2025-03-07,101530,2056,18,1,18.78,0.15,18.78,9.36,9.42,4,0,4.4
16375,508209,2025-03-07,101530,2003,18,3,40.1,0.05,120.3,58.08,62.22,6,0,3.9
16376,508209,2025-03-07,101530,2031,18,1,42.14,0.15,42.14,19.01,23.13,1,0,2.7
16377,508210,2024-07-08,101896,2043,21,2,18.29,0.03,36.58,19.39,17.19,1,0,4.2
16378,508210,2024-07-08,101896,2045,21,2,94.43,0.08,188.86,120.11,68.75,8,0,3.5
16379,508211,2025-10-09,101365,2021,19,1,31.78,0.03,31.78,19.83,11.95,1,0,3.5
16380,508211,2025-10-09,101365,2005,19,1,64.94,0.03,64.94,24.24,40.7,1,0,4.6
16381,508212,2025-02-26,100121,2017,12,2,272.31,0.0,544.62,405.05,139.57,3,0,3.5
16382,508213,2024-06-24,101126,2037,12,1,27.84,0.0,27.84,12.96,14.88,1,0,4.6
16383,508214,2025-12-24,100541,2010,11,2,28.41,0.03,56.82,27.98,28.84,3,0,5.0
16384,508214,2025-12-24,100541,2007,11,1,25.6,0.03,25.6,13.44,12.16,6,0,4.8
16385,508214,2025-12-24,100541,2001,11,1,49.47,0.03,49.47,34.81,14.66,3,0,5.0
16386,508215,2025-10-06,100641,2000,20,2,114.52,0.1,229.04,167.0,62.04,5,0,3.4
16387,508215,2025-10-06,100641,2009,20,1,16.08,0.0,16.08,7.75,8.33,8,0,3.5
16388,508215,2025-10-06,100641,2014,20,1,46.6,0.0,46.6,27.72,18.88,1,0,4.3
16389,508216,2024-08-25,101842,2010,16,1,28.05,0.0,28.05,12.25,15.8,4,0,4.7
16390,508217,2024-04-04,101648,2012,11,2,88.98,0.03,177.96,118.91,59.05,1,0,4.8
16391,508218,2024-07-27,101470,2011,17,1,132.58,0.05,132.58,74.95,57.63,2,0,4.6
16392,508218,2024-07-27,101470,2042,17,3,61.82,0.0,185.46,116.19,69.27,6,0,2.1
16393,508219,2024-10-24,101001,2047,16,3,48.89,0.0,146.67,82.68,63.99,4,0,4.7
16394,508219,2024-10-24,101001,2048,16,2,83.39,0.0,166.78,94.95,71.83,4,0,4.2
16395,508219,2024-10-24,101001,2035,16,3,18.96,0.0,56.88,26.2,30.68,2,0,3.7
16396,508220,2024-11-17,101156,2033,17,3,97.46,0.0,292.38,180.14,112.24,10,0,3.6
16397,508221,2025-10-11,101831,2001,17,1,47.56,0.05,47.56,28.51,19.05,2,0,3.5
16398,508221,2025-10-11,101831,2005,17,2,68.2,0.0,136.4,87.96,48.44,3,0,5.0
16399,508222,2026-02-03,101321,2015,11,3,60.16,0.0,180.48,110.15,70.33,7,0,4.1
16400,508223,2025-08-13,101157,2028,14,3,37.83,0.0,113.49,51.52,61.97,7,0,2.7
16401,508223,2025-08-13,101157,2014,14,2,43.27,0.05,86.54,40.62,45.92,6,0,3.9
16402,508224,2025-10-29,100194,2025,18,3,82.1,0.05,246.3,183.41,62.89,4,0,5.0
16403,508224,2025-10-29,100194,2033,18,2,89.92,0.05,179.84,112.77,67.07,4,0,2.8
16404,508224,2025-10-29,100194,2013,18,3,77.13,0.15,231.39,123.99,107.4,3,0,5.0
16405,508225,2024-04-08,101992,2036,20,2,92.6,0.05,185.2,123.27,61.93,4,0,3.7
16406,508226,2024-04-28,101617,2013,12,3,91.6,0.0,274.8,181.5,93.3,5,0,3.4
16407,508226,2024-04-28,101617,2051,12,1,57.02,0.0,57.02,26.56,30.46,6,0,4.5
16408,508226,2024-04-28,101617,2058,12,3,26.04,0.0,78.12,34.84,43.28,4,0,4.4
16409,508227,2025-12-18,100729,2052,16,1,178.92,0.0,178.92,151.5,27.42,1,0,3.0
16410,508228,2025-04-29,100500,2030,21,2,56.21,0.0,112.42,78.04,34.38,4,0,5.0
16411,508229,2024-07-05,101935,2007,17,1,23.71,0.13,23.71,11.18,12.53,1,0,3.7
16412,508230,2025-09-17,101912,2015,12,1,59.59,0.03,59.59,39.58,20.01,6,0,4.0
16413,508230,2025-09-17,101912,2033,12,3,103.09,0.03,309.27,194.97,114.3,4,0,3.5
16414,508230,2025-09-17,101912,2041,12,2,63.48,0.03,126.96,64.9,62.06,4,0,4.1
16415,508231,2024-05-18,100840,2002,17,1,77.71,0.13,77.71,38.37,39.34,2,0,4.5
16416,508231,2024-05-18,100840,2047,17,1,46.35,0.08,46.35,21.36,24.99,4,0,4.0
16417,508232,2025-08-29,100462,2033,10,3,96.13,0.0,288.39,211.38,77.01,1,0,4.7
16418,508233,2025-11-28,101595,2002,15,1,84.93,0.0,84.93,50.4,34.53,1,0,4.8
16419,508234,2025-01-21,101250,2015,16,1,61.29,0.0,61.29,32.97,28.32,2,0,3.2
16420,508234,2025-01-21,101250,2046,16,3,91.44,0.0,274.32,178.49,95.83,2,0,4.2
16421,508234,2025-01-21,101250,2020,16,2,44.84,0.0,89.68,43.81,45.87,5,0,4.1
16422,508235,2025-06-02,101800,2019,10,3,278.91,0.0,836.73,595.43,241.3,5,0,3.7
16423,508235,2025-06-02,101800,2028,10,1,38.88,0.0,38.88,19.0,19.88,1,0,4.1
16424,508236,2025-08-01,101090,2028,12,1,36.76,0.0,36.76,15.5,21.26,6,0,4.1
16425,508237,2025-11-26,101103,2017,21,3,227.0,0.18,681.0,511.85,169.15,4,0,3.9
16426,508237,2025-11-26,101103,2045,21,2,100.14,0.03,200.28,119.59,80.69,4,0,3.3
16427,508237,2025-11-26,101103,2032,21,2,85.96,0.13,171.92,111.95,59.97,1,0,4.6
16428,508238,2025-04-06,100286,2023,17,2,153.64,0.05,307.28,244.37,62.91,1,0,4.2
16429,508239,2024-08-19,101206,2035,15,3,18.09,0.08,54.27,26.41,27.86,5,0,4.3
16430,508239,2024-08-19,101206,2050,15,1,31.33,0.08,31.33,16.89,14.44,5,0,3.1
16431,508240,2024-06-08,100725,2024,12,3,160.97,0.0,482.91,382.53,100.38,4,0,4.5
16432,508241,2024-10-07,100410,2058,11,1,26.02,0.0,26.02,10.09,15.93,1,0,4.8
16433,508241,2024-10-07,100410,2017,11,3,287.96,0.0,863.88,668.18,195.7,3,0,3.6
16434,508242,2024-02-14,101562,2038,15,2,63.16,0.05,126.32,66.7,59.62,5,0,3.9
16435,508242,2024-02-14,101562,2006,15,3,26.77,0.05,80.31,47.72,32.59,6,0,3.4
16436,508243,2025-07-05,100691,2020,16,3,46.17,0.0,138.51,69.35,69.16,3,0,3.7
16437,508243,2025-07-05,100691,2024,16,1,168.59,0.0,168.59,119.32,49.27,4,0,4.5
16438,508243,2025-07-05,100691,2053,16,3,41.12,0.0,123.36,62.9,60.46,6,0,3.8
16439,508244,2024-10-18,100425,2032,12,1,106.42,0.0,106.42,58.37,48.05,6,0,3.5
16440,508244,2024-10-18,100425,2035,12,1,19.67,0.0,19.67,9.37,10.3,2,0,4.6
16441,508244,2024-10-18,100425,2058,12,2,25.95,0.0,51.9,21.89,30.01,1,0,4.0
16442,508245,2025-07-16,101921,2057,19,1,20.15,0.0,20.15,11.67,8.48,4,0,4.5
16443,508245,2025-07-16,101921,2004,19,3,28.6,0.0,85.8,58.12,27.68,2,1,3.8
16444,508246,2024-02-18,101925,2051,15,3,54.77,0.03,164.31,67.15,97.16,1,0,4.2
16445,508247,2024-09-11,100989,2009,10,2,15.83,0.0,31.66,16.43,15.23,1,0,4.6
16446,508248,2024-11-08,100590,2015,11,3,65.74,0.0,197.22,116.54,80.68,4,0,4.0
16447,508249,2024-03-10,100323,2018,20,3,142.09,0.1,426.27,288.03,138.24,5,0,4.4
16448,508249,2024-03-10,100323,2047,20,2,48.71,0.0,97.42,58.62,38.8,2,0,2.8
16449,508250,2025-10-16,101253,2046,14,1,87.29,0.05,87.29,59.1,28.19,4,0,4.2
16450,508250,2025-10-16,101253,2040,14,1,63.6,0.0,63.6,38.56,25.04,3,0,4.5
16451,508250,2025-10-16,101253,2017,14,1,266.06,0.05,266.06,186.9,79.16,5,0,4.0
16452,508251,2025-04-17,101221,2054,14,1,66.6,0.1,66.6,32.79,33.81,2,0,4.0
16453,508251,2025-04-17,101221,2048,14,2,82.66,0.05,165.32,108.65,56.67,3,0,4.1
16454,508251,2025-04-17,101221,2010,14,3,26.09,0.05,78.27,41.2,37.07,6,0,4.2
16455,508252,2025-10-28,101237,2035,12,2,17.73,0.0,35.46,17.09,18.37,7,0,3.4
16456,508253,2025-09-25,101535,2056,19,1,22.02,0.0,22.02,10.39,11.63,3,0,3.7
16457,508254,2024-01-27,100941,2012,19,3,92.68,0.03,278.04,158.01,120.03,2,0,4.2
16458,508254,2024-01-27,100941,2033,19,2,93.34,0.03,186.68,108.91,77.77,3,0,3.5
16459,508254,2024-01-27,100941,2035,19,1,18.45,0.03,18.45,8.27,10.18,4,0,3.9
16460,508255,2025-11-14,101366,2053,12,3,40.38,0.0,121.14,68.24,52.9,2,0,4.9
16461,508255,2025-11-14,101366,2014,12,1,46.62,0.0,46.62,28.99,17.63,1,0,3.5
16462,508256,2024-02-24,101310,2048,18,3,77.99,0.15,233.97,167.57,66.4,1,0,3.8
16463,508257,2025-11-19,101591,2036,15,3,83.6,0.1,250.8,152.54,98.26,5,0,4.2
16464,508258,2025-06-13,101487,2043,12,1,19.04,0.0,19.04,9.25,9.79,8,0,3.0
16465,508258,2025-06-13,101487,2036,12,3,91.7,0.0,275.1,161.39,113.71,6,0,3.9
16466,508259,2025-10-09,100071,2044,19,1,31.66,0.0,31.66,17.22,14.44,4,0,5.0
16467,508259,2025-10-09,100071,2052,19,3,186.05,0.0,558.15,420.15,138.0,1,0,3.0
16468,508259,2025-10-09,100071,2002,19,3,87.74,0.0,263.22,127.19,136.03,3,0,3.4
16469,508260,2025-01-29,101238,2016,10,3,47.59,0.0,142.77,82.98,59.79,4,0,3.6
16470,508260,2025-01-29,101238,2044,10,3,32.37,0.0,97.11,73.96,23.15,3,0,4.6
16471,508260,2025-01-29,101238,2025,10,1,85.46,0.0,85.46,61.05,24.41,5,0,3.9
16472,508261,2024-05-06,101950,2005,20,1,61.18,0.08,61.18,29.93,31.25,1,0,5.0
16473,508261,2024-05-06,101950,2023,20,1,142.94,0.08,142.94,89.88,53.06,5,0,3.1
16474,508262,2024-04-27,101119,2009,10,3,14.54,0.03,43.62,22.36,21.26,6,0,4.1
16475,508262,2024-04-27,101119,2057,10,3,21.04,0.03,63.12,32.77,30.35,1,0,4.0
16476,508263,2024-04-03,101059,2032,13,2,95.67,0.0,191.34,110.11,81.23,3,0,3.7
16477,508264,2025-09-28,101213,2041,12,2,65.56,0.0,131.12,72.05,59.07,5,0,3.9
16478,508264,2025-09-28,101213,2031,12,3,47.4,0.0,142.2,82.18,60.02,6,0,4.3
16479,508265,2025-02-25,101119,2057,12,3,20.98,0.03,62.94,29.47,33.47,5,0,3.4
16480,508265,2025-02-25,101119,2033,12,1,96.2,0.03,96.2,74.5,21.7,2,0,3.3
16481,508266,2024-06-20,100803,2025,15,1,83.27,0.0,83.27,58.93,24.34,6,0,3.0
16482,508266,2024-06-20,100803,2002,15,1,83.34,0.0,83.34,46.53,36.81,3,0,3.8
16483,508267,2024-04-08,101987,2025,19,3,81.33,0.0,243.99,181.2,62.79,5,0,4.9
16484,508267,2024-04-08,101987,2010,19,3,28.84,0.0,86.52,36.47,50.05,5,0,3.6
16485,508268,2024-03-02,100141,2022,14,1,151.15,0.08,151.15,95.5,55.65,2,0,4.8
16486,508268,2024-03-02,100141,2039,14,1,207.82,0.08,207.82,135.54,72.28,6,0,3.4
16487,508269,2024-07-22,101628,2019,16,2,262.04,0.0,524.08,339.7,184.38,8,0,4.1
16488,508269,2024-07-22,101628,2053,16,2,40.96,0.0,81.92,50.18,31.74,6,0,3.9
16489,508269,2024-07-22,101628,2022,16,1,166.5,0.0,166.5,128.83,37.67,3,0,5.0
16490,508270,2025-08-15,100319,2009,21,3,16.17,0.0,48.51,26.7,21.81,3,0,4.0
16491,508270,2025-08-15,100319,2022,21,1,135.96,0.15,135.96,102.25,33.71,5,1,3.4
16492,508271,2025-12-06,100412,2051,15,3,49.21,0.1,147.63,75.88,71.75,3,0,4.3
16493,508271,2025-12-06,100412,2003,15,3,35.28,0.1,105.84,42.85,62.99,3,0,3.6
16494,508272,2025-04-25,101213,2012,19,2,91.2,0.0,182.4,103.42,78.98,6,0,4.0
16495,508272,2025-04-25,101213,2015,19,2,63.41,0.0,126.82,67.92,58.9,6,0,3.1
16496,508273,2026-02-25,101275,2056,14,3,21.55,0.05,64.65,30.84,33.81,3,0,4.3
16497,508273,2026-02-25,101275,2027,14,2,64.91,0.0,129.82,78.79,51.03,6,0,4.5
16498,508273,2026-02-25,101275,2010,14,1,27.29,0.0,27.29,12.36,14.93,3,0,4.3
16499,508274,2024-11-07,101854,2007,10,3,26.3,0.0,78.9,35.43,43.47,8,0,3.7
16500,508275,2024-09-19,100588,2000,13,3,135.32,0.0,405.96,305.74,100.22,8,0,4.1
16501,508276,2025-07-01,100051,2029,11,3,82.93,0.0,248.79,153.26,95.53,1,0,4.5
16502,508277,2024-04-16,100510,2051,20,3,54.68,0.0,164.04,88.54,75.5,3,0,4.7
16503,508278,2025-12-20,101088,2018,10,3,163.88,0.0,491.64,314.58,177.06,5,0,3.3
16504,508278,2025-12-20,101088,2040,10,1,61.41,0.0,61.41,37.4,24.01,6,0,4.0
16505,508279,2025-09-08,100714,2016,19,1,47.69,0.0,47.69,21.96,25.73,1,0,3.9
16506,508279,2025-09-08,100714,2032,19,3,99.19,0.0,297.57,186.82,110.75,3,0,4.4
16507,508279,2025-09-08,100714,2013,19,3,87.7,0.0,263.1,130.65,132.45,4,0,4.6
16508,508280,2024-01-28,100504,2017,11,1,277.31,0.03,277.31,201.92,75.39,6,0,5.0
16509,508281,2024-05-27,101828,2055,11,2,55.5,0.03,111.0,72.41,38.59,3,0,3.5
16510,508282,2025-05-10,101123,2007,16,1,25.96,0.0,25.96,12.15,13.81,3,0,2.5
16511,508282,2025-05-10,101123,2043,16,1,19.98,0.0,19.98,9.32,10.66,3,0,5.0
16512,508283,2025-08-06,101344,2052,10,3,169.13,0.03,507.39,368.42,138.97,7,0,3.2
16513,508284,2024-06-21,101499,2041,10,3,59.08,0.0,177.24,115.19,62.05,1,0,3.4
16514,508285,2025-08-13,100818,2010,19,3,27.7,0.0,83.1,37.87,45.23,2,0,3.9
16515,508286,2025-01-09,101470,2018,10,3,160.58,0.0,481.74,345.28,136.46,5,0,2.7
16516,508287,2025-06-17,101927,2001,17,2,47.7,0.0,95.4,58.64,36.76,1,0,3.4
16517,508287,2025-06-17,101927,2033,17,2,94.12,0.1,188.24,120.69,67.55,3,0,4.2
16518,508288,2024-11-30,101449,2029,11,1,87.41,0.0,87.41,50.17,37.24,2,0,3.6
16519,508289,2024-12-24,100593,2004,11,1,29.19,0.0,29.19,19.46,9.73,6,0,3.5
16520,508289,2024-12-24,100593,2054,11,3,73.53,0.0,220.59,147.21,73.38,4,0,4.4
16521,508289,2024-12-24,100593,2045,11,1,104.68,0.0,104.68,73.56,31.12,4,0,4.2
16522,508290,2024-11-04,101557,2037,18,2,25.11,0.1,50.22,28.86,21.36,8,0,3.8
16523,508290,2024-11-04,101557,2036,18,1,82.07,0.1,82.07,51.04,31.03,8,0,3.7
16524,508290,2024-11-04,101557,2034,18,1,55.26,0.0,55.26,27.27,27.99,3,0,3.4
16525,508291,2024-05-03,100472,2044,14,3,26.73,0.1,80.19,51.14,29.05,6,0,3.8
16526,508292,2024-05-30,100145,2004,10,3,28.76,0.0,86.28,49.71,36.57,3,0,3.7
16527,508292,2024-05-30,100145,2053,10,1,38.74,0.0,38.74,21.41,17.33,4,0,4.6
16528,508293,2024-05-12,100888,2029,18,2,73.66,0.1,147.32,71.24,76.08,4,0,4.4
16529,508294,2025-09-26,101019,2059,21,3,4.72,0.1,14.16,5.62,8.54,4,0,4.7
16530,508294,2025-09-26,101019,2045,21,1,101.18,0.0,101.18,61.24,39.94,3,0,3.9
16531,508294,2025-09-26,101019,2057,21,2,18.76,0.1,37.52,18.98,18.54,6,0,3.7
16532,508295,2024-11-30,100939,2036,16,3,89.78,0.0,269.34,154.08,115.26,6,0,4.5
16533,508296,2024-10-26,100523,2047,14,1,49.56,0.0,49.56,27.46,22.1,2,0,4.5
16534,508296,2024-10-26,100523,2030,14,2,53.6,0.0,107.2,56.37,50.83,3,0,3.0
16535,508297,2025-11-06,100545,2031,20,3,47.28,0.05,141.84,77.62,64.22,1,0,4.9
16536,508297,2025-11-06,100545,2045,20,2,100.79,0.05,201.58,125.22,76.36,1,0,4.2
16537,508298,2025-12-01,101842,2034,14,1,48.71,0.1,48.71,22.95,25.76,5,0,4.4
16538,508298,2025-12-01,101842,2025,14,1,80.51,0.0,80.51,56.7,23.81,4,0,2.7
16539,508299,2024-07-03,100583,2031,17,3,45.96,0.0,137.88,88.6,49.28,4,0,1.7
16540,508299,2024-07-03,100583,2058,17,2,22.8,0.05,45.6,25.6,20.0,5,0,3.3
16541,508300,2024-10-07,101565,2038,15,2,59.77,0.1,119.54,61.23,58.31,3,0,3.7
16542,508300,2024-10-07,101565,2009,15,2,15.13,0.05,30.26,15.04,15.22,6,0,4.5
16543,508301,2024-11-21,100515,2016,18,2,43.02,0.05,86.04,43.05,42.99,5,0,4.1
16544,508301,2024-11-21,100515,2040,18,3,59.34,0.0,178.02,101.23,76.79,2,0,3.9
16545,508302,2025-10-25,100215,2026,16,3,25.79,0.0,77.37,36.28,41.09,5,0,4.7
16546,508302,2025-10-25,100215,2022,16,1,163.13,0.0,163.13,120.14,42.99,1,0,4.4
16547,508303,2025-06-14,100126,2007,15,1,26.32,0.0,26.32,13.39,12.93,5,0,3.9
16548,508303,2025-06-14,100126,2037,15,2,27.11,0.05,54.22,28.7,25.52,3,0,4.3
16549,508304,2025-03-06,100486,2059,15,1,4.47,0.1,4.47,2.05,2.42,8,0,4.1
16550,508305,2024-07-04,101682,2012,13,2,95.92,0.0,191.84,127.13,64.71,2,1,2.5
16551,508305,2024-07-04,101682,2036,13,2,91.46,0.0,182.92,113.11,69.81,6,1,3.4
16552,508306,2024-10-31,100910,2028,15,2,35.14,0.05,70.28,33.1,37.18,3,0,3.3
16553,508306,2024-10-31,100910,2010,15,2,23.2,0.15,46.4,23.67,22.73,7,0,3.4
16554,508306,2024-10-31,100910,2016,15,3,47.11,0.0,141.33,76.35,64.98,1,0,3.4
16555,508307,2024-01-23,101390,2039,10,2,216.31,0.03,432.62,326.19,106.43,3,0,4.7
16556,508308,2025-07-10,101925,2012,14,2,88.14,0.13,176.28,117.74,58.54,6,0,4.3
16557,508308,2025-07-10,101925,2001,14,1,39.18,0.18,39.18,19.2,19.98,3,0,4.7
16558,508309,2025-12-26,100096,2042,10,1,61.77,0.0,61.77,35.4,26.37,3,0,4.0
16559,508309,2025-12-26,100096,2014,10,2,45.63,0.0,91.26,53.97,37.29,5,0,4.4
16560,508309,2025-12-26,100096,2002,10,1,84.89,0.0,84.89,51.13,33.76,5,0,4.0
16561,508310,2025-09-13,100219,2002,13,3,87.27,0.0,261.81,135.95,125.86,3,0,4.5
16562,508310,2025-09-13,100219,2059,13,2,4.85,0.0,9.7,4.61,5.09,1,0,3.8
16563,508310,2025-09-13,100219,2038,13,2,65.17,0.0,130.34,82.91,47.43,7,0,4.1
16564,508311,2024-09-01,101840,2022,14,1,161.87,0.03,161.87,109.5,52.37,3,0,4.9
16565,508312,2025-01-16,101135,2005,10,3,66.23,0.0,198.69,94.16,104.53,7,0,3.7
16566,508312,2025-01-16,101135,2020,10,2,45.31,0.0,90.62,49.66,40.96,3,0,4.4
16567,508313,2026-01-26,101235,2028,13,3,37.72,0.0,113.16,44.32,68.84,5,0,3.6
16568,508314,2024-12-02,100682,2008,18,2,72.43,0.0,144.86,77.86,67.0,1,0,4.1
16569,508315,2025-10-24,101653,2050,21,3,30.31,0.1,90.93,52.65,38.28,4,0,4.7
16570,508315,2025-10-24,101653,2049,21,3,19.3,0.0,57.9,25.57,32.33,2,0,5.0
16571,508316,2025-04-01,101292,2004,17,1,24.19,0.15,24.19,16.19,8.0,5,0,4.0
16572,508317,2025-01-29,100515,2030,18,3,48.22,0.1,144.66,76.14,68.52,2,0,5.0
16573,508317,2025-01-29,100515,2056,18,3,20.94,0.05,62.82,30.1,32.72,4,0,4.6
16574,508318,2025-04-07,101297,2025,18,1,79.49,0.1,79.49,57.76,21.73,1,0,3.3
16575,508318,2025-04-07,101297,2048,18,3,85.45,0.05,256.35,144.07,112.28,5,0,3.7
16576,508318,2025-04-07,101297,2017,18,2,270.93,0.05,541.86,402.71,139.15,4,0,4.3
16577,508319,2024-06-25,100007,2039,21,1,209.01,0.1,209.01,154.96,54.05,2,0,3.5
16578,508319,2024-06-25,100007,2036,21,1,96.4,0.0,96.4,71.67,24.73,3,0,3.6
16579,508319,2024-06-25,100007,2059,21,1,4.77,0.0,4.77,2.14,2.63,7,0,4.6
16580,508320,2024-12-02,100481,2008,21,1,79.05,0.0,79.05,44.04,35.01,5,0,3.7
16581,508320,2024-12-02,100481,2027,21,3,59.11,0.1,177.33,108.29,69.04,4,0,4.4
16582,508320,2024-12-02,100481,2042,21,3,62.77,0.0,188.31,118.18,70.13,3,0,3.8
16583,508321,2024-08-28,100407,2003,11,3,42.61,0.0,127.83,61.94,65.89,5,0,4.3
16584,508322,2025-08-21,101571,2046,15,3,94.37,0.0,283.11,145.59,137.52,6,0,3.8
16585,508322,2025-08-21,101571,2050,15,1,31.59,0.05,31.59,18.63,12.96,5,0,4.5
16586,508323,2025-04-28,101470,2000,20,2,126.31,0.0,252.62,192.37,60.25,7,0,3.8
16587,508324,2024-11-11,100182,2048,20,1,77.37,0.1,77.37,49.84,27.53,3,0,3.9
16588,508324,2024-11-11,100182,2055,20,3,55.77,0.0,167.31,98.18,69.13,4,0,3.7
16589,508324,2024-11-11,100182,2038,20,3,58.74,0.1,176.22,109.33,66.89,6,0,3.9
16590,508325,2025-10-11,101812,2051,16,1,56.67,0.0,56.67,29.81,26.86,2,0,5.0
16591,508326,2024-12-23,101636,2053,15,2,35.2,0.05,70.4,45.48,24.92,5,0,4.7
16592,508326,2024-12-23,101636,2055,15,1,58.93,0.0,58.93,35.0,23.93,3,1,3.0
16593,508326,2024-12-23,101636,2028,15,2,36.37,0.0,72.74,34.03,38.71,5,0,4.3
16594,508327,2026-01-23,100869,2021,10,2,31.42,0.0,62.84,41.47,21.37,7,0,3.6
16595,508328,2025-04-23,100423,2016,15,1,47.4,0.0,47.4,29.0,18.4,5,0,4.3
16596,508329,2025-11-30,100840,2045,16,1,99.56,0.03,99.56,53.88,45.68,4,0,3.8
16597,508329,2025-11-30,100840,2020,16,2,44.94,0.03,89.88,43.69,46.19,5,0,4.1
16598,508330,2026-02-18,101179,2040,17,2,53.93,0.05,107.86,57.11,50.75,3,0,3.8
16599,508330,2026-02-18,101179,2008,17,3,73.54,0.0,220.62,112.95,107.67,3,0,4.5
16600,508331,2024-09-15,101260,2036,16,3,94.18,0.0,282.54,184.86,97.68,4,0,3.7
16601,508332,2024-07-24,100694,2013,12,1,86.09,0.0,86.09,56.24,29.85,5,0,4.1
16602,508333,2025-10-22,100203,2053,21,3,39.94,0.0,119.82,75.22,44.6,6,0,3.8
16603,508333,2025-10-22,100203,2009,21,3,14.62,0.05,43.86,21.94,21.92,4,0,3.7
16604,508334,2024-07-02,101219,2029,12,2,85.73,0.0,171.46,99.68,71.78,7,0,4.9
16605,508335,2025-08-17,101410,2044,14,1,29.82,0.0,29.82,16.05,13.77,7,0,4.7
16606,508335,2025-08-17,101410,2054,14,2,67.86,0.05,135.72,72.66,63.06,7,0,3.6
16607,508335,2025-08-17,101410,2034,14,3,52.02,0.05,156.06,88.96,67.1,3,0,3.1
16608,508336,2024-05-19,100534,2034,16,3,51.94,0.0,155.82,90.25,65.57,2,0,3.7
16609,508336,2024-05-19,100534,2058,16,1,25.44,0.0,25.44,15.07,10.37,4,1,3.7
16610,508336,2024-05-19,100534,2021,16,2,32.99,0.0,65.98,32.18,33.8,7,0,3.5
16611,508337,2025-11-18,101279,2057,13,3,19.69,0.0,59.07,27.15,31.92,6,0,3.1
16612,508338,2025-06-28,101137,2024,10,3,156.0,0.03,468.0,334.05,133.95,4,0,2.8
16613,508338,2025-06-28,101137,2019,10,3,264.74,0.03,794.22,558.23,235.99,5,0,3.8
16614,508338,2025-06-28,101137,2017,10,3,304.74,0.03,914.22,649.07,265.15,7,0,3.4
16615,508339,2025-02-15,101002,2024,17,1,154.14,0.05,154.14,112.21,41.93,5,0,4.1
