id_cliente,edad,nivel_ingreso,visitas_mes,compras_mes,gasto_publicidad_dirigida,satisfaccion,miembro_premium,abandono,tipo_dispositivo,region,ingreso_anual
C013803,24.0,28.7,18,1,8.03,4.0,0,1,móvil,oeste,381.7
C013804,31.0,64.6,13,1,8.21,,0,0,escritorio,norte,15.47
C013805,33.0,39.21,15,1,11.67,3.0,0,0,móvil,este,0.0
C013806,44.0,38.81,13,3,15.03,4.0,1,0,móvil,sur,1617.45
C013807,28.0,35.24,17,4,7.25,3.0,0,0,móvil,oeste,2810.68
C013808,40.0,66.93,7,2,8.33,3.0,0,0,escritorio,sur,988.98
C013809,23.0,52.35,22,3,8.06,3.0,0,0,móvil,oeste,425.56
C013810,50.0,48.69,18,1,8.47,4.0,0,0,móvil,sur,140.2
C013811,18.0,36.15,11,0,8.58,3.0,0,0,escritorio,norte,64.29
C013812,26.0,63.21,11,0,7.69,3.0,0,0,móvil,norte,0.0
C013813,28.0,24.46,8,2,8.81,4.0,0,1,escritorio,sur,374.03
C013814,30.0,40.1,16,2,14.66,4.0,0,0,móvil,este,997.9
C013815,49.0,50.61,18,1,10.43,,0,1,móvil,sur,73.51
C013816,26.0,30.74,12,3,7.77,4.0,0,0,móvil,este,660.41
C013817,33.0,26.17,6,1,10.09,4.0,0,0,escritorio,este,514.44
C013818,36.0,31.61,16,4,9.44,5.0,0,0,móvil,sur,1092.91
C013819,48.0,35.37,13,2,7.25,4.0,0,0,móvil,norte,1180.3
C013820,42.0,40.68,20,5,11.58,3.0,0,0,móvil,norte,1238.44
C013821,34.0,28.41,19,2,10.13,3.0,0,0,móvil,oeste,0.0
C013822,35.0,53.65,15,4,15.48,4.0,1,0,móvil,norte,2961.67
C013823,37.0,56.51,9,2,7.43,2.0,0,0,móvil,este,727.53
C013824,34.0,30.15,13,2,10.9,4.0,0,0,móvil,este,160.06
C013825,18.0,34.35,12,4,8.73,4.0,0,0,móvil,oeste,2497.21
C013826,35.0,29.04,8,0,8.82,2.0,0,1,móvil,norte,447.39
C013827,38.0,31.55,11,1,8.33,3.0,0,0,móvil,sur,411.45
C013828,39.0,56.08,10,1,8.37,2.0,0,1,móvil,norte,0.0
C013829,19.0,29.39,15,3,8.55,3.0,0,0,escritorio,este,1307.46
C013830,43.0,26.41,16,6,7.28,2.0,0,0,móvil,este,1020.06
C013831,49.0,56.49,17,3,10.47,2.0,0,0,móvil,este,1072.69
C013832,35.0,52.78,14,1,8.22,3.0,0,0,escritorio,sur,0.0
C013833,23.0,22.17,14,1,6.92,3.0,0,0,móvil,oeste,612.47
C013834,18.0,28.55,9,2,12.29,2.0,1,0,móvil,sur,361.43
C013835,33.0,53.82,12,2,8.91,3.0,0,0,móvil,norte,1115.33
C013836,39.0,43.33,13,4,7.88,4.0,0,0,móvil,norte,1906.58
C013837,27.0,61.86,6,2,10.9,2.0,0,0,tablet,sur,959.66
C013838,42.0,30.65,13,1,8.89,2.0,0,0,móvil,oeste,0.0
C013839,44.0,92.92,15,6,11.36,4.0,0,0,móvil,norte,4514.67
C013840,27.0,31.52,14,1,7.56,3.0,0,0,móvil,norte,657.0
C013841,44.0,33.74,7,3,10.42,2.0,0,0,móvil,norte,1830.79
C013842,38.0,37.83,7,1,13.39,3.0,1,0,escritorio,oeste,626.85
C013843,26.0,41.24,16,1,8.21,3.0,0,0,móvil,sur,505.39
C013844,18.0,37.74,20,4,7.69,3.0,0,0,móvil,oeste,785.88
C013845,48.0,35.06,10,2,7.16,3.0,0,0,móvil,este,56.81
C013846,35.0,44.36,9,4,12.57,5.0,1,0,escritorio,este,2761.37
C013847,39.0,28.47,8,1,9.57,2.0,0,0,escritorio,este,898.87
C013848,39.0,27.25,12,0,8.46,4.0,0,0,móvil,oeste,113.03
C013849,51.0,38.28,12,2,8.7,3.0,0,1,móvil,oeste,1121.89
C013850,35.0,33.12,9,0,7.62,4.0,0,0,móvil,este,12.66
C013851,33.0,32.61,17,7,8.73,3.0,0,0,móvil,sur,3815.03
C013852,45.0,53.82,9,2,10.05,3.0,0,0,escritorio,sur,395.96
C013853,33.0,29.6,12,2,7.99,4.0,0,0,tablet,norte,1272.82
C013854,36.0,51.47,13,1,7.77,3.0,0,0,móvil,oeste,594.87
C013855,24.0,70.03,8,1,10.79,2.0,0,0,móvil,norte,251.23
C013856,37.0,24.01,8,1,7.61,,0,1,móvil,sur,0.0
C013857,23.0,31.04,14,0,8.67,,0,0,móvil,este,396.45
C013858,35.0,34.63,13,3,10.98,1.0,1,0,móvil,este,1761.37
C013859,29.0,64.3,12,3,18.13,3.0,1,1,móvil,oeste,1347.52
C013860,47.0,34.85,6,2,9.78,1.0,0,0,escritorio,sur,0.0
C013861,18.0,34.34,13,1,7.26,,0,0,móvil,sur,0.0
C013862,25.0,31.0,14,1,8.39,4.0,0,0,móvil,este,874.12
C013863,32.0,24.81,7,1,14.42,2.0,0,0,móvil,este,714.33
C013864,33.0,68.31,5,2,10.05,3.0,0,0,escritorio,oeste,769.74
C013865,23.0,29.73,19,2,7.19,2.0,0,1,móvil,sur,267.88
C013866,25.0,73.32,15,2,19.3,2.0,0,0,móvil,norte,1060.29
C013867,27.0,22.48,16,2,7.82,3.0,0,1,móvil,norte,0.0
C013868,25.0,36.04,6,2,11.19,3.0,1,0,escritorio,norte,1157.97
C013869,36.0,61.4,16,1,9.22,2.0,0,0,móvil,oeste,0.0
C013870,18.0,63.79,15,2,9.21,2.0,0,0,móvil,oeste,737.72
C013871,54.0,16.14,11,1,8.96,4.0,0,1,móvil,este,0.0
C013872,33.0,39.28,7,3,8.36,4.0,0,0,móvil,oeste,1356.94
C013873,33.0,27.16,13,3,9.25,3.0,0,0,móvil,norte,2015.45
C013874,34.0,51.72,12,2,10.0,2.0,0,0,móvil,norte,1474.28
C013875,35.0,34.86,12,2,8.44,3.0,0,0,móvil,este,1455.45
C013876,34.0,55.19,8,0,10.73,2.0,0,0,tablet,oeste,134.28
C013877,30.0,23.39,7,0,7.87,4.0,0,0,escritorio,sur,130.12
C013878,25.0,32.09,17,1,8.72,2.0,0,1,móvil,oeste,96.82
C013879,45.0,106.79,7,1,10.96,4.0,0,0,escritorio,norte,636.95
C013880,44.0,47.59,12,3,12.38,3.0,0,0,móvil,oeste,1855.32
C013881,32.0,45.12,12,1,9.45,2.0,0,0,móvil,oeste,402.67
C013882,40.0,46.7,10,0,8.34,2.0,0,0,escritorio,norte,315.72
C013883,23.0,26.94,12,2,8.35,3.0,0,0,móvil,oeste,495.94
C013884,21.0,73.71,12,2,10.97,3.0,0,0,escritorio,oeste,1510.75
C013885,29.0,28.46,10,0,8.04,4.0,0,0,móvil,norte,468.94
C013886,25.0,46.49,8,1,9.86,4.0,0,0,escritorio,norte,377.53
C013887,26.0,26.48,10,1,8.12,3.0,0,0,tablet,norte,920.76
C013888,35.0,55.08,10,3,10.94,4.0,0,0,móvil,norte,2148.16
C013889,27.0,28.69,14,1,8.82,2.0,0,0,móvil,este,400.73
C013890,33.0,15.82,7,1,11.18,2.0,0,0,escritorio,sur,727.73
C013891,26.0,20.64,13,1,8.44,3.0,0,1,móvil,oeste,41.15
C013892,33.0,62.39,8,0,10.74,4.0,0,0,tablet,oeste,0.0
C013893,32.0,51.7,10,3,8.94,3.0,0,0,móvil,norte,1204.05
C013894,27.0,20.96,14,4,10.92,3.0,0,0,móvil,oeste,1350.67
C013895,35.0,34.58,17,2,9.73,2.0,0,0,móvil,sur,605.4
C013896,28.0,32.03,15,1,9.19,2.0,0,0,móvil,norte,177.58
C013897,35.0,29.77,20,2,8.27,2.0,0,0,móvil,oeste,148.57
C013898,22.0,55.18,8,0,13.59,,0,0,tablet,sur,122.44
C013899,42.0,16.44,14,2,10.01,3.0,0,0,escritorio,oeste,1965.87
C013900,35.0,39.74,13,0,8.7,2.0,0,0,móvil,sur,80.1
C013901,38.0,88.51,8,0,13.25,1.0,0,0,escritorio,este,348.92
C013902,53.0,21.91,7,1,7.71,3.0,0,0,escritorio,oeste,74.1
C013903,29.0,43.36,15,0,8.71,2.0,0,0,móvil,oeste,0.0
C013904,19.0,43.06,14,2,8.05,3.0,0,1,móvil,sur,610.44
C013905,37.0,36.13,19,0,7.81,2.0,0,0,móvil,oeste,0.0
C013906,44.0,64.45,7,1,9.37,2.0,0,0,escritorio,oeste,181.69
C013907,63.0,53.78,11,0,8.79,3.0,0,0,tablet,sur,0.0
C013908,23.0,48.02,8,0,9.16,4.0,0,0,tablet,oeste,370.22
C013909,39.0,27.83,18,1,10.17,3.0,0,0,móvil,este,99.54
C013910,33.0,23.5,11,0,9.07,2.0,0,1,móvil,oeste,0.0
C013911,19.0,59.78,10,1,14.34,2.0,0,0,móvil,este,435.03
C013912,40.0,33.92,11,2,9.63,3.0,0,0,móvil,norte,1050.81
C013913,41.0,60.36,9,2,14.47,2.0,0,0,escritorio,este,592.95
C013914,38.0,31.43,11,1,11.46,2.0,0,0,escritorio,norte,0.0
C013915,42.0,37.89,11,2,10.96,3.0,0,0,móvil,norte,953.35
C013916,40.0,37.85,8,0,9.1,3.0,0,0,escritorio,este,16.63
C013917,38.0,41.65,10,0,11.19,4.0,0,0,tablet,oeste,21.05
C013918,34.0,26.02,16,1,8.97,4.0,0,0,móvil,sur,230.54
C013919,38.0,67.41,14,2,9.39,,0,0,escritorio,oeste,1587.61
C013920,36.0,43.44,17,3,10.6,,0,0,móvil,este,401.19
C013921,19.0,28.06,11,4,6.44,5.0,0,0,móvil,oeste,1438.75
C013922,34.0,45.84,7,2,12.41,3.0,1,1,escritorio,sur,621.77
C013923,35.0,27.34,13,1,14.63,2.0,0,0,móvil,sur,74.92
C013924,33.0,47.81,15,3,13.78,3.0,1,0,móvil,norte,1341.22
C013925,26.0,46.42,10,1,9.54,4.0,0,1,escritorio,oeste,27.49
C013926,33.0,96.69,11,1,9.95,3.0,0,0,escritorio,este,656.81
C013927,36.0,50.33,11,1,7.3,2.0,0,0,escritorio,oeste,712.24
C013928,41.0,43.96,15,4,15.17,3.0,1,0,móvil,norte,3052.14
C013929,23.0,47.53,16,3,10.05,3.0,0,0,móvil,oeste,201.28
C013930,41.0,47.72,8,0,8.42,3.0,0,0,escritorio,oeste,19.62
C013931,39.0,23.03,15,1,13.25,1.0,1,0,móvil,este,345.46
C013932,39.0,63.84,5,0,8.23,4.0,0,0,escritorio,este,0.0
C013933,34.0,45.6,7,1,7.95,4.0,0,0,móvil,norte,519.89
C013934,29.0,42.98,14,1,13.34,2.0,0,0,móvil,norte,174.3
C013935,23.0,29.34,11,2,12.7,3.0,1,0,escritorio,sur,1013.56
C013936,31.0,19.21,13,2,10.95,2.0,1,0,móvil,este,536.37
C013937,22.0,24.6,11,5,7.19,3.0,0,0,escritorio,este,2611.4
C013938,37.0,43.66,12,2,12.47,2.0,1,0,escritorio,sur,940.42
C013939,49.0,34.04,12,1,9.02,3.0,0,0,móvil,sur,389.9
C013940,19.0,45.01,11,3,14.87,4.0,1,0,móvil,norte,373.9
C013941,43.0,35.93,17,2,9.96,2.0,0,1,móvil,sur,34.99
C013942,29.0,46.95,9,1,12.7,4.0,0,0,móvil,sur,650.16
C013943,20.0,28.54,17,0,9.65,3.0,0,0,móvil,este,8.9
C013944,34.0,46.4,9,3,12.32,3.0,1,0,móvil,sur,1257.8
C013945,34.0,34.27,12,1,7.69,3.0,0,0,móvil,norte,229.04
C013946,28.0,32.17,15,0,12.86,2.0,0,0,escritorio,oeste,0.0
C013947,21.0,30.21,16,7,8.31,3.0,0,0,móvil,este,2615.89
C013948,20.0,39.31,16,4,12.98,2.0,0,0,escritorio,oeste,1726.86
C013949,31.0,27.59,9,0,9.4,2.0,0,1,escritorio,este,221.79
C013950,65.0,34.63,7,0,13.19,3.0,0,0,escritorio,sur,0.0
C013951,42.0,46.52,16,2,8.25,3.0,0,0,móvil,sur,487.67
C013952,23.0,42.54,12,0,8.66,3.0,0,0,móvil,sur,0.0
C013953,18.0,25.57,15,1,9.24,2.0,0,0,escritorio,oeste,0.0
C013954,34.0,48.81,10,2,12.91,3.0,1,0,móvil,norte,1441.15
C013955,47.0,24.83,9,2,8.0,4.0,0,0,móvil,norte,1345.45
C013956,36.0,28.94,16,4,7.05,3.0,0,0,móvil,este,2416.24
C013957,38.0,54.56,15,0,9.55,2.0,0,0,móvil,sur,0.0
C013958,25.0,29.25,11,2,7.61,4.0,0,1,móvil,norte,78.48
C013959,36.0,45.03,8,1,10.37,3.0,0,0,móvil,norte,478.23
C013960,29.0,23.14,12,2,8.97,4.0,0,0,móvil,este,664.62
C013961,53.0,20.69,18,3,11.77,3.0,1,0,móvil,norte,1834.99
C013962,42.0,31.48,20,6,8.43,4.0,0,0,móvil,este,1141.71
C013963,34.0,59.79,7,2,12.34,2.0,0,0,móvil,norte,981.81
C013964,38.0,60.81,12,2,10.56,2.0,0,0,móvil,oeste,1110.41
C013965,38.0,44.01,9,3,15.32,4.0,1,0,escritorio,este,1613.52
C013966,50.0,50.13,17,4,12.25,3.0,1,0,móvil,oeste,2203.24
C013967,20.0,18.71,18,4,10.34,2.0,0,1,móvil,sur,419.39
C013968,37.0,38.43,11,2,9.89,3.0,0,0,móvil,sur,243.73
C013969,18.0,34.06,13,3,11.68,5.0,1,0,escritorio,este,1817.83
C013970,33.0,17.24,8,2,13.52,3.0,1,0,móvil,este,706.72
C013971,46.0,30.14,13,5,15.47,4.0,1,0,móvil,este,3093.4
C013972,29.0,55.37,14,2,14.45,2.0,1,0,móvil,sur,1751.25
C013973,47.0,35.59,13,2,7.58,4.0,0,0,móvil,oeste,1344.9
C013974,30.0,49.22,7,0,8.74,4.0,0,0,escritorio,norte,0.0
C013975,26.0,51.01,16,3,10.01,4.0,0,0,móvil,oeste,1395.09
C013976,18.0,45.93,25,4,9.3,2.0,0,0,móvil,oeste,1741.16
C013977,19.0,41.48,21,3,9.14,3.0,0,0,móvil,oeste,815.94
C013978,50.0,49.41,8,3,13.05,3.0,1,0,escritorio,norte,1954.41
C013979,18.0,31.82,8,1,8.7,3.0,0,0,móvil,este,469.29
C013980,29.0,38.96,8,2,8.7,4.0,0,0,tablet,oeste,1111.79
C013981,18.0,34.19,11,0,12.33,3.0,0,0,escritorio,oeste,4.99
C013982,46.0,19.29,12,3,11.53,3.0,1,0,móvil,sur,1517.89
C013983,35.0,35.2,13,1,9.3,4.0,0,0,tablet,este,155.68
C013984,24.0,31.83,12,1,8.64,3.0,0,0,móvil,este,290.82
C013985,19.0,40.69,16,2,9.59,4.0,0,0,móvil,oeste,1146.79
C013986,31.0,35.01,20,0,11.06,2.0,0,0,móvil,sur,0.0
C013987,39.0,27.25,10,1,11.52,3.0,0,0,tablet,sur,0.0
C013988,40.0,29.37,8,0,7.39,3.0,0,0,escritorio,este,0.0
C013989,41.0,29.34,15,3,12.22,4.0,1,0,móvil,este,2444.2
C013990,31.0,34.54,15,4,19.26,2.0,1,0,móvil,oeste,692.16
C013991,28.0,33.54,14,0,10.08,2.0,0,0,escritorio,este,0.0
C013992,34.0,34.65,5,1,12.14,3.0,1,0,tablet,este,272.58
C013993,34.0,34.67,16,2,6.82,3.0,0,1,móvil,este,236.53
C013994,51.0,35.65,15,2,12.75,4.0,1,0,móvil,norte,1798.0
C013995,43.0,107.89,17,1,19.11,3.0,0,0,móvil,oeste,623.18
C013996,41.0,57.68,15,2,7.95,4.0,0,0,móvil,oeste,1265.89
C013997,41.0,38.34,9,1,8.56,4.0,0,0,móvil,sur,0.0
C013998,29.0,30.5,11,2,6.86,3.0,0,1,escritorio,sur,87.89
C013999,29.0,25.37,8,3,10.34,2.0,0,0,escritorio,este,1425.27
C014000,18.0,43.31,15,1,7.8,3.0,0,0,móvil,norte,512.43
C014001,39.0,29.97,7,0,7.07,1.0,0,0,escritorio,sur,0.0
C014002,31.0,51.68,9,1,12.22,3.0,1,0,móvil,sur,453.76
C014003,32.0,79.47,9,1,10.28,2.0,0,0,escritorio,norte,683.76
C014004,38.0,46.66,11,1,12.85,3.0,1,0,móvil,norte,343.73
C014005,45.0,53.43,6,3,7.65,4.0,0,0,tablet,oeste,1943.31
C014006,43.0,71.82,20,1,10.13,3.0,0,0,móvil,oeste,734.19
C014007,24.0,36.81,16,2,7.43,4.0,0,0,móvil,sur,69.61
C014008,30.0,42.57,11,1,9.84,3.0,0,0,escritorio,oeste,514.49
C014009,32.0,63.92,14,1,11.68,2.0,0,0,móvil,norte,691.68
C014010,32.0,48.16,11,0,8.52,3.0,0,0,móvil,oeste,0.0
C014011,42.0,25.1,11,1,11.05,3.0,0,0,móvil,norte,340.55
C014012,29.0,38.82,16,3,10.17,4.0,0,0,móvil,norte,1791.87
C014013,18.0,31.65,9,2,8.46,3.0,0,0,tablet,oeste,864.75
C014014,27.0,40.71,14,0,9.38,3.0,0,0,móvil,sur,0.0
C014015,39.0,60.98,16,1,15.89,3.0,1,0,móvil,norte,692.44
C014016,32.0,35.92,12,1,16.5,4.0,1,0,móvil,sur,548.65
C014017,35.0,37.48,9,2,17.5,3.0,1,0,móvil,este,1214.96
C014018,30.0,31.26,6,1,8.02,3.0,0,0,escritorio,oeste,477.35
C014019,64.0,30.59,19,0,8.41,2.0,0,0,móvil,sur,0.0
C014020,27.0,52.81,12,1,7.38,4.0,0,0,móvil,oeste,310.39
C014021,42.0,56.71,10,3,14.1,4.0,1,0,móvil,norte,1830.49
C014022,26.0,31.93,20,3,7.72,3.0,0,0,móvil,este,324.23
C014023,31.0,59.55,8,0,11.42,4.0,0,0,móvil,oeste,0.0
C014024,21.0,40.41,9,1,9.78,3.0,0,0,escritorio,este,78.74
C014025,28.0,29.53,10,0,9.01,1.0,0,0,escritorio,este,0.0
C014026,48.0,58.07,7,0,7.85,2.0,0,0,escritorio,oeste,178.87
C014027,28.0,32.67,17,1,13.86,3.0,0,0,móvil,norte,0.0
C014028,18.0,42.67,13,0,9.38,4.0,0,0,escritorio,sur,0.0
C014029,36.0,59.45,9,0,8.7,3.0,0,0,tablet,sur,91.85
C014030,28.0,28.91,10,3,6.58,3.0,0,0,escritorio,norte,1408.87
C014031,45.0,22.0,9,2,8.36,3.0,0,0,escritorio,sur,476.37
C014032,23.0,19.29,16,1,119.7,2.0,0,0,móvil,sur,0.0
C014033,43.0,36.46,4,0,11.55,3.0,0,1,escritorio,oeste,136.9
C014034,44.0,27.75,18,4,10.12,2.0,0,0,móvil,este,1204.5
C014035,27.0,24.83,9,2,6.55,2.0,0,0,móvil,norte,447.39
C014036,36.0,38.86,13,0,7.34,3.0,0,0,móvil,este,0.0
C014037,43.0,43.1,8,1,15.84,2.0,1,0,tablet,norte,711.42
C014038,25.0,25.9,7,0,7.5,3.0,0,1,escritorio,sur,535.62
C014039,,31.96,12,1,11.58,3.0,1,0,móvil,oeste,0.0
C014040,45.0,33.8,10,2,8.75,4.0,0,0,escritorio,este,464.15
C014041,32.0,44.88,21,3,12.37,3.0,0,0,móvil,este,610.2
C014042,28.0,34.12,25,4,10.1,3.0,0,0,móvil,oeste,524.84
C014043,52.0,60.93,14,3,13.24,5.0,1,0,móvil,oeste,1651.57
C014044,47.0,80.46,17,0,11.95,2.0,0,1,móvil,norte,0.0
C014045,35.0,30.19,13,1,7.82,3.0,0,0,móvil,norte,319.72
C014046,39.0,36.35,18,2,12.17,3.0,0,0,móvil,norte,1620.87
C014047,20.0,52.65,15,3,15.58,4.0,1,0,móvil,norte,2143.14
C014048,33.0,27.59,11,4,8.33,4.0,0,0,móvil,norte,965.68
C014049,45.0,40.81,12,1,10.81,3.0,0,0,escritorio,este,554.73
C014050,18.0,37.15,21,0,8.44,4.0,0,0,móvil,sur,0.0
C014051,51.0,34.98,15,3,11.37,4.0,0,0,escritorio,oeste,384.47
C014052,20.0,29.84,12,2,14.01,3.0,0,0,tablet,sur,248.48
C014053,37.0,38.4,8,1,9.83,3.0,0,0,escritorio,este,849.2
C014054,39.0,82.44,8,1,12.78,3.0,0,1,móvil,oeste,209.15
C014055,18.0,25.9,14,1,8.47,2.0,0,0,móvil,este,588.49
C014056,34.0,19.97,15,2,9.48,3.0,0,0,escritorio,este,1398.65
C014057,,27.62,15,3,8.1,3.0,0,0,móvil,oeste,2223.88
C014058,37.0,34.72,7,2,9.29,4.0,0,0,tablet,sur,161.92
C014059,30.0,14.66,18,1,9.89,2.0,0,0,móvil,este,547.2
C014060,32.0,22.69,8,1,9.47,,0,0,tablet,este,0.0
C014061,23.0,20.52,16,2,10.82,3.0,0,0,móvil,sur,286.01
C014062,31.0,22.52,14,2,7.69,2.0,0,0,móvil,sur,659.5
C014063,33.0,38.61,13,0,10.53,4.0,0,0,móvil,este,70.12
C014064,43.0,60.13,5,1,11.1,4.0,0,1,escritorio,oeste,217.5
C014065,40.0,23.03,14,1,7.55,3.0,0,0,móvil,sur,234.44
C014066,47.0,40.98,14,1,11.82,3.0,0,0,escritorio,este,540.75
C014067,33.0,28.56,9,2,7.83,2.0,0,0,escritorio,oeste,903.82
C014068,29.0,18.49,11,2,21.28,3.0,1,0,tablet,este,494.0
C014069,37.0,14.87,10,0,6.87,,0,0,escritorio,este,0.0
C014070,43.0,48.41,18,3,13.61,3.0,0,0,móvil,norte,851.07
C014071,26.0,28.88,16,2,12.24,3.0,1,0,móvil,este,404.51
C014072,35.0,24.27,12,0,8.93,2.0,0,0,escritorio,norte,27.03
C014073,42.0,32.88,17,2,13.65,4.0,1,0,escritorio,sur,1651.34
C014074,41.0,64.36,14,1,11.37,3.0,0,0,tablet,este,369.74
C014075,37.0,40.53,16,1,14.88,2.0,1,1,móvil,norte,78.88
C014076,41.0,63.32,10,0,9.12,4.0,0,0,escritorio,sur,136.54
C014077,27.0,60.75,14,3,18.47,4.0,1,0,escritorio,norte,2249.59
C014078,30.0,66.51,11,0,19.3,3.0,0,0,móvil,sur,345.61
C014079,36.0,25.83,13,3,11.35,3.0,1,0,móvil,este,1163.77
C014080,25.0,35.17,13,2,11.47,3.0,1,0,escritorio,norte,979.3
C014081,40.0,52.44,4,0,8.22,2.0,0,0,escritorio,oeste,0.0
C014082,31.0,56.37,9,2,10.62,4.0,0,0,escritorio,este,1096.48
C014083,34.0,39.61,14,3,9.8,2.0,0,1,móvil,oeste,711.94
C014084,39.0,66.45,14,2,12.5,3.0,1,0,escritorio,oeste,1593.38
C014085,54.0,72.58,20,0,11.6,3.0,0,0,móvil,este,156.77
C014086,24.0,55.37,14,5,14.56,3.0,1,1,tablet,este,1129.58
C014087,56.0,24.67,22,1,6.95,3.0,0,0,móvil,sur,318.63
C014088,19.0,53.23,17,2,8.94,2.0,0,0,móvil,sur,191.36
C014089,27.0,41.09,8,0,8.68,2.0,0,0,escritorio,oeste,0.0
C014090,44.0,50.86,18,4,11.67,4.0,1,0,móvil,norte,2232.69
C014091,34.0,18.74,14,0,7.47,2.0,0,0,móvil,sur,0.0
C014092,18.0,39.11,10,1,7.83,3.0,0,0,móvil,este,0.0
C014093,32.0,27.65,15,1,9.83,3.0,0,0,móvil,sur,696.09
C014094,45.0,32.12,17,4,10.18,4.0,0,0,móvil,oeste,1566.86
C014095,34.0,41.71,11,1,12.98,3.0,1,0,móvil,sur,155.1
C014096,48.0,36.11,8,1,7.45,3.0,0,1,escritorio,oeste,69.79
C014097,28.0,62.56,22,2,15.26,3.0,1,0,móvil,sur,392.57
C014098,34.0,34.94,7,2,13.94,1.0,1,0,tablet,oeste,1279.82
C014099,30.0,36.13,22,4,13.57,3.0,1,0,móvil,sur,1568.14
C014100,22.0,20.51,9,0,7.21,3.0,0,0,móvil,este,57.05
C014101,33.0,29.14,5,0,11.12,2.0,0,0,escritorio,este,0.0
C014102,43.0,25.0,14,2,8.29,3.0,0,1,móvil,sur,206.98
C014103,38.0,40.72,12,0,11.4,2.0,0,1,escritorio,norte,83.93
C014104,24.0,46.63,14,3,9.0,3.0,0,1,móvil,este,205.41
C014105,41.0,31.33,11,0,149.4,1.0,0,0,móvil,este,0.0
C014106,32.0,27.52,8,1,12.66,2.0,0,0,escritorio,sur,372.41
C014107,43.0,62.76,8,1,11.22,1.0,0,0,móvil,sur,579.33
C014108,43.0,43.39,16,5,8.4,4.0,0,0,móvil,norte,2467.5
C014109,37.0,36.93,11,1,7.44,4.0,0,0,tablet,sur,128.21
C014110,18.0,28.19,8,0,8.45,3.0,0,0,escritorio,este,0.0
C014111,18.0,31.41,14,3,11.83,,0,0,móvil,este,1365.9
C014112,29.0,56.28,13,0,11.51,3.0,0,0,móvil,sur,0.0
C014113,34.0,28.95,17,3,10.46,,0,1,móvil,oeste,241.02
C014114,33.0,26.96,9,0,6.99,2.0,0,0,escritorio,sur,192.8
C014115,54.0,31.39,16,1,8.04,4.0,0,0,móvil,oeste,0.0
C014116,38.0,21.03,17,3,11.99,2.0,1,0,móvil,sur,1163.28
C014117,18.0,27.0,8,5,9.12,5.0,0,0,escritorio,este,1179.52
C014118,18.0,56.41,13,2,8.94,2.0,0,0,escritorio,sur,971.42
C014119,33.0,22.75,11,1,10.68,5.0,0,0,escritorio,oeste,88.19
C014120,39.0,36.24,17,2,10.28,3.0,0,0,móvil,este,342.64
C014121,31.0,36.03,15,4,8.75,4.0,0,1,móvil,oeste,1162.96
C014122,41.0,37.89,23,3,7.14,3.0,0,0,móvil,oeste,1298.29
C014123,43.0,39.8,15,5,7.62,3.0,0,0,móvil,norte,1023.48
C014124,28.0,20.43,10,0,7.54,4.0,0,1,móvil,norte,0.0
C014125,29.0,54.6,19,0,8.3,3.0,0,0,móvil,oeste,244.06
C014126,,29.07,11,2,7.79,4.0,0,0,móvil,este,743.59
C014127,36.0,63.79,10,2,8.17,3.0,0,0,tablet,oeste,843.39
C014128,33.0,38.33,19,2,8.3,3.0,0,0,móvil,oeste,925.69
C014129,38.0,66.74,14,2,9.91,4.0,0,0,móvil,sur,0.0
C014130,46.0,30.72,14,2,8.93,2.0,0,0,móvil,este,1318.83
C014131,40.0,29.25,6,1,11.92,3.0,1,1,escritorio,sur,0.0
C014132,33.0,46.84,15,0,11.02,4.0,0,0,móvil,este,81.15
C014133,24.0,34.49,16,6,9.94,4.0,0,0,móvil,norte,3389.18
C014134,38.0,46.26,17,2,15.48,2.0,0,1,móvil,norte,351.29
C014135,37.0,42.88,12,0,10.43,3.0,0,0,móvil,este,0.0
C014136,33.0,42.67,20,2,8.85,4.0,0,0,móvil,sur,860.87
C014137,38.0,44.82,10,2,8.2,3.0,0,0,móvil,oeste,797.53
C014138,35.0,64.59,17,1,14.58,2.0,1,0,móvil,este,422.2
C014139,48.0,48.78,9,2,8.33,2.0,0,0,escritorio,sur,553.94
C014140,39.0,31.07,17,2,8.53,2.0,0,0,móvil,norte,473.46
C014141,26.0,25.49,5,0,9.83,2.0,0,0,tablet,este,0.0
C014142,18.0,27.63,18,3,12.15,4.0,0,0,móvil,sur,0.0
C014143,33.0,37.2,16,3,10.68,4.0,0,0,móvil,oeste,305.59
C014144,53.0,34.37,12,3,11.95,3.0,0,0,móvil,este,2046.19
C014145,39.0,30.36,19,2,13.54,3.0,0,0,móvil,oeste,763.19
C014146,32.0,41.54,10,2,10.45,4.0,0,0,móvil,este,906.97
C014147,33.0,54.28,18,3,23.38,4.0,1,0,móvil,oeste,1890.67
C014148,23.0,47.04,13,1,10.11,4.0,0,0,móvil,sur,580.12
C014149,30.0,48.81,10,1,10.33,2.0,0,1,tablet,este,40.39
C014150,33.0,42.76,14,3,9.96,3.0,0,0,escritorio,oeste,2049.77
C014151,24.0,45.2,10,0,7.87,3.0,0,0,escritorio,sur,267.95
C014152,47.0,36.03,17,1,10.28,3.0,0,0,móvil,este,201.66
C014153,29.0,51.53,14,1,8.64,4.0,0,0,escritorio,norte,90.32
C014154,49.0,18.3,10,1,13.45,,1,0,tablet,oeste,458.97
C014155,38.0,48.93,10,3,10.22,3.0,0,0,escritorio,sur,1160.53
