id_venta,fecha_venta,id_cliente,id_propiedad,ciudad,precio_venta,tipo_propiedad,canal_venta,porcentaje_comision,monto_comision
SALE001506,2024-09-09,CUST00212,PROP00218,Cartagena,244500.0,Apartment,Digital,0.0293,7160.0
SALE001507,2023-05-10,CUST00101,PROP00304,Bogotá,234490.0,Land,Digital,0.0344,8063.0
SALE001508,2024-09-23,CUST00112,PROP00128,Bogotá,247825.0,House,Digital,0.0274,6786.0
SALE001509,2023-08-07,CUST00054,PROP00660,Bucaramanga,356104.0,Commercial,Digital,0.0342,12184.0
SALE001510,2023-08-24,CUST00100,PROP00586,Cali,333750.0,Commercial,Referral,0.0449,14999.0
SALE001511,2023-04-16,CUST00391,PROP00063,Cartagena,285830.0,Land,Referral,0.0355,10152.0
SALE001512,2023-09-02,CUST00328,PROP00085,Cali,388552.0,Commercial,Digital,0.0303,11778.0
SALE001513,2022-03-15,CUST00300,PROP00488,Cartagena,519057.0,Office,Broker,0.0467,24249.0
SALE001514,2022-03-05,CUST00006,PROP00693,Cartagena,351887.0,Office,Digital,0.0312,10985.0
SALE001515,2023-06-05,CUST00337,PROP00088,Medellín,336287.0,Apartment,Broker,0.0549,18461.0
SALE001516,2023-10-17,CUST00485,PROP00177,Bucaramanga,408647.0,House,Broker,0.054,22054.0
SALE001517,2023-08-27,CUST00462,PROP00437,Cartagena,273827.0,Apartment,Referral,0.0442,12116.0
SALE001518,2023-04-15,CUST00198,PROP00087,Cali,803774.0,Commercial,Digital,0.0271,21809.0
SALE001519,2022-11-18,CUST00301,PROP00244,Bucaramanga,246029.0,Apartment,Digital,0.0304,7485.0
SALE001520,2024-02-16,CUST00150,PROP00009,Cali,285843.0,Apartment,Direct,0.0223,6388.0
SALE001521,2023-10-25,CUST00445,PROP00400,Medellín,312153.0,Apartment,Broker,0.054,16854.0
SALE001522,2022-02-21,CUST00460,PROP00573,Medellín,608508.0,House,Broker,0.0469,28546.0
SALE001523,2023-05-11,CUST00112,PROP00330,Bogotá,180955.0,Apartment,Broker,0.0465,8422.0
SALE001524,2024-02-18,CUST00244,PROP00206,Medellín,218476.0,Land,Broker,0.0451,9858.0
SALE001525,2024-05-08,CUST00119,PROP00340,Bucaramanga,336238.0,Apartment,Referral,0.0368,12380.0
SALE001526,2022-11-11,CUST00308,PROP00408,Bucaramanga,584641.0,House,Referral,0.0369,21572.0
SALE001527,2024-10-09,CUST00147,PROP00133,Bucaramanga,218075.0,Apartment,Digital,0.0258,5621.0
SALE001528,2023-12-15,CUST00348,PROP00090,Cali,512211.0,Office,Broker,0.0537,27494.0
SALE001529,2023-04-25,CUST00491,PROP00146,Bogotá,208472.0,Apartment,Digital,0.0328,6838.0
SALE001530,2023-11-18,CUST00436,PROP00789,Medellín,576037.0,House,Broker,0.0475,27388.0
SALE001531,2024-08-12,CUST00092,PROP00579,Medellín,151570.0,Apartment,Digital,0.0328,4976.0
SALE001532,2022-09-06,CUST00065,PROP00101,Bucaramanga,317545.0,House,Digital,0.0292,9279.0
SALE001533,2022-06-14,CUST00408,PROP00242,Bogotá,168409.0,Office,Broker,0.0528,8884.0
SALE001534,2023-04-28,CUST00041,PROP00330,Bogotá,184440.0,Apartment,Referral,0.0382,7051.0
SALE001535,2022-04-02,CUST00201,PROP00145,Cali,648139.0,Commercial,Referral,0.0406,26345.0
SALE001536,2024-07-04,CUST00497,PROP00682,Medellín,307948.0,Apartment,Broker,0.0488,15033.0
SALE001537,2024-11-28,CUST00225,PROP00753,Bogotá,210722.0,Office,Digital,0.0269,5664.0
SALE001538,2023-10-26,CUST00005,PROP00196,Cali,306254.0,House,Digital,0.0309,9450.0
SALE001539,2024-12-08,CUST00488,PROP00014,Cartagena,260661.0,Apartment,Broker,0.0525,13687.0
SALE001540,2022-03-17,CUST00355,PROP00214,Barranquilla,233409.0,House,Broker,0.0525,12261.0
SALE001541,2023-11-24,CUST00166,PROP00467,Medellín,154498.0,Apartment,Digital,0.0286,4413.0
SALE001542,2023-04-30,CUST00306,PROP00647,Barranquilla,226412.0,Office,Direct,0.0252,5703.0
SALE001543,2022-10-31,CUST00307,PROP00272,Bogotá,226600.0,Apartment,Digital,0.0326,7396.0
SALE001544,2022-12-08,CUST00277,PROP00219,Barranquilla,660894.0,House,Digital,0.0255,16883.0
SALE001545,2023-08-20,CUST00481,PROP00200,Bogotá,256967.0,Office,Digital,0.0257,6609.0
SALE001546,2023-12-04,CUST00393,PROP00003,Cartagena,269023.0,Apartment,Digital,0.0288,7738.0
SALE001547,2022-06-29,CUST00130,PROP00012,Bucaramanga,481299.0,House,Broker,0.0472,22734.0
SALE001548,2023-11-04,CUST00497,PROP00343,Cartagena,344709.0,Apartment,Broker,0.0487,16803.0
SALE001549,2024-10-11,CUST00482,PROP00495,Cartagena,270740.0,Apartment,Direct,0.0209,5669.0
SALE001550,2022-01-12,CUST00024,PROP00011,Medellín,355494.0,Apartment,Referral,0.0409,14547.0
SALE001551,2024-08-19,CUST00149,PROP00161,Cali,249152.0,Apartment,Direct,0.0267,6657.0
SALE001552,2023-10-28,CUST00308,PROP00728,Cali,224489.0,House,Broker,0.0529,11880.0
SALE001553,2023-01-10,CUST00440,PROP00793,Medellín,329976.0,Apartment,Digital,0.0315,10396.0
SALE001554,2024-03-15,CUST00359,PROP00514,Cartagena,685408.0,House,Digital,0.029,19852.0
SALE001555,2023-11-08,CUST00288,PROP00418,Bucaramanga,102073.0,Land,Broker,0.0543,5548.0
SALE001556,2024-04-21,CUST00153,PROP00467,Medellín,158519.0,Apartment,Broker,0.0523,8285.0
SALE001557,2022-03-31,CUST00049,PROP00297,Bucaramanga,318236.0,Apartment,Referral,0.0403,12818.0
SALE001558,2022-03-06,CUST00447,PROP00162,Cartagena,536042.0,House,Digital,0.0271,14510.0
SALE001559,2023-12-05,CUST00267,PROP00301,Cartagena,184352.0,Land,Digital,0.0315,5805.0
SALE001560,2022-11-29,CUST00229,PROP00560,Medellín,336707.0,Apartment,Broker,0.0509,17144.0
SALE001561,2022-09-18,CUST00490,PROP00531,Cartagena,527820.0,Office,Digital,0.0318,16802.0
SALE001562,2023-04-07,CUST00083,PROP00542,Medellín,465301.0,House,Broker,0.0528,24573.0
SALE001563,2024-03-05,CUST00127,PROP00487,Cartagena,186977.0,Apartment,Broker,0.0542,10125.0
SALE001564,2022-07-16,CUST00428,PROP00049,Cali,127885.0,Land,Digital,0.0345,4411.0
SALE001565,2024-12-01,CUST00143,PROP00502,Cartagena,262042.0,Apartment,Broker,0.0513,13443.0
SALE001566,2023-04-06,CUST00472,PROP00705,Medellín,540467.0,House,Direct,0.0297,16030.0
SALE001567,2022-06-14,CUST00429,PROP00520,Cartagena,568218.0,House,Digital,0.0341,19384.0
SALE001568,2022-03-19,CUST00050,PROP00464,Bogotá,668079.0,House,Broker,0.045,30081.0
SALE001569,2024-07-27,CUST00229,PROP00180,Cali,450847.0,House,Broker,0.0514,23163.0
SALE001570,2022-05-04,CUST00376,PROP00634,Bogotá,307789.0,Office,Referral,0.0368,11322.0
SALE001571,2023-04-04,CUST00245,PROP00362,Bucaramanga,143654.0,Apartment,Broker,0.048,6888.0
SALE001572,2024-01-03,CUST00108,PROP00211,Bogotá,511243.0,House,Broker,0.048,24527.0
SALE001573,2023-07-16,CUST00023,PROP00392,Barranquilla,496482.0,Office,Digital,0.0298,14811.0
SALE001574,2022-10-15,CUST00004,PROP00098,Cartagena,662162.0,House,Broker,0.0451,29869.0
SALE001575,2022-04-29,CUST00090,PROP00742,Medellín,268296.0,Office,Digital,0.0274,7340.0
SALE001576,2024-02-18,CUST00131,PROP00562,Medellín,221995.0,House,Digital,0.0253,5615.0
SALE001577,2023-06-21,CUST00151,PROP00262,Cali,143750.0,Apartment,Broker,0.0515,7404.0
SALE001578,2022-02-22,CUST00428,PROP00636,Bogotá,266260.0,Apartment,Referral,0.0439,11687.0
SALE001579,2022-07-18,CUST00255,PROP00044,Cali,515422.0,Office,Digital,0.035,18028.0
SALE001580,2023-09-09,CUST00071,PROP00309,Cartagena,352197.0,Office,Digital,0.0295,10385.0
SALE001581,2022-07-04,CUST00042,PROP00522,Bogotá,314864.0,Apartment,Broker,0.0476,14988.0
SALE001582,2023-03-05,CUST00066,PROP00019,Bogotá,290211.0,Apartment,Digital,0.0335,9731.0
SALE001583,2022-05-17,CUST00157,PROP00567,Cartagena,147754.0,Apartment,Broker,0.0461,6816.0
SALE001584,2024-05-22,CUST00370,PROP00655,Bogotá,497806.0,House,Digital,0.0347,17295.0
SALE001585,2023-11-22,CUST00025,PROP00476,Cali,290661.0,Apartment,Broker,0.0521,15157.0
SALE001586,2024-05-08,CUST00204,PROP00165,Medellín,372180.0,Office,Direct,0.025,9319.0
SALE001587,2022-02-27,CUST00224,PROP00600,Medellín,136567.0,Apartment,Broker,0.046,6278.0
SALE001588,2023-02-16,CUST00075,PROP00272,Bogotá,240354.0,Apartment,Direct,0.0202,4851.0
SALE001589,2022-10-21,CUST00030,PROP00589,Medellín,343540.0,Apartment,Direct,0.0254,8741.0
SALE001590,2023-11-13,CUST00116,PROP00503,Bucaramanga,387560.0,Office,Digital,0.0291,11293.0
SALE001591,2024-06-18,CUST00076,PROP00075,Cartagena,631795.0,House,Broker,0.0534,33755.0
SALE001592,2022-09-07,CUST00398,PROP00080,Barranquilla,255682.0,Apartment,Broker,0.0514,13148.0
SALE001593,2024-04-22,CUST00459,PROP00013,Bucaramanga,178174.0,Office,Direct,0.0243,4333.0
SALE001594,2023-09-28,CUST00312,PROP00058,Bucaramanga,392481.0,House,Digital,0.0273,10699.0
SALE001595,2024-06-21,CUST00380,PROP00240,Cali,741374.0,House,Digital,0.0298,22096.0
SALE001596,2022-03-30,CUST00381,PROP00021,Cali,316591.0,Apartment,Broker,0.0466,14763.0
SALE001597,2024-12-21,CUST00439,PROP00751,Cali,658206.0,House,Referral,0.0417,27428.0
SALE001598,2023-04-21,CUST00049,PROP00734,Bogotá,199013.0,Apartment,Broker,0.0511,10161.0
SALE001599,2022-11-03,CUST00499,PROP00139,Bogotá,732374.0,Commercial,Broker,0.0531,38890.0
SALE001600,2022-07-20,CUST00230,PROP00250,Bucaramanga,263064.0,Apartment,Broker,0.0495,13020.0
SALE001601,2024-12-14,CUST00272,PROP00594,Medellín,189733.0,Apartment,Digital,0.0278,5272.0
SALE001602,2024-08-25,CUST00399,PROP00529,Medellín,128095.0,Apartment,Referral,0.0434,5555.0
SALE001603,2022-05-24,CUST00247,PROP00466,Barranquilla,322672.0,Commercial,Referral,0.0419,13523.0
SALE001604,2023-05-03,CUST00133,PROP00792,Cali,280953.0,Apartment,Broker,0.0521,14628.0
SALE001605,2024-03-14,CUST00010,PROP00504,Bucaramanga,342737.0,Office,Broker,0.0503,17233.0
SALE001606,2023-10-09,CUST00085,PROP00536,Bucaramanga,322884.0,Apartment,Referral,0.0438,14129.0
SALE001607,2022-07-26,CUST00043,PROP00402,Cartagena,375504.0,Apartment,Digital,0.0273,10243.0
SALE001608,2023-01-30,CUST00191,PROP00421,Medellín,456640.0,Commercial,Broker,0.049,22383.0
SALE001609,2023-02-08,CUST00390,PROP00233,Bucaramanga,460032.0,House,Broker,0.053,24364.0
SALE001610,2022-11-13,CUST00167,PROP00417,Barranquilla,481552.0,House,Digital,0.0263,12679.0
SALE001611,2024-11-17,CUST00299,PROP00735,Barranquilla,320421.0,Apartment,Direct,0.0281,8998.0
SALE001612,2022-08-11,CUST00093,PROP00302,Cali,227097.0,Apartment,Digital,0.0285,6478.0
SALE001613,2024-02-13,CUST00296,PROP00107,Barranquilla,246566.0,Apartment,Broker,0.0463,11405.0
SALE001614,2024-09-25,CUST00477,PROP00480,Cali,257382.0,Apartment,Referral,0.0358,9212.0
SALE001615,2024-05-20,CUST00158,PROP00629,Barranquilla,283842.0,Commercial,Broker,0.0534,15166.0
SALE001616,2024-05-25,CUST00242,PROP00768,Cartagena,616848.0,House,Referral,0.0428,26393.0
SALE001617,2022-06-23,CUST00482,PROP00434,Cali,320884.0,Apartment,Broker,0.0479,15364.0
SALE001618,2022-05-26,CUST00305,PROP00631,Cali,503584.0,House,Broker,0.0462,23247.0
SALE001619,2024-05-07,CUST00200,PROP00201,Bucaramanga,252561.0,Apartment,Digital,0.0275,6938.0
SALE001620,2024-03-28,CUST00061,PROP00340,Bucaramanga,320755.0,Apartment,Broker,0.0471,15117.0
SALE001621,2024-03-23,CUST00469,PROP00336,Barranquilla,708110.0,Commercial,Broker,0.0523,37056.0
SALE001622,2023-04-04,CUST00306,PROP00266,Barranquilla,155698.0,Apartment,Digital,0.0272,4228.0
SALE001623,2023-07-28,CUST00029,PROP00573,Medellín,594828.0,House,Referral,0.0372,22104.0
SALE001624,2022-01-17,CUST00278,PROP00707,Bucaramanga,400420.0,House,Referral,0.0353,14144.0
SALE001625,2022-11-15,CUST00485,PROP00262,Cali,131847.0,Apartment,Broker,0.051,6720.0
SALE001626,2023-08-02,CUST00466,PROP00109,Barranquilla,609187.0,Commercial,Broker,0.0519,31611.0
SALE001627,2022-05-18,CUST00098,PROP00661,Bogotá,191597.0,Land,Digital,0.0315,6042.0
SALE001628,2022-05-23,CUST00207,PROP00680,Medellín,400716.0,House,Digital,0.0307,12296.0
SALE001629,2022-02-19,CUST00494,PROP00748,Bogotá,327527.0,Apartment,Broker,0.0547,17903.0
SALE001630,2022-08-18,CUST00392,PROP00205,Bogotá,224529.0,Office,Referral,0.0397,8920.0
SALE001631,2024-12-23,CUST00281,PROP00576,Cartagena,226739.0,Apartment,Direct,0.0286,6485.0
SALE001632,2024-02-02,CUST00153,PROP00573,Medellín,569766.0,House,Broker,0.0515,29320.0
SALE001633,2024-11-04,CUST00382,PROP00633,Cartagena,255398.0,Apartment,Referral,0.0358,9154.0
SALE001634,2022-10-09,CUST00290,PROP00645,Cartagena,180672.0,Apartment,Digital,0.0331,5980.0
SALE001635,2023-10-18,CUST00262,PROP00763,Cartagena,662541.0,House,Broker,0.0508,33686.0
SALE001636,2024-09-03,CUST00464,PROP00382,Medellín,596299.0,House,Digital,0.0315,18804.0
SALE001637,2023-01-21,CUST00189,PROP00061,Barranquilla,331976.0,Office,Broker,0.0468,15537.0
SALE001638,2023-12-21,CUST00313,PROP00154,Cali,609068.0,House,Broker,0.0494,30073.0
SALE001639,2024-01-29,CUST00022,PROP00710,Medellín,165355.0,Apartment,Direct,0.0288,4763.0
SALE001640,2024-06-30,CUST00356,PROP00676,Barranquilla,204442.0,Land,Digital,0.0272,5551.0
SALE001641,2024-11-27,CUST00274,PROP00009,Cali,290562.0,Apartment,Broker,0.045,13076.0
SALE001642,2023-11-05,CUST00438,PROP00295,Bogotá,327120.0,Office,Digital,0.0276,9020.0
SALE001643,2023-09-30,CUST00167,PROP00197,Bogotá,261548.0,Apartment,Direct,0.0249,6506.0
SALE001644,2024-08-09,CUST00463,PROP00257,Bucaramanga,710116.0,House,Digital,0.0332,23585.0
SALE001645,2024-01-20,CUST00288,PROP00512,Barranquilla,237925.0,Apartment,Direct,0.0264,6289.0
SALE001646,2023-02-01,CUST00105,PROP00409,Bogotá,146623.0,Apartment,Referral,0.0442,6479.0
SALE001647,2023-11-22,CUST00081,PROP00385,Cali,327917.0,Apartment,Broker,0.0496,16250.0
SALE001648,2023-08-25,CUST00098,PROP00349,Medellín,525036.0,Office,Digital,0.0289,15178.0
SALE001649,2022-09-08,CUST00151,PROP00514,Cartagena,654555.0,House,Digital,0.0273,17879.0
SALE001650,2023-07-19,CUST00276,PROP00547,Cartagena,253806.0,Apartment,Referral,0.0372,9437.0
SALE001651,2023-11-14,CUST00435,PROP00035,Cartagena,196671.0,Apartment,Broker,0.0524,10298.0
SALE001652,2024-09-16,CUST00498,PROP00110,Cartagena,427448.0,Commercial,Broker,0.0458,19579.0
SALE001653,2023-09-28,CUST00340,PROP00273,Medellín,599158.0,House,Broker,0.0474,28416.0
SALE001654,2022-06-30,CUST00246,PROP00349,Medellín,498515.0,Office,Digital,0.0339,16879.0
SALE001655,2024-12-17,CUST00307,PROP00797,Medellín,152336.0,Apartment,Referral,0.0408,6211.0
SALE001656,2023-09-25,CUST00166,PROP00714,Bucaramanga,418651.0,Commercial,Referral,0.0355,14848.0
SALE001657,2022-11-11,CUST00123,PROP00520,Cartagena,534374.0,House,Digital,0.032,17123.0
SALE001658,2024-04-06,CUST00269,PROP00029,Bogotá,342203.0,Commercial,Broker,0.0501,17133.0
SALE001659,2023-02-26,CUST00414,PROP00081,Cali,791950.0,Commercial,Broker,0.0535,42405.0
SALE001660,2023-02-10,CUST00033,PROP00366,Bogotá,685870.0,House,Referral,0.0418,28686.0
SALE001661,2024-07-08,CUST00056,PROP00470,Barranquilla,186624.0,Apartment,Digital,0.025,4674.0
SALE001662,2024-08-08,CUST00089,PROP00529,Medellín,138435.0,Apartment,Referral,0.0371,5130.0
SALE001663,2023-07-28,CUST00105,PROP00114,Barranquilla,336988.0,Apartment,Broker,0.0476,16034.0
SALE001664,2023-02-13,CUST00075,PROP00711,Bucaramanga,293588.0,Office,Digital,0.032,9401.0
SALE001665,2024-08-03,CUST00066,PROP00395,Medellín,282685.0,Land,Direct,0.0251,7093.0
SALE001666,2022-07-09,CUST00014,PROP00476,Cali,281086.0,Apartment,Broker,0.0525,14750.0
SALE001667,2024-03-29,CUST00175,PROP00032,Cartagena,463647.0,Office,Broker,0.0501,23242.0
SALE001668,2023-10-02,CUST00362,PROP00660,Bucaramanga,314213.0,Commercial,Digital,0.0283,8884.0
SALE001669,2024-07-24,CUST00079,PROP00435,Cartagena,515476.0,House,Digital,0.026,13421.0
SALE001670,2023-04-06,CUST00163,PROP00179,Barranquilla,639795.0,Commercial,Direct,0.022,14092.0
SALE001671,2024-06-30,CUST00487,PROP00256,Bucaramanga,644860.0,House,Direct,0.024,15482.0
SALE001672,2022-01-17,CUST00085,PROP00283,Cartagena,388875.0,Office,Referral,0.0405,15755.0
SALE001673,2024-04-10,CUST00494,PROP00022,Bogotá,690090.0,House,Broker,0.0544,37531.0
SALE001674,2022-03-18,CUST00257,PROP00754,Cali,499388.0,Commercial,Digital,0.0274,13682.0
SALE001675,2023-12-05,CUST00363,PROP00643,Cali,340268.0,House,Referral,0.0417,14176.0
SALE001676,2022-08-02,CUST00162,PROP00709,Cali,225775.0,Land,Digital,0.0265,5989.0
SALE001677,2024-11-20,CUST00163,PROP00283,Cartagena,419935.0,Office,Direct,0.0271,11396.0
SALE001678,2024-04-22,CUST00197,PROP00447,Barranquilla,248174.0,Apartment,Digital,0.0251,6232.0
SALE001679,2022-04-25,CUST00064,PROP00367,Medellín,260805.0,Apartment,Broker,0.0516,13447.0
SALE001680,2024-09-03,CUST00158,PROP00381,Bogotá,275670.0,Apartment,Digital,0.0266,7342.0
SALE001681,2022-10-03,CUST00448,PROP00472,Bogotá,300078.0,Apartment,Digital,0.0268,8043.0
SALE001682,2023-08-21,CUST00002,PROP00361,Medellín,320950.0,Apartment,Broker,0.0506,16237.0
SALE001683,2022-04-04,CUST00287,PROP00619,Bogotá,354073.0,Office,Broker,0.0488,17263.0
SALE001684,2022-04-26,CUST00345,PROP00048,Barranquilla,383362.0,Office,Referral,0.0397,15224.0
SALE001685,2022-09-22,CUST00071,PROP00155,Bucaramanga,252540.0,House,Broker,0.0481,12144.0
SALE001686,2023-08-09,CUST00056,PROP00714,Bucaramanga,415019.0,Commercial,Broker,0.0545,22633.0
SALE001687,2023-08-18,CUST00277,PROP00706,Cartagena,183368.0,Office,Digital,0.0279,5117.0
SALE001688,2024-07-25,CUST00110,PROP00655,Bogotá,523088.0,House,Referral,0.0404,21143.0
SALE001689,2022-06-30,CUST00490,PROP00296,Bucaramanga,444447.0,Commercial,Digital,0.0335,14908.0
SALE001690,2024-03-31,CUST00096,PROP00366,Bogotá,619082.0,House,Direct,0.0266,16493.0
SALE001691,2022-01-07,CUST00066,PROP00021,Cali,326084.0,Apartment,Direct,0.0232,7574.0
SALE001692,2022-11-15,CUST00166,PROP00224,Cali,210809.0,Land,Digital,0.0305,6435.0
SALE001693,2022-07-11,CUST00166,PROP00582,Cartagena,255161.0,House,Broker,0.0458,11694.0
SALE001694,2022-05-16,CUST00081,PROP00275,Barranquilla,190314.0,Apartment,Referral,0.0405,7700.0
SALE001695,2023-10-03,CUST00333,PROP00385,Cali,338805.0,Apartment,Broker,0.0493,16708.0
SALE001696,2024-09-13,CUST00174,PROP00099,Bucaramanga,545694.0,House,Referral,0.0426,23235.0
SALE001697,2024-01-01,CUST00264,PROP00398,Barranquilla,561285.0,House,Digital,0.0335,18791.0
SALE001698,2024-07-24,CUST00122,PROP00578,Cartagena,288342.0,Apartment,Broker,0.047,13551.0
SALE001699,2023-10-10,CUST00049,PROP00458,Cali,256438.0,Land,Digital,0.0258,6620.0
SALE001700,2022-02-28,CUST00031,PROP00446,Bogotá,224507.0,Apartment,Digital,0.0289,6490.0
SALE001701,2023-01-14,CUST00027,PROP00732,Medellín,258177.0,Apartment,Direct,0.0253,6543.0
SALE001702,2024-06-20,CUST00436,PROP00188,Barranquilla,347675.0,House,Broker,0.0488,16955.0
SALE001703,2022-02-18,CUST00133,PROP00240,Cali,733651.0,House,Direct,0.0263,19284.0
SALE001704,2022-04-17,CUST00153,PROP00499,Cali,520704.0,Office,Broker,0.0501,26065.0
SALE001705,2024-07-02,CUST00290,PROP00385,Cali,365662.0,Apartment,Referral,0.0444,16223.0
SALE001706,2022-03-11,CUST00048,PROP00784,Bogotá,212239.0,Apartment,Direct,0.0241,5114.0
SALE001707,2024-11-16,CUST00301,PROP00048,Barranquilla,367784.0,Office,Broker,0.0458,16854.0
SALE001708,2024-04-10,CUST00261,PROP00098,Cartagena,638022.0,House,Broker,0.048,30637.0
SALE001709,2023-12-30,CUST00396,PROP00274,Cartagena,197382.0,Apartment,Referral,0.0411,8104.0
SALE001710,2023-08-11,CUST00062,PROP00367,Medellín,266197.0,Apartment,Referral,0.0376,9998.0
SALE001711,2022-04-08,CUST00009,PROP00713,Cali,509079.0,House,Broker,0.0477,24278.0
SALE001712,2023-03-30,CUST00387,PROP00396,Barranquilla,292539.0,Apartment,Digital,0.0284,8307.0
SALE001713,2024-06-03,CUST00186,PROP00350,Cali,524712.0,House,Referral,0.0425,22280.0
SALE001714,2024-09-16,CUST00031,PROP00134,Barranquilla,156075.0,Apartment,Broker,0.0544,8491.0
SALE001715,2023-05-05,CUST00279,PROP00348,Cali,330233.0,Apartment,Digital,0.0285,9413.0
SALE001716,2024-07-08,CUST00233,PROP00426,Medellín,399156.0,House,Digital,0.027,10759.0
SALE001717,2024-04-30,CUST00476,PROP00468,Medellín,276365.0,Apartment,Broker,0.0492,13599.0
SALE001718,2022-03-05,CUST00472,PROP00485,Cartagena,245978.0,House,Referral,0.0385,9475.0
SALE001719,2023-11-11,CUST00270,PROP00344,Cali,352526.0,Apartment,Broker,0.0549,19354.0
SALE001720,2023-11-06,CUST00080,PROP00126,Barranquilla,290158.0,House,Direct,0.0246,7149.0
SALE001721,2023-08-18,CUST00374,PROP00123,Bogotá,559251.0,House,Digital,0.0318,17780.0
SALE001722,2024-04-25,CUST00101,PROP00124,Bucaramanga,519605.0,Commercial,Digital,0.0341,17738.0
SALE001723,2024-09-01,CUST00419,PROP00495,Cartagena,263019.0,Apartment,Digital,0.0313,8230.0
SALE001724,2023-08-26,CUST00301,PROP00686,Bucaramanga,564960.0,House,Digital,0.0275,15533.0
SALE001725,2022-12-17,CUST00178,PROP00707,Bucaramanga,469556.0,House,Referral,0.0411,19287.0
SALE001726,2024-12-12,CUST00490,PROP00250,Bucaramanga,251569.0,Apartment,Digital,0.029,7300.0
SALE001727,2024-11-21,CUST00258,PROP00064,Cali,354216.0,Commercial,Referral,0.0392,13894.0
SALE001728,2024-01-22,CUST00193,PROP00505,Cartagena,221184.0,House,Digital,0.0348,7696.0
SALE001729,2023-12-03,CUST00095,PROP00031,Bucaramanga,184009.0,Office,Broker,0.0478,8793.0
SALE001730,2022-04-25,CUST00325,PROP00502,Cartagena,265329.0,Apartment,Broker,0.0497,13184.0
SALE001731,2023-03-16,CUST00135,PROP00307,Medellín,566369.0,House,Referral,0.0366,20728.0
SALE001732,2022-08-06,CUST00077,PROP00672,Bucaramanga,275895.0,Apartment,Digital,0.0268,7390.0
SALE001733,2023-07-18,CUST00060,PROP00501,Cartagena,632234.0,House,Digital,0.031,19621.0
SALE001734,2024-06-23,CUST00321,PROP00592,Cali,276649.0,Apartment,Digital,0.0325,8994.0
SALE001735,2022-09-03,CUST00461,PROP00325,Barranquilla,261489.0,Apartment,Digital,0.0314,8201.0
SALE001736,2024-12-27,CUST00127,PROP00673,Cali,325763.0,House,Digital,0.0283,9217.0
SALE001737,2022-05-22,CUST00109,PROP00421,Medellín,401451.0,Commercial,Digital,0.0256,10276.0
SALE001738,2022-04-18,CUST00307,PROP00501,Cartagena,621840.0,House,Direct,0.0247,15361.0
SALE001739,2024-12-03,CUST00072,PROP00289,Bogotá,309508.0,Apartment,Broker,0.05,15489.0
SALE001740,2022-04-20,CUST00045,PROP00360,Cali,342770.0,House,Digital,0.0327,11211.0
SALE001741,2024-03-16,CUST00319,PROP00673,Cali,335066.0,House,Broker,0.0514,17223.0
SALE001742,2024-04-15,CUST00263,PROP00315,Medellín,420610.0,Office,Referral,0.0437,18386.0
SALE001743,2022-12-28,CUST00015,PROP00018,Barranquilla,203167.0,Apartment,Digital,0.0328,6670.0
SALE001744,2022-03-12,CUST00119,PROP00304,Bogotá,225975.0,Land,Digital,0.0287,6476.0
SALE001745,2022-12-04,CUST00100,PROP00314,Bucaramanga,246345.0,Apartment,Referral,0.0413,10180.0
SALE001746,2022-03-17,CUST00341,PROP00335,Cali,418602.0,House,Digital,0.0325,13593.0
SALE001747,2024-01-07,CUST00333,PROP00057,Cartagena,170951.0,Apartment,Broker,0.0546,9329.0
SALE001748,2024-08-31,CUST00374,PROP00104,Barranquilla,424662.0,Office,Digital,0.0292,12410.0
SALE001749,2024-12-27,CUST00050,PROP00260,Cali,739364.0,Commercial,Broker,0.0515,38065.0
SALE001750,2024-05-26,CUST00425,PROP00340,Bucaramanga,323553.0,Apartment,Referral,0.0389,12595.0
SALE001751,2024-04-28,CUST00105,PROP00024,Cali,281535.0,Apartment,Referral,0.0424,11931.0
SALE001752,2024-08-23,CUST00497,PROP00312,Medellín,265928.0,House,Referral,0.0441,11733.0
SALE001753,2024-04-23,CUST00436,PROP00257,Bucaramanga,642922.0,House,Referral,0.0442,28412.0
SALE001754,2023-12-14,CUST00230,PROP00028,Bucaramanga,545918.0,House,Referral,0.0366,19965.0
SALE001755,2024-12-26,CUST00393,PROP00201,Bucaramanga,258587.0,Apartment,Digital,0.027,6992.0
SALE001756,2022-12-20,CUST00336,PROP00221,Barranquilla,305411.0,Apartment,Broker,0.0525,16049.0
SALE001757,2023-03-28,CUST00387,PROP00115,Bogotá,262290.0,Apartment,Broker,0.0513,13458.0
SALE001758,2024-09-19,CUST00010,PROP00602,Bogotá,264524.0,Office,Direct,0.0291,7685.0
SALE001759,2022-12-07,CUST00042,PROP00058,Bucaramanga,382067.0,House,Direct,0.0231,8840.0
SALE001760,2022-11-24,CUST00453,PROP00463,Bucaramanga,243772.0,Apartment,Referral,0.0435,10599.0
SALE001761,2022-06-16,CUST00391,PROP00533,Barranquilla,274235.0,Office,Broker,0.0518,14216.0
SALE001762,2022-10-29,CUST00308,PROP00645,Cartagena,186157.0,Apartment,Broker,0.047,8741.0
SALE001763,2023-10-13,CUST00157,PROP00437,Cartagena,300100.0,Apartment,Referral,0.0363,10883.0
SALE001764,2024-08-28,CUST00211,PROP00435,Cartagena,473364.0,House,Broker,0.052,24628.0
SALE001765,2022-05-30,CUST00197,PROP00609,Bucaramanga,238485.0,Apartment,Digital,0.0266,6340.0
