week,customer_id,region,segment,channel,device,age,income_usd,is_premium,temperature_c,ice_cream_sales,drownings,marketing_spend_usd,sessions,pages_viewed,time_on_site_sec,discount_pct,converted,orders,avg_order_value_usd,revenue_usd,delivery_time_days,support_tickets,satisfaction_1_5,churn_risk
2026-08-31,1065,Norte,SMB,Paid Search,Desktop,18,35321.29,1,14.84,478,4.94,72.57,7,33,852,9.69,0,0,168.29,0.0,1.49,1,3,0.8167
2026-08-31,1083,Centro,SMB,Orgánico,Mobile,43,33604.7,0,13.48,384,3.61,34.84,7,24,723,6.53,0,0,59.98,0.0,2.2,0,3,0.625
2026-08-31,1087,Centro,SMB,Orgánico,Mobile,24,18947.39,0,18.87,497,6.31,18.1,7,20,528,13.3,0,0,106.43,0.0,2.15,0,4,0.5972
2026-08-31,1181,Centro,Enterprise,Email,Mobile,27,43956.4,1,19.56,431,5.22,276.16,19,55,1169,6.58,0,0,161.81,0.0,2.75,1,2,0.8537
2026-08-31,1276,Oriente,Enterprise,Email,Desktop,32,18618.95,0,16.84,462,5.59,313.08,15,24,556,1.68,0,0,158.09,0.0,1.96,0,3,0.6498
2026-08-31,1286,Norte,SMB,Orgánico,Mobile,42,36322.25,0,17.65,504,7.08,51.58,6,19,528,14.35,1,1,87.65,87.65,1.46,0,5,0.3166
2026-08-31,1302,Occidente,Enterprise,Paid Search,Desktop,31,57610.99,0,20.85,552,5.29,447.68,23,85,2777,15.35,0,0,81.71,0.0,5.66,1,2,0.9099
2026-08-31,1303,Centro,SMB,Paid Search,Mobile,27,37236.46,0,18.79,485,5.75,126.51,8,26,282,9.32,0,0,61.22,0.0,2.6,0,3,0.682
2026-08-31,1304,Centro,SMB,Paid Search,Mobile,46,21337.62,0,18.12,583,3.23,111.22,9,19,438,4.77,0,0,118.59,0.0,4.47,0,3,0.7616
2026-08-31,1343,Oriente,SMB,Paid Search,Mobile,23,17963.95,0,21.16,484,8.08,135.25,8,21,501,4.13,1,1,44.8,44.8,4.55,1,3,0.7593
2026-08-31,1357,Occidente,SMB,Social,Mobile,21,20668.82,1,14.92,472,6.66,114.87,14,42,932,22.26,1,2,164.09,328.18,1.68,0,4,0.5052
2026-08-31,1364,Norte,SMB,Paid Search,Desktop,36,45063.89,0,17.16,432,6.34,183.34,14,55,1384,21.26,0,0,63.2,0.0,3.12,1,2,0.7872
2026-08-31,1370,Norte,SMB,Paid Search,Mobile,20,12000.0,0,21.1,587,6.73,143.27,8,29,1204,0.02,0,0,107.77,0.0,2.59,0,3,0.6859
2026-08-31,1398,Sur,SMB,Orgánico,Mobile,39,64452.02,0,21.92,520,9.1,47.62,10,30,564,12.22,0,0,87.71,0.0,4.48,0,2,0.8729
2026-08-31,1463,Centro,SMB,Social,Mobile,45,26576.19,0,18.82,459,7.08,84.51,11,44,1079,13.25,0,0,63.84,0.0,4.23,0,2,0.8437
2026-08-31,1491,Norte,SMB,Paid Search,Mobile,24,25405.84,0,17.06,457,5.22,128.11,11,37,678,9.94,0,0,103.61,0.0,3.65,2,4,0.7205
2026-08-31,1526,Sur,SMB,Paid Search,Mobile,24,97763.4,0,18.62,443,5.72,76.04,9,32,807,6.73,0,0,98.09,0.0,2.65,0,3,0.7876
2026-08-31,1538,Norte,SMB,Social,Desktop,37,50384.58,0,18.91,498,6.86,71.67,8,16,614,18.62,0,0,95.97,0.0,4.63,1,2,0.8482
2026-08-31,1579,Oriente,Enterprise,Orgánico,Desktop,35,31558.76,0,18.33,492,6.33,184.3,14,36,959,5.73,0,0,114.86,0.0,5.44,0,3,0.7557
2026-08-31,1589,Centro,Enterprise,Paid Search,Mobile,18,65131.08,0,20.25,518,5.97,401.91,13,47,1108,9.51,0,0,100.84,0.0,3.8,0,4,0.583
2026-08-31,1625,Occidente,Enterprise,Email,Mobile,46,26088.73,0,19.33,424,4.58,284.32,14,48,1713,12.24,1,1,82.58,82.58,3.6,2,3,0.7809
2026-08-31,1629,Oriente,SMB,Email,Desktop,20,48627.33,0,14.33,444,4.91,95.21,3,12,177,17.97,0,0,72.26,0.0,5.44,0,2,0.879
2026-08-31,1660,Norte,Enterprise,Social,Mobile,55,24181.29,0,18.2,491,6.52,346.26,16,37,764,16.22,0,0,125.12,0.0,2.84,2,2,0.8599
2026-08-31,1706,Centro,Enterprise,Social,Desktop,42,22552.99,0,17.47,497,5.55,315.52,12,31,1061,18.7,0,0,87.48,0.0,3.75,0,4,0.4767
2026-08-31,1707,Occidente,SMB,Referidos,Desktop,46,30211.74,0,19.0,498,7.14,34.51,7,22,408,12.73,0,0,119.58,0.0,5.39,1,2,0.9236
2026-08-31,1707,Oriente,SMB,Email,Tablet,47,43449.19,1,19.13,453,5.85,92.59,12,41,963,23.86,0,0,147.53,0.0,4.87,0,3,0.7704
2026-08-31,1742,Centro,Enterprise,Social,Mobile,33,14207.84,1,15.56,491,8.51,325.4,13,35,1028,38.58,1,3,81.3,243.9,2.53,0,4,0.5457
2026-08-31,1756,Norte,SMB,Social,Mobile,50,101380.21,1,18.9,468,6.59,104.94,5,1,20,20.11,1,1,133.14,133.14,2.44,1,4,0.5922
2026-08-31,1763,Norte,SMB,Social,Mobile,27,37078.96,0,18.81,454,7.26,75.07,7,8,208,12.48,0,0,27.04,0.0,4.55,1,2,0.9024
2026-08-31,1773,Occidente,SMB,Paid Search,Mobile,54,120587.33,1,15.02,505,4.93,149.56,12,45,826,13.45,0,0,138.82,0.0,2.35,0,4,0.4793
2026-08-31,1784,Oriente,SMB,Orgánico,Tablet,34,21225.15,1,17.46,506,7.59,80.73,6,24,590,6.25,0,0,279.78,0.0,4.47,0,4,0.4645
2026-08-31,1820,Centro,Enterprise,Orgánico,Desktop,25,37070.12,0,18.44,400,4.77,244.49,12,40,1100,12.22,0,0,81.43,0.0,2.7,1,2,0.877
2026-08-31,1821,Oriente,SMB,Social,Mobile,27,30865.22,0,18.89,478,4.4,103.53,6,24,805,0.0,0,0,101.74,0.0,1.76,1,3,0.7657
2026-08-31,1854,Centro,SMB,Paid Search,Desktop,31,21883.83,0,16.94,465,5.67,163.51,13,43,1451,0.0,0,0,81.26,0.0,1.42,0,3,0.7158
2026-08-31,1936,Norte,Enterprise,Referidos,Mobile,37,17794.23,0,13.46,412,5.8,217.07,15,55,1727,10.7,1,1,104.29,104.29,5.82,0,3,0.8025
2026-08-31,1954,Centro,SMB,Paid Search,Mobile,28,22759.29,0,18.37,484,8.85,134.16,12,33,1336,11.58,0,0,102.84,0.0,2.82,0,4,0.5143
2026-08-31,1964,Norte,SMB,Paid Search,Desktop,45,63760.67,0,18.28,469,6.33,97.96,5,12,237,2.75,0,0,108.1,0.0,2.95,0,4,0.5804
2026-08-31,1967,Sur,Enterprise,Paid Search,Mobile,29,23970.92,0,18.78,501,5.72,446.1,20,73,2259,16.59,1,1,61.5,61.5,1.61,1,4,0.5201
2026-08-31,1970,Centro,Enterprise,Paid Search,Mobile,40,45267.04,0,18.17,469,5.58,398.36,19,74,1995,20.66,0,0,48.58,0.0,5.07,0,2,0.7531
2026-09-07,21,Centro,SMB,Paid Search,Mobile,51,43010.7,0,19.4,538,6.71,79.2,5,18,391,13.78,0,0,104.85,0.0,2.16,1,3,0.6426
2026-09-07,33,Occidente,SMB,Social,Mobile,18,22782.66,0,17.0,529,5.75,114.09,11,34,936,7.19,0,0,90.3,0.0,2.21,2,3,0.8144
2026-09-07,34,Centro,SMB,Paid Search,Desktop,30,22764.68,0,20.44,553,9.1,111.73,10,26,592,20.92,1,2,76.16,152.32,2.73,0,4,0.566
2026-09-07,48,Sur,SMB,Referidos,Desktop,33,50303.04,1,16.3,483,4.75,56.41,4,13,434,12.91,1,1,142.91,142.91,6.53,0,3,0.7816
2026-09-07,127,Centro,SMB,Social,Mobile,35,24083.96,1,17.37,432,5.98,116.72,8,35,733,3.2,0,0,108.19,0.0,2.77,1,3,0.7164
2026-09-07,164,Sur,SMB,Email,Desktop,35,20245.82,0,19.36,490,5.15,70.39,7,25,688,13.5,0,0,81.51,0.0,4.17,0,2,0.8933
2026-09-07,185,Sur,SMB,Social,Mobile,31,23871.53,0,17.42,462,7.18,116.39,12,29,631,12.7,0,0,99.24,0.0,3.47,0,2,0.8482
2026-09-07,211,Centro,SMB,Orgánico,Mobile,45,46110.36,1,20.37,539,5.97,41.5,9,26,650,16.86,0,0,183.33,0.0,4.34,1,3,0.8518
2026-09-07,312,Occidente,SMB,Email,Mobile,33,32138.22,0,20.37,571,6.25,27.31,7,25,640,20.4,0,0,116.41,0.0,3.18,0,3,0.6782
2026-09-07,313,Oriente,SMB,Social,Mobile,18,26990.13,0,21.19,585,6.54,138.18,7,31,804,16.81,1,4,128.16,512.64,5.36,0,4,0.4748
2026-09-07,330,Sur,SMB,Orgánico,Desktop,18,12761.75,0,20.63,585,7.24,75.77,8,24,811,12.61,0,0,106.18,0.0,2.25,0,3,0.7768
2026-09-07,337,Norte,SMB,Orgánico,Desktop,18,20990.29,0,16.66,500,5.04,68.58,9,22,420,5.92,0,0,99.44,0.0,3.48,0,3,0.6428
2026-09-07,354,Centro,SMB,Paid Search,Mobile,46,15032.47,0,18.16,469,5.93,125.22,7,35,685,0.7,0,0,69.15,0.0,1.22,0,3,0.6021
2026-09-07,438,Sur,Enterprise,Email,Mobile,35,39656.05,0,17.8,504,5.35,271.96,17,38,902,0.0,0,0,102.06,0.0,3.24,0,3,0.5868
2026-09-07,444,Centro,SMB,Social,Mobile,42,38382.74,1,20.23,470,7.08,129.95,6,18,574,1.4,0,0,41.03,0.0,4.3,0,3,0.695
2026-09-07,478,Norte,SMB,Orgánico,Mobile,48,25362.9,0,18.61,513,6.45,87.37,6,21,591,15.36,0,0,102.28,0.0,2.39,0,4,0.4997
2026-09-07,642,Centro,Enterprise,Orgánico,Mobile,18,28870.75,0,14.33,472,4.63,283.0,10,43,696,5.25,0,0,75.51,0.0,2.59,0,3,0.5611
2026-09-07,695,Occidente,SMB,Paid Search,Mobile,40,101226.07,0,20.82,614,9.46,140.91,11,42,692,2.45,0,0,49.1,0.0,4.84,0,3,0.6961
2026-09-07,750,Sur,SMB,Social,Desktop,22,18337.08,0,17.98,477,5.6,91.97,10,28,337,17.49,1,2,71.08,142.17,0.5,1,4,0.4594
2026-09-07,769,Norte,Enterprise,Social,Desktop,39,48472.73,0,16.12,511,6.18,325.01,20,61,1910,14.38,0,0,61.93,0.0,0.73,0,3,0.6639
2026-09-07,778,Norte,Enterprise,Social,Mobile,34,29272.27,1,16.22,512,6.02,322.59,16,33,803,20.06,1,1,86.92,86.92,3.13,2,3,0.7701
2026-09-07,791,Occidente,SMB,Email,Mobile,32,71392.04,0,17.93,507,4.73,78.71,6,11,326,0.0,0,0,132.62,0.0,1.75,0,4,0.448
2026-09-07,804,Occidente,SMB,Social,Tablet,34,28599.14,0,19.64,465,8.39,57.26,7,36,878,6.16,0,0,112.82,0.0,2.77,0,3,0.7244
2026-09-07,852,Sur,SMB,Orgánico,Mobile,34,32523.27,0,17.0,477,3.49,107.92,3,5,300,23.29,0,0,97.65,0.0,2.44,0,4,0.5511
2026-09-07,901,Sur,Enterprise,Orgánico,Mobile,20,24760.91,0,20.39,554,6.92,291.0,11,31,436,2.97,1,1,130.41,130.41,1.71,0,3,0.687
2026-09-07,908,Oriente,SMB,Referidos,Desktop,26,21454.87,0,21.17,530,6.3,31.08,3,17,612,2.44,0,0,133.97,0.0,2.53,0,3,0.7083
2026-09-07,914,Norte,SMB,Email,Desktop,38,16637.54,0,18.87,462,6.04,131.77,12,39,1228,4.57,0,0,123.13,0.0,4.88,0,3,0.7464
2026-09-07,966,Occidente,SMB,Email,Mobile,44,40450.95,0,17.36,521,5.57,13.16,1,5,152,6.38,0,0,99.19,0.0,5.13,2,2,0.9213
2026-09-07,973,Norte,SMB,Social,Desktop,48,25748.35,1,19.78,513,5.44,44.01,4,13,308,9.33,0,0,180.23,0.0,3.67,1,4,0.5302
2026-09-07,980,Sur,Enterprise,Paid Search,Mobile,41,53322.64,0,18.42,421,8.37,416.81,18,55,1636,7.11,0,0,66.28,0.0,4.66,0,3,0.7623
2026-09-07,992,Centro,Enterprise,Orgánico,Mobile,36,105221.08,1,16.5,422,7.2,265.41,13,48,1279,30.27,0,0,110.48,0.0,3.2,0,4,0.5283
2026-09-07,992,Sur,SMB,Social,Mobile,27,13106.08,0,20.01,486,5.29,137.91,8,15,562,10.26,1,1,112.5,112.5,4.27,2,2,0.883
2026-09-07,1050,Centro,Enterprise,Paid Search,Mobile,38,23121.11,1,20.43,499,6.44,395.3,20,69,1667,0.0,0,0,75.35,0.0,5.68,0,4,0.7368
2026-09-07,1070,Sur,Enterprise,Paid Search,Mobile,33,15440.36,0,16.17,436,4.21,396.14,20,58,1710,0.0,0,0,132.28,0.0,0.5,1,4,0.4466
2026-09-07,1089,Occidente,Enterprise,Orgánico,Desktop,18,50572.42,0,19.0,569,5.81,227.97,15,44,906,10.69,0,0,78.05,0.0,2.57,0,3,0.5444
2026-09-07,1163,Centro,Enterprise,Referidos,Desktop,33,27643.35,0,17.63,510,5.4,214.09,16,44,1538,12.44,0,0,23.49,0.0,5.6,0,2,0.7763
2026-09-07,1173,Centro,SMB,Orgánico,Mobile,40,105023.4,0,17.92,501,5.13,30.34,8,25,536,11.93,0,0,39.48,0.0,3.1,0,4,0.3166
2026-09-07,1186,Occidente,SMB,Orgánico,Mobile,30,41962.12,1,18.4,455,5.7,50.02,2,9,225,16.64,1,1,165.84,165.84,1.34,0,5,0.3451
2026-09-07,1209,Sur,SMB,Email,Mobile,49,72701.14,0,16.14,430,5.53,209.59,20,87,2417,16.96,0,0,44.81,0.0,3.86,0,4,0.6732
2026-09-07,1266,Centro,Enterprise,Social,Desktop,32,38055.58,1,18.71,450,7.33,346.54,15,53,1255,5.74,0,0,243.79,0.0,6.61,0,3,0.8026
2026-09-07,1267,Sur,SMB,Orgánico,Mobile,18,52879.37,0,15.35,461,5.29,32.75,6,20,440,4.43,1,1,64.5,64.5,4.25,0,3,0.6868
2026-09-07,1268,Norte,Enterprise,Social,Desktop,29,25427.93,0,16.58,479,5.73,375.0,20,79,2101,11.72,0,0,75.2,0.0,4.38,2,2,0.8399
2026-09-07,1270,Sur,SMB,Orgánico,Desktop,31,24743.22,1,18.78,519,7.61,56.06,8,31,895,14.49,0,0,150.56,0.0,2.53,2,3,0.8166
2026-09-07,1276,Centro,Enterprise,Orgánico,Mobile,24,61213.82,1,19.32,516,5.69,246.47,19,48,2157,29.31,1,1,104.99,104.99,2.37,0,4,0.5173
2026-09-07,1287,Norte,SMB,Orgánico,Desktop,19,28594.82,0,16.14,508,4.79,41.58,9,26,853,10.46,0,0,73.31,0.0,3.0,0,4,0.4337
2026-09-07,1315,Sur,SMB,Email,Desktop,23,54073.86,0,19.95,544,6.39,37.76,5,21,511,0.0,0,0,109.32,0.0,3.5,1,3,0.7333
2026-09-07,1316,Occidente,Enterprise,Orgánico,Mobile,43,27013.28,0,18.28,513,3.12,181.03,9,27,670,14.24,1,1,77.19,77.19,2.96,1,3,0.7741
2026-09-07,1346,Occidente,Enterprise,Orgánico,Desktop,41,21159.15,1,17.36,441,4.45,208.53,11,38,1170,14.65,0,0,43.74,0.0,4.34,0,3,0.6691
2026-09-07,1356,Centro,Enterprise,Orgánico,Mobile,29,39696.38,1,19.99,531,7.64,194.72,10,38,1133,4.49,0,0,95.86,0.0,2.49,0,4,0.4998
2026-09-07,1356,Oriente,SMB,Paid Search,Desktop,35,18011.65,0,17.82,465,5.85,134.0,14,42,881,12.48,0,0,84.64,0.0,5.81,0,3,0.8061
2026-09-07,1420,Occidente,SMB,Orgánico,Desktop,25,39015.7,1,21.67,596,3.9,90.95,9,34,697,11.42,0,0,164.54,0.0,2.53,0,4,0.5137
2026-09-07,1443,Occidente,SMB,Orgánico,Mobile,18,32304.09,0,19.1,522,7.57,40.64,3,12,171,0.0,0,0,103.88,0.0,1.43,0,3,0.6675
2026-09-07,1471,Oriente,Enterprise,Referidos,Mobile,42,70948.84,1,18.2,486,7.07,212.74,19,44,627,0.14,0,0,141.77,0.0,5.47,0,3,0.8046
2026-09-07,1475,Norte,SMB,Paid Search,Mobile,18,35374.07,1,20.19,548,5.47,123.12,7,26,810,4.48,0,0,100.98,0.0,2.81,0,4,0.5435
2026-09-07,1490,Centro,SMB,Email,Mobile,29,31868.0,0,17.0,392,5.94,120.97,7,30,586,28.54,1,1,84.23,84.23,2.27,3,3,0.8002
2026-09-07,1497,Occidente,Enterprise,Referidos,Desktop,34,35668.41,0,19.23,517,5.48,228.52,12,35,749,22.08,0,0,121.54,0.0,4.1,0,3,0.646
2026-09-07,1503,Centro,Enterprise,Paid Search,Mobile,19,46178.88,0,17.29,467,5.98,439.32,24,57,1323,1.09,0,0,70.88,0.0,4.56,0,2,0.856
2026-09-07,1504,Oriente,SMB,Orgánico,Mobile,44,38915.77,0,21.03,560,7.3,44.47,4,11,385,14.79,1,3,90.63,271.88,5.75,0,3,0.8327
2026-09-07,1535,Occidente,SMB,Orgánico,Mobile,45,28878.85,1,15.93,432,7.92,80.77,10,36,1167,11.78,0,0,92.33,0.0,4.83,0,4,0.5227
2026-09-07,1538,Occidente,SMB,Social,Mobile,50,22948.17,0,18.82,524,6.36,46.26,6,28,928,23.22,0,0,59.72,0.0,2.68,0,3,0.7646
2026-09-07,1563,Occidente,SMB,Orgánico,Desktop,38,51737.09,0,18.23,467,6.82,28.19,1,12,498,7.37,0,0,63.96,0.0,1.13,1,2,0.8491
2026-09-07,1628,Occidente,SMB,Referidos,Desktop,39,37437.62,0,22.72,567,9.24,59.25,8,27,747,19.05,0,0,84.78,0.0,4.56,0,3,0.8211
2026-09-07,1652,Occidente,SMB,Paid Search,Mobile,39,57892.74,0,18.29,476,6.88,147.29,5,8,150,17.67,0,0,49.34,0.0,3.51,1,3,0.761
2026-09-07,1737,Norte,Enterprise,Email,Desktop,35,36215.95,0,17.49,440,8.26,291.56,12,38,800,10.22,0,0,121.63,0.0,3.56,1,3,0.7671
2026-09-07,1758,Sur,SMB,Paid Search,Mobile,30,20077.19,0,18.8,374,7.83,157.61,12,29,569,4.88,0,0,134.26,0.0,2.44,0,4,0.6452
2026-09-07,1777,Oriente,SMB,Orgánico,Desktop,45,62216.29,0,16.86,477,7.69,22.59,9,32,543,6.6,0,0,17.76,0.0,6.17,0,3,0.6257
2026-09-07,1780,Sur,SMB,Social,Desktop,57,73915.82,0,19.45,562,7.47,33.97,0,1,20,0.0,0,0,89.59,0.0,2.76,0,4,0.6234
2026-09-07,1814,Norte,Enterprise,Paid Search,Tablet,62,13645.13,0,14.9,458,5.48,401.92,19,51,874,8.88,0,0,55.32,0.0,0.91,0,5,0.2084
2026-09-07,1831,Occidente,SMB,Social,Mobile,34,47295.11,1,20.0,504,6.36,87.07,8,20,604,2.55,0,0,175.57,0.0,0.92,1,3,0.6758
2026-09-07,1887,Centro,SMB,Social,Mobile,53,27464.63,0,19.43,484,6.52,125.76,12,41,934,14.79,0,0,78.23,0.0,3.07,0,3,0.3945
2026-09-07,1915,Oriente,SMB,Social,Mobile,29,19169.79,0,20.46,506,6.15,57.8,8,31,938,27.6,0,0,92.26,0.0,5.32,0,3,0.8113
2026-09-07,1946,Sur,SMB,Paid Search,Desktop,43,46487.24,1,18.32,509,5.83,105.66,7,16,456,3.02,0,0,184.3,0.0,1.5,0,5,0.2528
2026-09-07,1951,Norte,Enterprise,Referidos,Mobile,18,35110.86,1,20.45,561,5.3,124.39,10,27,672,0.0,0,0,77.52,0.0,3.47,0,3,0.5817
2026-09-07,1958,Centro,SMB,Social,Mobile,27,45011.86,0,18.0,485,6.51,153.34,11,39,1034,0.08,0,0,76.22,0.0,2.87,0,3,0.6173
2026-09-07,1962,Norte,SMB,Referidos,Mobile,48,35355.96,0,17.56,547,5.48,83.74,12,35,786,28.46,0,0,87.11,0.0,6.71,0,1,0.9636
2026-09-07,1983,Centro,SMB,Social,Mobile,30,32575.07,0,18.75,519,4.7,152.44,12,39,923,16.81,1,1,110.78,110.78,2.71,0,2,0.8316
2026-09-07,1984,Norte,SMB,Email,Mobile,29,32967.56,0,16.69,431,5.22,64.04,7,5,173,13.88,0,0,66.7,0.0,4.19,0,1,0.9133
2026-09-07,1995,Occidente,SMB,Orgánico,Mobile,61,26769.18,0,19.57,472,5.88,31.02,3,14,309,0.0,0,0,94.15,0.0,5.09,0,3,0.6981
2026-09-14,9,Norte,SMB,Social,Mobile,31,14774.56,0,23.13,607,7.98,74.21,3,14,471,7.57,0,0,46.81,0.0,3.34,0,3,0.5487
2026-09-14,45,Norte,SMB,Orgánico,Mobile,18,42944.22,0,13.45,449,5.57,33.8,10,41,1209,16.48,0,0,81.38,0.0,3.52,0,3,0.728
2026-09-14,45,Occidente,SMB,Orgánico,Mobile,32,49842.86,0,18.89,467,7.17,28.19,11,34,1014,15.07,0,0,56.26,0.0,6.38,0,2,0.7843
2026-09-14,57,Occidente,SMB,Paid Search,Desktop,41,75438.15,0,25.58,610,6.39,146.17,12,35,1200,8.51,0,0,43.01,0.0,2.29,0,4,0.5973
2026-09-14,76,Sur,SMB,Email,Mobile,50,28387.27,0,18.12,479,7.51,79.65,6,18,601,13.52,0,0,108.12,0.0,2.33,0,3,0.7142
2026-09-14,85,Sur,Enterprise,Paid Search,Desktop,24,26957.18,0,18.92,484,5.59,405.11,18,50,1582,6.42,0,0,58.26,0.0,6.13,3,1,0.9621
2026-09-14,89,Sur,SMB,Social,Mobile,27,31251.3,0,17.58,465,7.81,140.39,11,21,495,18.38,1,1,64.42,64.42,5.01,1,2,0.8802
2026-09-14,138,Oriente,SMB,Orgánico,Mobile,27,29684.57,0,16.06,434,4.95,79.54,6,20,456,16.09,0,0,83.36,0.0,6.03,2,3,0.8005
2026-09-14,167,Sur,Enterprise,Referidos,Mobile,21,45623.16,0,18.64,513,4.48,254.93,16,28,756,10.94,1,1,116.67,116.67,1.85,0,4,0.4759
2026-09-14,203,Occidente,Enterprise,Referidos,Desktop,36,36048.64,0,18.49,506,5.56,193.9,12,39,908,1.9,0,0,95.16,0.0,1.49,0,4,0.4868
2026-09-14,204,Centro,SMB,Orgánico,Mobile,25,32958.29,0,20.98,502,6.4,2.96,0,1,20,21.11,0,0,117.12,0.0,2.34,1,2,0.8949
2026-09-14,212,Norte,SMB,Orgánico,Desktop,18,50789.09,0,19.15,504,4.29,8.66,5,23,635,11.12,0,0,68.24,0.0,1.68,1,4,0.5685
2026-09-14,214,Norte,SMB,Social,Desktop,18,26657.01,0,17.05,439,2.93,60.23,7,15,184,16.29,0,0,103.83,0.0,4.53,1,3,0.8077
2026-09-14,312,Oriente,Enterprise,Email,Mobile,23,28516.73,0,18.33,565,4.64,264.92,12,44,1052,6.38,0,0,93.4,0.0,4.08,0,4,0.4891
2026-09-14,314,Oriente,SMB,Email,Desktop,42,22443.03,0,21.47,568,7.05,60.59,8,28,771,0.77,0,0,103.56,0.0,3.69,0,3,0.6909
2026-09-14,315,Centro,SMB,Orgánico,Mobile,53,47858.3,0,18.32,470,7.59,135.59,10,24,314,19.55,0,0,87.85,0.0,3.97,1,3,0.7532
2026-09-14,317,Occidente,Enterprise,Referidos,Desktop,26,19111.97,0,19.22,502,7.43,168.85,13,18,649,15.19,0,0,128.64,0.0,3.69,0,3,0.7102
2026-09-14,340,Centro,Enterprise,Paid Search,Desktop,47,31802.89,0,21.46,562,6.52,452.56,16,53,1007,0.0,0,0,127.32,0.0,3.31,0,4,0.4002
2026-09-14,347,Oriente,SMB,Email,Mobile,39,56536.41,0,17.9,461,5.67,110.9,9,34,918,13.51,0,0,90.18,0.0,3.15,0,2,0.8943
2026-09-14,360,Sur,SMB,Email,Desktop,18,23293.28,0,20.21,531,4.58,76.8,8,26,688,17.4,0,0,66.71,0.0,4.0,0,4,0.5499
2026-09-14,407,Oriente,SMB,Orgánico,Desktop,27,36746.22,1,17.52,529,5.74,35.52,6,31,519,7.03,0,0,112.6,0.0,3.52,0,4,0.393
2026-09-14,429,Centro,Enterprise,Email,Desktop,50,12220.49,0,18.08,548,6.34,181.12,14,32,640,9.81,1,3,112.33,336.99,2.94,0,3,0.7812
2026-09-14,441,Norte,SMB,Social,Desktop,32,40313.17,0,19.57,639,5.47,140.83,10,32,1182,12.78,0,0,99.43,0.0,2.44,1,4,0.6673
2026-09-14,484,Centro,SMB,Email,Mobile,46,26373.81,0,17.78,514,9.8,45.08,6,23,647,15.01,0,0,88.59,0.0,1.82,0,3,0.6946
2026-09-14,528,Norte,Enterprise,Email,Mobile,35,54267.06,0,17.95,542,8.93,341.21,16,65,2470,11.99,0,0,132.31,0.0,2.57,1,2,0.7779
2026-09-14,528,Occidente,SMB,Referidos,Mobile,28,66434.04,0,19.78,518,6.71,47.61,6,18,415,13.05,0,0,86.31,0.0,2.38,0,2,0.8
2026-09-14,541,Norte,Enterprise,Email,Desktop,26,40897.27,1,17.44,486,7.53,253.34,7,17,479,23.03,0,0,93.82,0.0,0.5,0,5,0.395
2026-09-14,550,Norte,SMB,Orgánico,Mobile,32,52148.57,1,15.17,398,5.98,98.06,13,35,978,19.28,0,0,194.97,0.0,1.41,1,3,0.7091
2026-09-14,552,Sur,SMB,Orgánico,Mobile,29,32012.64,0,17.95,489,5.91,14.05,4,17,413,9.5,1,1,24.74,24.74,3.73,1,3,0.6732
2026-09-14,574,Oriente,Enterprise,Paid Search,Mobile,35,61400.77,0,18.11,502,4.98,407.5,19,31,1084,0.0,0,0,120.63,0.0,4.82,0,3,0.7228
2026-09-14,626,Centro,Enterprise,Social,Mobile,56,72718.51,1,18.44,433,4.77,330.92,15,37,635,5.29,0,0,102.2,0.0,5.65,2,3,0.9108
2026-09-14,638,Norte,SMB,Paid Search,Mobile,18,22904.24,1,19.23,527,8.61,139.14,6,24,278,6.74,0,0,140.08,0.0,1.42,1,4,0.4239
2026-09-14,648,Oriente,Enterprise,Orgánico,Mobile,25,30204.64,0,16.41,490,5.07,138.69,16,61,1318,7.69,1,1,80.7,80.7,4.49,1,3,0.7598
2026-09-14,666,Norte,SMB,Orgánico,Mobile,28,30766.05,0,16.55,533,6.8,18.31,8,26,1082,14.9,0,0,91.39,0.0,0.5,1,4,0.6397
2026-09-14,717,Centro,SMB,Orgánico,Mobile,44,18102.66,0,19.18,457,4.35,32.11,8,22,413,0.56,0,0,123.13,0.0,0.5,1,3,0.5139
2026-09-14,753,Oriente,SMB,Social,Desktop,38,25723.39,0,19.11,479,6.76,177.19,15,58,1351,12.35,0,0,91.25,0.0,2.71,0,3,0.566
2026-09-14,794,Norte,SMB,Email,Desktop,18,35957.46,1,19.06,469,6.41,60.08,4,5,176,2.21,0,0,120.06,0.0,1.73,1,4,0.5785
2026-09-14,808,Sur,SMB,Orgánico,Desktop,25,29532.57,1,18.18,462,4.03,69.18,6,28,621,7.3,0,0,192.45,0.0,5.68,2,2,0.9215
2026-09-14,808,Sur,SMB,Social,Desktop,39,41260.65,0,15.62,440,5.38,58.38,6,15,499,7.37,1,2,113.45,226.9,2.97,1,3,0.7845
2026-09-14,820,Centro,SMB,Orgánico,Mobile,29,39482.93,0,18.36,526,7.91,20.0,6,16,417,24.84,1,1,40.06,40.06,4.34,2,3,0.7848
2026-09-14,833,Centro,Enterprise,Social,Desktop,32,40575.1,1,18.35,428,7.29,360.43,15,54,1085,18.39,0,0,142.83,0.0,3.0,1,3,0.7507
2026-09-14,839,Centro,SMB,Social,Mobile,57,55030.72,0,19.94,480,7.45,57.7,12,24,805,15.49,0,0,41.5,0.0,3.99,0,3,0.7468
2026-09-14,855,Occidente,Enterprise,Social,Mobile,45,20431.28,0,18.31,509,5.88,333.85,21,47,1125,27.99,0,0,92.38,0.0,4.11,0,2,0.8091
