order_item_id,order_id,order_date,customer_id,product_id,channel_id,quantity,unit_price,discount_pct,revenue,cost,profit,delivery_days,returned,rating,signup_date,segment,age_group,region,country,city,category,subcategory,brand,product_name,channel,campaign,device,profit_margin,delivery_class,ticket_band
17690,508869,2024-12-21,101610,2052,16,2,166.92,0.03,333.84,233.64,100.2,4,0,3.9,2024-10-02,Premium,35-44,Andina,Colombia,Bogotá,Tecnología,Audífonos,Andes,Audífonos Andes 954,Referidos,Always-on,Mobile,0.3001,Normal (4-7d),Muy alto
17691,508869,2024-12-21,101610,2058,16,2,24.63,0.03,49.26,24.71,24.55,3,0,4.3,2024-10-02,Premium,35-44,Andina,Colombia,Bogotá,Libros,Ficción,MxTech,Ficción MxTech 758,Referidos,Always-on,Mobile,0.4984,Rápido (<=3d),Medio
17692,508870,2026-02-26,100532,2019,16,3,285.13,0.0,855.39,638.88,216.51,5,0,4.5,2025-08-04,Básico,18-24,Caribe,Costa Rica,San José,Tecnología,Teclados,LimaLab,Teclados LimaLab 547,Referidos,Always-on,Mobile,0.2531,Normal (4-7d),Muy alto
17693,508870,2026-02-26,100532,2022,16,3,163.31,0.0,489.93,326.74,163.19,3,0,4.1,2025-08-04,Básico,18-24,Caribe,Costa Rica,San José,Tecnología,Monitores,MxTech,Monitores MxTech 521,Referidos,Always-on,Mobile,0.3331,Rápido (<=3d),Muy alto
17694,508870,2026-02-26,100532,2027,16,1,64.38,0.0,64.38,35.7,28.68,3,0,3.3,2025-08-04,Básico,18-24,Caribe,Costa Rica,San José,Deportes,Ciclismo,Pampa,Ciclismo Pampa 885,Referidos,Always-on,Mobile,0.4455,Rápido (<=3d),Medio
17695,508871,2024-08-21,100323,2010,18,1,25.78,0.1,25.78,12.94,12.84,5,0,4.7,2023-02-28,Básico,18-24,Pacífica,Chile,Valparaíso,Libros,No ficción,Andes,No ficción Andes 524,Afiliados,Seasonal,Desktop,0.4981,Normal (4-7d),Bajo
17696,508871,2024-08-21,100323,2054,18,1,70.61,0.05,70.61,44.63,25.98,4,0,2.8,2023-02-28,Básico,18-24,Pacífica,Chile,Valparaíso,Deportes,Outdoor,Nova,Outdoor Nova 122,Afiliados,Seasonal,Desktop,0.3679,Normal (4-7d),Medio
17697,508872,2024-07-08,101948,2009,17,1,14.98,0.0,14.98,8.0,6.98,5,0,3.7,2024-09-26,Básico,45-54,Andina,Ecuador,Guayaquil,Libros,Ficción,Orion,Ficción Orion 645,Email,Seasonal,Desktop,0.466,Normal (4-7d),Bajo
17698,508873,2024-07-27,101361,2037,19,1,27.13,0.0,27.13,13.87,13.26,8,1,2.7,2025-08-01,Básico,35-44,Caribe,Costa Rica,San José,Libros,Educación,Pacífico,Educación Pacífico 282,Email,Influencers,Desktop,0.4888,Lento (8-14d),Bajo
17699,508873,2024-07-27,101361,2025,19,3,84.22,0.0,252.66,176.87,75.79,7,0,4.3,2025-08-01,Básico,35-44,Caribe,Costa Rica,San José,Tecnología,Cables,Nova,Cables Nova 514,Email,Influencers,Desktop,0.3,Normal (4-7d),Muy alto
17700,508874,2026-02-07,100984,2009,14,3,14.29,0.1,42.87,24.11,18.76,7,0,4.1,2023-01-24,Básico,18-24,Andina,Colombia,Cali,Libros,Ficción,Orion,Ficción Orion 645,Afiliados,Seasonal,Mobile,0.4376,Normal (4-7d),Medio
17701,508874,2026-02-07,100984,2029,14,2,69.89,0.15,139.78,88.42,51.36,6,0,4.9,2023-01-24,Básico,18-24,Andina,Colombia,Cali,Hogar,Cocina,LimaLab,Cocina LimaLab 631,Afiliados,Seasonal,Mobile,0.3674,Normal (4-7d),Alto
17702,508874,2026-02-07,100984,2005,14,1,62.72,0.05,62.72,29.18,33.54,7,0,3.1,2023-01-24,Básico,18-24,Andina,Colombia,Cali,Moda,Accesorios,Orion,Accesorios Orion 386,Afiliados,Seasonal,Mobile,0.5348,Normal (4-7d),Medio
17703,508875,2025-06-08,101398,2050,21,1,33.82,0.0,33.82,15.25,18.57,5,0,3.2,2024-10-18,Plus,45-54,Pacífica,México,CDMX,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Referidos,Lanzamiento,Desktop,0.5491,Normal (4-7d),Medio
17704,508875,2025-06-08,101398,2039,21,3,190.44,0.1,571.32,402.48,168.84,3,0,3.7,2024-10-18,Plus,45-54,Pacífica,México,CDMX,Tecnología,Audífonos,Nova,Audífonos Nova 831,Referidos,Lanzamiento,Desktop,0.2955,Rápido (<=3d),Muy alto
17705,508876,2025-05-30,100442,2002,15,2,77.13,0.1,154.26,86.68,67.58,3,0,3.5,2026-01-01,Plus,45-54,Centroamérica,El Salvador,San Salvador,Moda,Jeans,Pacífico,Jeans Pacífico 642,Orgánico,Seasonal,Mobile,0.4381,Rápido (<=3d),Muy alto
17706,508876,2025-05-30,100442,2052,15,2,183.3,0.0,366.6,281.27,85.33,3,0,5.0,2026-01-01,Plus,45-54,Centroamérica,El Salvador,San Salvador,Tecnología,Audífonos,Andes,Audífonos Andes 954,Orgánico,Seasonal,Mobile,0.2328,Rápido (<=3d),Muy alto
17707,508877,2024-05-29,100856,2003,12,1,41.68,0.0,41.68,20.35,21.33,4,0,3.6,2025-01-17,Básico,35-44,Centroamérica,El Salvador,San Salvador,Libros,No ficción,Andes,No ficción Andes 294,Afiliados,Always-on,Mobile,0.5118,Normal (4-7d),Medio
17708,508877,2024-05-29,100856,2024,12,1,167.62,0.0,167.62,113.78,53.84,4,0,3.8,2025-01-17,Básico,35-44,Centroamérica,El Salvador,San Salvador,Tecnología,Teclados,Andes,Teclados Andes 625,Afiliados,Always-on,Mobile,0.3212,Normal (4-7d),Muy alto
17709,508878,2025-12-15,100782,2045,19,3,102.11,0.03,306.33,175.65,130.68,8,0,2.8,2023-05-24,Premium,55+,Caribe,Panamá,Ciudad de Panamá,Deportes,Running,Pacífico,Running Pacífico 366,Email,Influencers,Desktop,0.4266,Lento (8-14d),Muy alto
17710,508878,2025-12-15,100782,2028,19,3,36.14,0.03,108.42,50.99,57.43,7,0,3.5,2023-05-24,Premium,55+,Caribe,Panamá,Ciudad de Panamá,Libros,Ficción,Andes,Ficción Andes 955,Email,Influencers,Desktop,0.5297,Normal (4-7d),Alto
17711,508878,2025-12-15,100782,2024,19,2,166.29,0.03,332.58,230.12,102.46,2,0,3.8,2023-05-24,Premium,55+,Caribe,Panamá,Ciudad de Panamá,Tecnología,Teclados,Andes,Teclados Andes 625,Email,Influencers,Desktop,0.3081,Rápido (<=3d),Muy alto
17712,508879,2024-06-04,101441,2013,17,1,85.57,0.1,85.57,52.05,33.52,5,0,4.3,2026-02-22,Plus,45-54,Andina,Perú,Cusco,Deportes,Ciclismo,Río,Ciclismo Río 503,Email,Seasonal,Desktop,0.3917,Normal (4-7d),Alto
17713,508879,2024-06-04,101441,2046,17,3,88.97,0.05,266.91,132.75,134.16,3,0,3.4,2026-02-22,Plus,45-54,Andina,Perú,Cusco,Moda,Zapatos,Pampa,Zapatos Pampa 220,Email,Seasonal,Desktop,0.5026,Rápido (<=3d),Muy alto
17714,508880,2026-02-03,100366,2034,10,1,52.86,0.0,52.86,26.61,26.25,5,0,3.7,2023-11-09,Básico,18-24,Centroamérica,Guatemala,Ciudad de Guatemala,Moda,Zapatos,MxTech,Zapatos MxTech 800,Email,Influencers,Desktop,0.4966,Normal (4-7d),Medio
17715,508880,2026-02-03,100366,2024,10,3,170.79,0.0,512.37,359.51,152.86,6,0,4.7,2023-11-09,Básico,18-24,Centroamérica,Guatemala,Ciudad de Guatemala,Tecnología,Teclados,Andes,Teclados Andes 625,Email,Influencers,Desktop,0.2983,Normal (4-7d),Muy alto
17716,508880,2026-02-03,100366,2003,10,3,38.07,0.0,114.21,57.18,57.03,3,0,3.6,2023-11-09,Básico,18-24,Centroamérica,Guatemala,Ciudad de Guatemala,Libros,No ficción,Andes,No ficción Andes 294,Email,Influencers,Desktop,0.4993,Rápido (<=3d),Alto
17717,508881,2026-01-22,100978,2004,11,3,31.37,0.0,94.11,43.53,50.58,5,0,4.1,2024-05-08,Plus,18-24,Pacífica,México,Monterrey,Hogar,Cocina,Andes,Cocina Andes 691,Afiliados,Always-on,Desktop,0.5375,Normal (4-7d),Alto
17718,508881,2026-01-22,100978,2039,11,1,219.57,0.0,219.57,161.78,57.79,5,0,4.4,2024-05-08,Plus,18-24,Pacífica,México,Monterrey,Tecnología,Audífonos,Nova,Audífonos Nova 831,Afiliados,Always-on,Desktop,0.2632,Normal (4-7d),Muy alto
17719,508881,2026-01-22,100978,2050,11,1,33.9,0.0,33.9,15.03,18.87,5,0,3.6,2024-05-08,Plus,18-24,Pacífica,México,Monterrey,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Afiliados,Always-on,Desktop,0.5566,Normal (4-7d),Medio
17720,508882,2025-03-24,101667,2006,10,3,27.61,0.0,82.83,51.35,31.48,3,0,3.6,2025-11-04,Plus,25-34,Andina,Ecuador,Guayaquil,Hogar,Organización,Pampa,Organización Pampa 408,Email,Influencers,Desktop,0.3801,Rápido (<=3d),Alto
17721,508883,2025-11-16,100392,2050,16,1,33.0,0.03,33.0,21.88,11.12,4,0,4.0,2023-11-23,Premium,18-24,Pacífica,Chile,Santiago,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Referidos,Always-on,Mobile,0.337,Normal (4-7d),Medio
17722,508884,2026-02-28,100239,2029,20,3,71.81,0.1,215.43,136.71,78.72,5,0,4.1,2023-12-29,Básico,45-54,Andina,Colombia,Cali,Hogar,Cocina,LimaLab,Cocina LimaLab 631,Búsqueda paga,Lanzamiento,Desktop,0.3654,Normal (4-7d),Muy alto
17723,508885,2025-04-03,101642,2053,13,3,41.32,0.0,123.96,76.48,47.48,1,0,4.3,2023-07-22,Básico,25-34,Pacífica,México,Guadalajara,Hogar,Organización,Andes,Organización Andes 454,Email,Retargeting,Desktop,0.383,Rápido (<=3d),Alto
17724,508886,2025-08-29,101747,2021,11,3,32.06,0.0,96.18,46.75,49.43,5,0,4.1,2025-09-25,Plus,25-34,Pacífica,Chile,Santiago,Moda,Zapatos,Nova,Zapatos Nova 642,Afiliados,Always-on,Desktop,0.5139,Normal (4-7d),Alto
17725,508886,2025-08-29,101747,2006,11,2,28.99,0.0,57.98,36.0,21.98,3,0,4.5,2025-09-25,Plus,25-34,Pacífica,Chile,Santiago,Hogar,Organización,Pampa,Organización Pampa 408,Afiliados,Always-on,Desktop,0.3791,Rápido (<=3d),Medio
17726,508886,2025-08-29,101747,2048,11,3,81.56,0.0,244.68,148.23,96.45,4,0,4.7,2025-09-25,Plus,25-34,Pacífica,Chile,Santiago,Deportes,Ciclismo,Pacífico,Ciclismo Pacífico 875,Afiliados,Always-on,Desktop,0.3942,Normal (4-7d),Muy alto
17727,508887,2025-04-11,100861,2038,20,3,61.76,0.05,185.28,103.6,81.68,2,0,3.6,2023-04-22,Básico,35-44,Centroamérica,El Salvador,San Salvador,Hogar,Cocina,Orion,Cocina Orion 295,Búsqueda paga,Lanzamiento,Desktop,0.4408,Rápido (<=3d),Muy alto
17728,508887,2025-04-11,100861,2000,20,2,118.51,0.05,237.02,172.38,64.64,9,0,3.7,2023-04-22,Básico,35-44,Centroamérica,El Salvador,San Salvador,Tecnología,Teclados,Pacífico,Teclados Pacífico 971,Búsqueda paga,Lanzamiento,Desktop,0.2727,Lento (8-14d),Muy alto
17729,508887,2025-04-11,100861,2013,20,1,80.71,0.05,80.71,58.05,22.66,2,0,3.3,2023-04-22,Básico,35-44,Centroamérica,El Salvador,San Salvador,Deportes,Ciclismo,Río,Ciclismo Río 503,Búsqueda paga,Lanzamiento,Desktop,0.2808,Rápido (<=3d),Alto
17730,508888,2025-02-17,100091,2022,18,1,171.94,0.0,171.94,106.65,65.29,3,0,4.1,2024-02-09,Plus,55+,Centroamérica,Guatemala,Ciudad de Guatemala,Tecnología,Monitores,MxTech,Monitores MxTech 521,Afiliados,Seasonal,Desktop,0.3797,Rápido (<=3d),Muy alto
17731,508888,2025-02-17,100091,2034,18,1,56.97,0.0,56.97,26.97,30.0,4,0,5.0,2024-02-09,Plus,55+,Centroamérica,Guatemala,Ciudad de Guatemala,Moda,Zapatos,MxTech,Zapatos MxTech 800,Afiliados,Seasonal,Desktop,0.5266,Normal (4-7d),Medio
17732,508889,2024-09-21,101081,2035,16,2,18.09,0.03,36.18,17.92,18.26,4,0,4.4,2024-07-19,Premium,25-34,Cono Sur,Uruguay,Montevideo,Libros,Educación,LimaLab,Educación LimaLab 567,Referidos,Always-on,Mobile,0.5047,Normal (4-7d),Medio
17733,508889,2024-09-21,101081,2052,16,1,176.76,0.03,176.76,123.92,52.84,4,0,3.5,2024-07-19,Premium,25-34,Cono Sur,Uruguay,Montevideo,Tecnología,Audífonos,Andes,Audífonos Andes 954,Referidos,Always-on,Mobile,0.2989,Normal (4-7d),Muy alto
17734,508889,2024-09-21,101081,2027,16,2,61.33,0.03,122.66,85.93,36.73,5,0,3.3,2024-07-19,Premium,25-34,Cono Sur,Uruguay,Montevideo,Deportes,Ciclismo,Pampa,Ciclismo Pampa 885,Referidos,Always-on,Mobile,0.2994,Normal (4-7d),Alto
17735,508890,2025-06-01,100599,2042,12,2,61.87,0.0,123.74,55.87,67.87,5,0,3.0,2024-01-10,Básico,45-54,Pacífica,México,Guadalajara,Moda,Accesorios,Nova,Accesorios Nova 341,Afiliados,Always-on,Mobile,0.5485,Normal (4-7d),Alto
17736,508890,2025-06-01,100599,2037,12,1,26.98,0.0,26.98,15.18,11.8,4,0,4.8,2024-01-10,Básico,45-54,Pacífica,México,Guadalajara,Libros,Educación,Pacífico,Educación Pacífico 282,Afiliados,Always-on,Mobile,0.4374,Normal (4-7d),Bajo
17737,508890,2025-06-01,100599,2052,12,3,184.34,0.0,553.02,377.92,175.1,9,0,4.5,2024-01-10,Básico,45-54,Pacífica,México,Guadalajara,Tecnología,Audífonos,Andes,Audífonos Andes 954,Afiliados,Always-on,Mobile,0.3166,Lento (8-14d),Muy alto
17738,508891,2024-07-30,101174,2023,18,1,162.23,0.0,162.23,106.86,55.37,2,0,4.6,2026-02-01,Básico,55+,Pacífica,Chile,Valparaíso,Tecnología,Audífonos,MxTech,Audífonos MxTech 446,Afiliados,Seasonal,Desktop,0.3413,Rápido (<=3d),Muy alto
17739,508891,2024-07-30,101174,2033,18,2,102.44,0.0,204.88,120.0,84.88,1,0,4.5,2026-02-01,Básico,55+,Pacífica,Chile,Valparaíso,Deportes,Gym,MxTech,Gym MxTech 870,Afiliados,Seasonal,Desktop,0.4143,Rápido (<=3d),Muy alto
17740,508892,2024-06-02,100279,2053,14,1,39.12,0.08,39.12,21.2,17.92,3,0,4.0,2024-04-28,Premium,35-44,Cono Sur,Paraguay,Asunción,Hogar,Organización,Andes,Organización Andes 454,Afiliados,Seasonal,Mobile,0.4581,Rápido (<=3d),Medio
17741,508892,2024-06-02,100279,2022,14,2,153.57,0.08,307.14,236.9,70.24,1,0,4.8,2024-04-28,Premium,35-44,Cono Sur,Paraguay,Asunción,Tecnología,Monitores,MxTech,Monitores MxTech 521,Afiliados,Seasonal,Mobile,0.2287,Rápido (<=3d),Muy alto
17742,508893,2024-08-05,101610,2040,12,3,56.1,0.03,168.3,106.36,61.94,1,0,3.6,2024-10-02,Premium,35-44,Andina,Colombia,Bogotá,Hogar,Organización,Orion,Organización Orion 767,Afiliados,Always-on,Mobile,0.368,Rápido (<=3d),Muy alto
17743,508894,2024-01-09,101370,2031,13,2,48.3,0.0,96.6,51.58,45.02,4,0,4.5,2025-08-28,Básico,18-24,Andina,Ecuador,Quito,Hogar,Organización,Orion,Organización Orion 134,Email,Retargeting,Desktop,0.466,Normal (4-7d),Alto
17744,508894,2024-01-09,101370,2045,13,2,105.47,0.0,210.94,129.81,81.13,2,0,4.0,2025-08-28,Básico,18-24,Andina,Ecuador,Quito,Deportes,Running,Pacífico,Running Pacífico 366,Email,Retargeting,Desktop,0.3846,Rápido (<=3d),Muy alto
17745,508894,2024-01-09,101370,2013,13,2,90.29,0.0,180.58,111.48,69.1,7,1,3.8,2025-08-28,Básico,18-24,Andina,Ecuador,Quito,Deportes,Ciclismo,Río,Ciclismo Río 503,Email,Retargeting,Desktop,0.3827,Normal (4-7d),Muy alto
17746,508895,2026-01-07,101290,2051,10,2,56.55,0.0,113.1,73.75,39.35,3,0,3.8,2026-02-22,Básico,35-44,Pacífica,México,CDMX,Moda,Zapatos,CaliCo,Zapatos CaliCo 396,Email,Influencers,Desktop,0.3479,Rápido (<=3d),Alto
17747,508895,2026-01-07,101290,2045,10,3,105.11,0.0,315.33,180.52,134.81,3,0,3.5,2026-02-22,Básico,35-44,Pacífica,México,CDMX,Deportes,Running,Pacífico,Running Pacífico 366,Email,Influencers,Desktop,0.4275,Rápido (<=3d),Muy alto
17748,508896,2024-07-21,101024,2028,15,3,35.76,0.1,107.28,48.54,58.74,5,0,4.1,2023-01-08,Plus,35-44,Centroamérica,El Salvador,San Salvador,Libros,Ficción,Andes,Ficción Andes 955,Orgánico,Seasonal,Mobile,0.5475,Normal (4-7d),Alto
17749,508896,2024-07-21,101024,2030,15,3,47.86,0.1,143.58,83.91,59.67,1,0,5.0,2023-01-08,Plus,35-44,Centroamérica,El Salvador,San Salvador,Hogar,Organización,MxTech,Organización MxTech 167,Orgánico,Seasonal,Mobile,0.4156,Rápido (<=3d),Alto
17750,508896,2024-07-21,101024,2045,15,1,93.78,0.05,93.78,63.44,30.34,4,0,4.2,2023-01-08,Plus,35-44,Centroamérica,El Salvador,San Salvador,Deportes,Running,Pacífico,Running Pacífico 366,Orgánico,Seasonal,Mobile,0.3235,Normal (4-7d),Alto
17751,508897,2025-09-23,100440,2040,19,3,55.56,0.03,166.68,93.71,72.97,4,0,3.7,2024-02-01,Premium,35-44,Cono Sur,Argentina,Buenos Aires,Hogar,Organización,Orion,Organización Orion 767,Email,Influencers,Desktop,0.4378,Normal (4-7d),Muy alto
17752,508897,2025-09-23,100440,2043,19,2,18.81,0.03,37.62,19.55,18.07,8,0,3.6,2024-02-01,Premium,35-44,Cono Sur,Argentina,Buenos Aires,Libros,No ficción,MxTech,No ficción MxTech 173,Email,Influencers,Desktop,0.4803,Lento (8-14d),Medio
17753,508898,2024-12-09,101878,2023,19,1,167.26,0.0,167.26,116.02,51.24,7,0,3.8,2025-09-08,Básico,55+,Pacífica,México,CDMX,Tecnología,Audífonos,MxTech,Audífonos MxTech 446,Email,Influencers,Desktop,0.3063,Normal (4-7d),Muy alto
17754,508898,2024-12-09,101878,2001,19,1,49.19,0.0,49.19,29.79,19.4,5,0,5.0,2025-09-08,Básico,55+,Pacífica,México,CDMX,Hogar,Cocina,Pacífico,Cocina Pacífico 473,Email,Influencers,Desktop,0.3944,Normal (4-7d),Medio
17755,508899,2024-09-25,100531,2029,18,3,76.21,0.1,228.63,129.08,99.55,1,0,4.5,2025-03-10,Básico,18-24,Centroamérica,Guatemala,Ciudad de Guatemala,Hogar,Cocina,LimaLab,Cocina LimaLab 631,Afiliados,Seasonal,Desktop,0.4354,Rápido (<=3d),Muy alto
17756,508899,2024-09-25,100531,2011,18,2,134.68,0.0,269.36,146.59,122.77,5,0,3.6,2025-03-10,Básico,18-24,Centroamérica,Guatemala,Ciudad de Guatemala,Deportes,Running,MxTech,Running MxTech 833,Afiliados,Seasonal,Desktop,0.4558,Normal (4-7d),Muy alto
17757,508900,2024-06-29,100732,2007,20,3,22.05,0.15,66.15,30.99,35.16,6,0,3.9,2024-12-08,Básico,18-24,Andina,Ecuador,Guayaquil,Libros,No ficción,CaliCo,No ficción CaliCo 479,Búsqueda paga,Lanzamiento,Desktop,0.5315,Normal (4-7d),Medio
17758,508900,2024-06-29,100732,2018,20,3,151.65,0.0,454.95,355.3,99.65,4,0,3.1,2024-12-08,Básico,18-24,Andina,Ecuador,Guayaquil,Tecnología,Mouse,Andes,Mouse Andes 308,Búsqueda paga,Lanzamiento,Desktop,0.219,Normal (4-7d),Muy alto
17759,508901,2025-10-10,101852,2006,21,1,28.02,0.0,28.02,16.47,11.55,6,0,2.6,2024-10-27,Básico,18-24,Pacífica,Chile,Valparaíso,Hogar,Organización,Pampa,Organización Pampa 408,Referidos,Lanzamiento,Desktop,0.4122,Normal (4-7d),Bajo
17760,508902,2025-02-10,100081,2052,12,1,181.91,0.0,181.91,125.58,56.33,4,0,3.7,2023-04-15,Básico,25-34,Caribe,República Dominicana,Santo Domingo,Tecnología,Audífonos,Andes,Audífonos Andes 954,Afiliados,Always-on,Mobile,0.3097,Normal (4-7d),Muy alto
17761,508903,2024-12-21,100250,2002,15,1,84.09,0.05,84.09,39.56,44.53,6,0,3.3,2025-02-03,Plus,18-24,Centroamérica,Honduras,San Pedro Sula,Moda,Jeans,Pacífico,Jeans Pacífico 642,Orgánico,Seasonal,Mobile,0.5296,Normal (4-7d),Alto
17762,508903,2024-12-21,100250,2000,15,2,124.77,0.0,249.54,195.19,54.35,4,0,4.0,2025-02-03,Plus,18-24,Centroamérica,Honduras,San Pedro Sula,Tecnología,Teclados,Pacífico,Teclados Pacífico 971,Orgánico,Seasonal,Mobile,0.2178,Normal (4-7d),Muy alto
17763,508903,2024-12-21,100250,2055,15,2,52.85,0.05,105.7,73.36,32.34,4,0,3.0,2025-02-03,Plus,18-24,Centroamérica,Honduras,San Pedro Sula,Deportes,Outdoor,Río,Outdoor Río 996,Orgánico,Seasonal,Mobile,0.306,Normal (4-7d),Alto
17764,508904,2025-06-03,101523,2034,14,2,47.88,0.1,95.76,62.22,33.54,7,0,3.3,2025-11-11,Básico,55+,Centroamérica,El Salvador,San Salvador,Moda,Zapatos,MxTech,Zapatos MxTech 800,Afiliados,Seasonal,Mobile,0.3503,Normal (4-7d),Alto
17765,508905,2025-09-26,100735,2053,18,2,41.14,0.0,82.28,48.92,33.36,6,0,3.9,2026-02-23,Plus,25-34,Centroamérica,Honduras,San Pedro Sula,Hogar,Organización,Andes,Organización Andes 454,Afiliados,Seasonal,Desktop,0.4054,Normal (4-7d),Alto
17766,508906,2025-06-02,101159,2054,20,2,65.55,0.1,131.1,82.28,48.82,4,0,4.2,2024-07-30,Plus,25-34,Centroamérica,El Salvador,San Salvador,Deportes,Outdoor,Nova,Outdoor Nova 122,Búsqueda paga,Lanzamiento,Desktop,0.3724,Normal (4-7d),Alto
17767,508906,2025-06-02,101159,2031,20,3,48.81,0.0,146.43,100.67,45.76,5,0,4.8,2024-07-30,Plus,25-34,Centroamérica,El Salvador,San Salvador,Hogar,Organización,Orion,Organización Orion 134,Búsqueda paga,Lanzamiento,Desktop,0.3125,Normal (4-7d),Alto
17768,508907,2025-01-04,101161,2057,20,1,20.29,0.05,20.29,8.92,11.37,1,0,4.0,2025-08-09,Plus,35-44,Centroamérica,Guatemala,Ciudad de Guatemala,Libros,No ficción,Pacífico,No ficción Pacífico 569,Búsqueda paga,Lanzamiento,Desktop,0.5604,Rápido (<=3d),Bajo
17769,508907,2025-01-04,101161,2029,20,2,80.14,0.05,160.28,86.69,73.59,3,0,2.9,2025-08-09,Plus,35-44,Centroamérica,Guatemala,Ciudad de Guatemala,Hogar,Cocina,LimaLab,Cocina LimaLab 631,Búsqueda paga,Lanzamiento,Desktop,0.4591,Rápido (<=3d),Muy alto
17770,508908,2025-12-07,101654,2019,11,3,294.1,0.0,882.3,655.32,226.98,6,0,3.5,2025-11-11,Básico,18-24,Cono Sur,Argentina,Buenos Aires,Tecnología,Teclados,LimaLab,Teclados LimaLab 547,Afiliados,Always-on,Desktop,0.2573,Normal (4-7d),Muy alto
17771,508908,2025-12-07,101654,2006,11,2,27.95,0.0,55.9,33.78,22.12,5,0,4.0,2025-11-11,Básico,18-24,Cono Sur,Argentina,Buenos Aires,Hogar,Organización,Pampa,Organización Pampa 408,Afiliados,Always-on,Desktop,0.3957,Normal (4-7d),Medio
17772,508908,2025-12-07,101654,2009,11,1,15.6,0.0,15.6,7.16,8.44,1,0,5.0,2025-11-11,Básico,18-24,Cono Sur,Argentina,Buenos Aires,Libros,Ficción,Orion,Ficción Orion 645,Afiliados,Always-on,Desktop,0.541,Rápido (<=3d),Bajo
17773,508909,2025-12-08,101240,2054,16,1,72.74,0.0,72.74,42.94,29.8,3,0,4.1,2025-08-01,Básico,18-24,Cono Sur,Uruguay,Montevideo,Deportes,Outdoor,Nova,Outdoor Nova 122,Referidos,Always-on,Mobile,0.4097,Rápido (<=3d),Medio
17774,508909,2025-12-08,101240,2003,16,1,39.91,0.0,39.91,20.69,19.22,5,0,4.4,2025-08-01,Básico,18-24,Cono Sur,Uruguay,Montevideo,Libros,No ficción,Andes,No ficción Andes 294,Referidos,Always-on,Mobile,0.4816,Normal (4-7d),Medio
17775,508909,2025-12-08,101240,2034,16,3,55.27,0.0,165.81,79.58,86.23,3,0,4.1,2025-08-01,Básico,18-24,Cono Sur,Uruguay,Montevideo,Moda,Zapatos,MxTech,Zapatos MxTech 800,Referidos,Always-on,Mobile,0.5201,Rápido (<=3d),Muy alto
17776,508910,2026-02-02,100852,2038,11,1,63.32,0.03,63.32,42.81,20.51,2,0,2.5,2023-07-29,Premium,25-34,Cono Sur,Argentina,Córdoba,Hogar,Cocina,Orion,Cocina Orion 295,Afiliados,Always-on,Desktop,0.3239,Rápido (<=3d),Medio
17777,508910,2026-02-02,100852,2042,11,1,60.31,0.03,60.31,34.47,25.84,6,0,2.2,2023-07-29,Premium,25-34,Cono Sur,Argentina,Córdoba,Moda,Accesorios,Nova,Accesorios Nova 341,Afiliados,Always-on,Desktop,0.4285,Normal (4-7d),Medio
17778,508910,2026-02-02,100852,2017,11,2,265.95,0.03,531.9,359.77,172.13,1,0,4.5,2023-07-29,Premium,25-34,Cono Sur,Argentina,Córdoba,Tecnología,Mouse,LimaLab,Mouse LimaLab 296,Afiliados,Always-on,Desktop,0.3236,Rápido (<=3d),Muy alto
17779,508911,2024-03-12,101098,2036,13,2,93.5,0.0,187.0,96.51,90.49,10,0,4.3,2024-09-29,Plus,45-54,Cono Sur,Paraguay,Asunción,Deportes,Outdoor,Río,Outdoor Río 286,Email,Retargeting,Desktop,0.4839,Lento (8-14d),Muy alto
17780,508911,2024-03-12,101098,2046,13,3,92.21,0.0,276.63,138.41,138.22,6,0,4.4,2024-09-29,Plus,45-54,Cono Sur,Paraguay,Asunción,Moda,Zapatos,Pampa,Zapatos Pampa 220,Email,Retargeting,Desktop,0.4997,Normal (4-7d),Muy alto
17781,508912,2025-12-04,101476,2034,15,3,55.54,0.0,166.62,82.65,83.97,6,0,3.5,2024-01-05,Básico,25-34,Caribe,República Dominicana,Santo Domingo,Moda,Zapatos,MxTech,Zapatos MxTech 800,Orgánico,Seasonal,Mobile,0.504,Normal (4-7d),Muy alto
17782,508913,2024-06-01,100758,2004,17,1,27.77,0.1,27.77,16.81,10.96,4,0,4.1,2023-12-30,Básico,25-34,Andina,Perú,Cusco,Hogar,Cocina,Andes,Cocina Andes 691,Email,Seasonal,Desktop,0.3947,Normal (4-7d),Bajo
17783,508913,2024-06-01,100758,2009,17,2,15.16,0.0,30.32,14.19,16.13,5,0,4.8,2023-12-30,Básico,25-34,Andina,Perú,Cusco,Libros,Ficción,Orion,Ficción Orion 645,Email,Seasonal,Desktop,0.532,Normal (4-7d),Medio
17784,508914,2025-05-04,100342,2013,19,2,88.41,0.0,176.82,115.71,61.11,5,0,3.5,2024-05-12,Plus,35-44,Cono Sur,Uruguay,Montevideo,Deportes,Ciclismo,Río,Ciclismo Río 503,Email,Influencers,Desktop,0.3456,Normal (4-7d),Muy alto
17785,508915,2025-06-03,100972,2007,21,1,25.23,0.0,25.23,11.45,13.78,5,0,4.5,2025-11-15,Básico,25-34,Andina,Ecuador,Quito,Libros,No ficción,CaliCo,No ficción CaliCo 479,Referidos,Lanzamiento,Desktop,0.5462,Normal (4-7d),Bajo
